basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3922236,ca.proc.d.1992-11-20.1,1992-11-20,,,,topic,GOVERNMENT ORDERS,,,,,,,
3922237,ca.proc.d.1992-11-20.1.1,1992-11-20,,,,subtopic,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,,,,,
3922238,ca.proc.d.1992-11-20.1.1.1,1992-11-20,efec68a7-e1fd-490f-8b6a-95313440440c,ca.m.3358,Mr. Don Boudria (Glengarry-Prescott-Russell) moved:,Deputy House Leader of the Official Opposition; Liberal Party Deputy House Leader,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"That, in the opinion of this House, the government is incapable of providing leadership and direction in the economic and social affairs of the nation and has lost the confidence of this House and of the Canadian people and that, therefore, an election should be called forthwith, in accordance with the Canadian custom, practice and tradition of holding a general election at least every four years.
He said: Madam Speaker, I welcome the opportunity today to address this very important subject. I am sure all Canadians will listen carefully to today's debate and will reach the same conclusion I did: this government should call an election now. That would be a great idea.
I can hear the Tories opposite heckling, although the debate has barely started. Perhaps members opposite feel uncomfortable about this motion and don't like it. Are there any Conservatives opposed to this motion? Ah, the heckling has stopped, so we can assume they support it.
I move this motion today because I feel we need an election. The government has been in power four years, and according to Canadian tradition, four years is a full term. So it is now time to call an election.
Ibmorrow will be the anniversary, not a happy occasion, of the election held on November 21,1988. Bearing
that in mind, it would be appropriate to call an election now, and there are two reasons for this: first because, as I said earlier, this government's time has run out and, second, because the government no longer enjoys the confidence of Canadians.

I have here a newspaper article which I would like to read. It is dated yesterday. This is not something I said. This comes from a totally objective source, The Toronto Star. This source quotes the Gallup organization. It states:
The Gallup organization says that the Conservative Party today
enjoys the support of 22 per cent of Canadians.
The Liberal Party enjoys the support of 47 per cent. I say to my colleagues: ""What do you think of that?""
As bad as 22 per cent might seem, they had an even worse level of support some time ago. Now the end-dippers, or the New Democrats as they are sometimes called, enjoy the support of a large number of Canadians, namely 14 per cent.
I say to the cousins of Bob Rae, 14 per cent is certainly all they deserve. The deform party-the Reform Party has the support of 11 per cent of Canadians. That is about 12 per cent too many. I say to the large contingent of the deform party-the Reform Party-present in the House right now that is more support than it deserves.
I notice some members across do not think that there should be an election called right now. I can detect that from their remarks.
I want to quote Hansard of December 9, 1983. Let me read the following quote and see if we can guess who said it: ""The government should honour that fundamental British tradition in this country which calls for an election not in five years but within four years so that the people can judge the action of the government"".

",Liberal,,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
3922239,ca.proc.d.1992-11-20.1.1.2,1992-11-20,intervention,,,,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"That sounds like Brian Mulroney.

November 20, 1992
Supply

",,,An hon. member:,
3922240,ca.proc.d.1992-11-20.1.1.3,1992-11-20,efec68a7-e1fd-490f-8b6a-95313440440c,ca.m.3358,Mr. Boudria:,Deputy House Leader of the Official Opposition; Liberal Party Deputy House Leader,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"Was that not well said? As far as I am concerned, those are immortal words. They are immortal words.
December 9, 1983, let us listen to this quote now: ""I tell you it does happen that a government sits too long. It does become exhausted and bankrupt of ideas"". Were those not fine words?

",Liberal,,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
3922241,ca.proc.d.1992-11-20.1.1.4,1992-11-20,intervention,,,,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"Hear, hear.

",,,Some hon. members:,
3922242,ca.proc.d.1992-11-20.1.1.5,1992-11-20,efec68a7-e1fd-490f-8b6a-95313440440c,ca.m.3358,Mr. Boudria:,Deputy House Leader of the Official Opposition; Liberal Party Deputy House Leader,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"My colleagues all think they were fine words.
Let us hear a motion that was introduced in the House on December 9, 1983, by the then member for Central Nova. The then member for Central Nova in December 1983 just happens to represent the riding of Charlevoix today, and of course he is the Prime Minister, at least temporarily.
Here is what the then member for Central Nova said in December 1983. Listen to this, Madam Speaker, and I say to my colleagues: Pay attention because we will ask questions later. ""This House regrets to inform Your Excellency that the government is incapable of providing leadership and direction in the social and economic affairs of the nation and has lost the confidence of this House and of all Canadian people, and therefore requires that an election be called""-listen to this now-""in accordance with the Canadian custom, practice and tradition of having a general election at least every four years"".
Was that not well said? It was a brilliant remark from the then member for Central Nova. I say that if the then member for Central Nova, today the member for Charlevoix, was right in 1983, he is still right today. I am sure he will vote for my motion.
In a television interview right about the same time, the then member for Central Nova, today the member for Manicouagan-I am sorry for Charlevoix. I apologize to the member for Manicouagan. I in no way wanted to put to him to the level of the Prime Minister right now. It probably constitutes a question of privilege for him to have been so insulted, but I apologize to the member.
In a television interview in 1983 the then member for Central Nova said: ""This is a country where historically a parliamentary majority has governed for four years or
less, not more"". Well said, eh? There is more. I can assure that there is more. Let me continue.
On October 1, 1988, there was an election launch statement at Rideau Hall. We all remember that day. The Prime Minister called the election and then turned it into a free trade type of referendum which he was losing in the beginning and then got all the big corporate sector to bail him out. He finally won on that, although all Canadians were disappointed and we are all suffering from the lost jobs since then.
In any case, here is what he said on October 1, 1988: ""It has been a Canadian tradition to call an election after a government has completed four years of a mandate"". These are not words that the Prime Minister attributed to another party. He attributed that to his own government. His own government's mandate had expired after four years. The Prime Minister said so at Rideau Hall.
I am sure the Prime Minister told us the truth, as he always does, particularly when he speaks from Rideau Hall. There you go. Times change, and the Prime Minister's opinion changes from time to time. I wanted to put this as nicely as possible. Professor Jean-Luc Pepin described this uncanny knack of the Prime Ministers in the following way some years ago. He said that the Prime Minister suffers from an acute psychological need to embellish the truth. That was put very kindly. Anyway, the Prime Minister later had a modification of his opinion. Here is what he said:

""We are one year away from an election, and we will have time to discuss it"". That was October 24,1992, in an interview with the Journal de Montreal. Amazing how the Prime Minister's position has changed. On October 24, 1992 he decided that his government's term would be five years instead of four, although in 1988 he said that the government's term would end after four years.

",Liberal,,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
3922243,ca.proc.d.1992-11-20.1.1.6,1992-11-20,intervention,,,,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"And he was right.

",,,An hon. member:,
3922244,ca.proc.d.1992-11-20.1.1.7,1992-11-20,efec68a7-e1fd-490f-8b6a-95313440440c,ca.m.3358,Mr. Boudria:,Deputy House Leader of the Official Opposition; Liberal Party Deputy House Leader,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"Of course he was right. We supported that at the time. In 1983 the Prime Minister said the previous government's term was up after four years. If it were true in 1983 and 1988, considering that today most Canadians would like to get rid of the present government, it is still true in 1992. Why did the Prime Minister change his mind? I have no idea. I have some more quotes.
November 20, 1992



These quotes are just excellent. I am sure they will be appreciated immensely.
A former member for Mississauga North, Alex Jupp, said this on October 19, 1979. We all remember Alex Jupp, of course. I see all my colleagues nodding in the affirmative. He said: ""The dates for the calling of a general election should be prescribed every four years. We should not give prime ministers the right to play games with the electorate, with political parties and the lives of those who offer themselves for public office"".
Brilliant, is it not?
Here is what the then member for Simcoe South, Ron Stewart, said in 1982. We all remember him, particularly francophones like myself. I remember him fondly for his support of APEC. I remember Mr. Stewart very fondly.

",Liberal,,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
3922245,ca.proc.d.1992-11-20.1.1.8,1992-11-20,intervention,,,,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-REQUEST FOR GENERAL ELECTION",,"Was he one of the dinosaurs?

",,,An hon. member:,
