basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3923288,ca.proc.d.1992-11-24.1,1992-11-24,,,,topic,SUPPLEMENTARY ESTIMATES (A) AND (B),,,,,,,
3923289,ca.proc.d.1992-11-24.1.1.1,1992-11-24,,,,stagedirection,,,,"A message from His Excellency the Governor General of Canada transmitting Supplementary Estimates (A) and Supplementary Estimates (B) for the fiscal year ending on March 31, 1993, was presented by the President of the Treasury Board and read by the Speaker to the House.",,,,
3923290,ca.proc.d.1992-11-24.1.2,1992-11-24,,,,subtopic,SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (A) AND (B),,,,,,
3923291,ca.proc.d.1992-11-24.1.2.1,1992-11-24,91c4e424-4a88-4ae6-8b1e-5330068ad0dc,ca.m.1287,Hon. Gilles Loiselle (President of the Treasury Board and Minister of State (Finance)):,President of the Treasury Board; Minister of State (Finance),SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (A) AND (B),,"Mr. Speaker, I move, pursuant to the provisions of Standing Order 81(5) and Standing Order 81(6):
That the Supplementary Estimates (A) and Supplementary Estimates (B) for the fiscal year ending March 31, 1993, laid upon the table this day be referred to the several standing committees of the House as follows:

Since the list of votes sent to the various committees is long and detailed, I would ask that the list be printed in Hansard at this point, without being read.

",Progressive Conservative,,Gilles Loiselle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=91c4e424-4a88-4ae6-8b1e-5330068ad0dc&Language=E&Section=ALL
3923292,ca.proc.d.1992-11-24.1.2.2,1992-11-24,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (A) AND (B),,"Is there unanimous consent?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3923293,ca.proc.d.1992-11-24.1.2.3,1992-11-24,intervention,,,,SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (A) AND (B),,"Agreed.
[Editor's Note: List referred to above is as follows:]

",,,Some hon. members:,
3923294,ca.proc.d.1992-11-24.1.3,1992-11-24,,,,subtopic,SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (A),,,,,,
3923295,ca.proc.d.1992-11-24.1.3.1.1,1992-11-24,,,,stagedirection,,,,"To the Standing Committee on Aboriginal Affairs
Indian Affairs and Northern Development, Votes 5a, 15a and L25a.
To the Standing Committee on Agriculture Agriculture, Votes la, 5a, 10a, 15a, 20a and 25a.
To the Standing Committee on Communications and Culture
Communications, Votes la, 5a, 10a, 70a and 80a.
Secretary of State, Votes la and 5a.
To the Standing Committee on Multiculturalism and Citizenship Multiculturalism and Citizenship, Votes la and 5a.
To the Standing Committee on Consumer and Corporate Affairs and Government Operations
Industry, Science and Technology, Vote 91a.
Privy Council, Votes la sand 10a.
Public Works, Votes 15a, L16a and 35a.
Supply and Services, Votes la and 11a.
To the Standing Committee on Energy, Mines and Resources Energy, Mines and Resources, Votes L15a, 30a and 35a.
To the Standing Committee on Environment Environment, Votes la and 25a.
To the Standing Committee on External Affairs and International Trade
External Affairs, Votes 10a, 20a, 35a and 36a.
Ib the Standing Committee on Finance Finance Vote 35a.
National Revenue, Votes la, 5a, 15a and 20a.
To the Standing Committee on Forestry and Fisheries Fisheries and Oceans, Votes 10a and 15a.
To the Standing Committee on Justice and Solicitor General Justice, Votes la, 5a, 40a and 45a.
Solicitor General, Vote 25a.
To the Standing Committee on Labour, Employment and Immigration
Employment and Immigration, Votes 10a, 15a and 20a.
Labour, Votes la, 5a and 15a.
lb the Standing Committee on National Defence and Veterans Affairs
National Defence, Vote 20a.
To the Standing Committee on Health and Welfare, Social Affairs, Seniors and the Status of Women
Employment and Immigration, Vote 35a.
National Health and Welfare, Votes la, 5a, 10a, 15a, 20a, and 25a. To the Standing Committee on Industry, Science and Technology, Regional and Northern Development
Indian Affairs and Northern Development, Vote 45a.
Industry, Science and Technology, Votes la, 5a, 55a and 60a.",,,,
3923296,ca.proc.d.1992-11-24.1.3.1.2,1992-11-24,,,,stagedirection,,,,"Routine Proceedings
To the Standing Committee on Hansport Transport, Votes la and 10a.
To the Standing Committee on Official Languages.
Privy Council Vote 25a.",,,,
3923297,ca.proc.d.1992-11-24.1.4,1992-11-24,,,,subtopic,SUPPLEMENTARY ESTIMATES (A) AND (B),SUPPLEMENTARY ESTIMATES (B),,,,,,
3923298,ca.proc.d.1992-11-24.1.4.1.1,1992-11-24,,,,stagedirection,,,,"To the Standing Committee on Hansport Hansport, Votes 26b and 27b
Motion agreed to.",,,,
3923299,ca.proc.d.1992-11-24.1.5,1992-11-24,,,,subtopic,SUPPLEMENTARY ESTIMATES (A) AND (B),AIRLINE INDUSTRY,,,,,,
