basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3924370,ca.proc.d.1992-11-27.1,1992-11-27,,,,topic,PRIVILEGE,,,,,,,
3924371,ca.proc.d.1992-11-27.1.1,1992-11-27,,,,subtopic,PRIVILEGE,BILL C-91,,,,,,
3924372,ca.proc.d.1992-11-27.1.1.1,1992-11-27,8c4715f2-2a10-48a2-bbeb-b3f407c4df4b,ca.m.5052,Hon. Bob Kaplan (York Centre):,,PRIVILEGE,BILL C-91,,"Mr. Speaker, last night my colleague, the hon. member for Kingston and the Islands, gave notice of a question of privilege based on misinformation given to the House in connection with Bill C-91, an act to amend the Patent Act.
My colleague and I were prepared to argue this question of privilege today, which by the way is based on nine affidavits that have been made available to the Thble and to the ministers concerned.
I understand that one of those ministers is unavailable today. Because of the serious nature of this question of privilege, my colleague and I are certainly prepared to postpone the presentation of the matter until a convenient time can be offered by Your Honour next week.

",Liberal,,Robert Phillip Kaplan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8c4715f2-2a10-48a2-bbeb-b3f407c4df4b&Language=E&Section=ALL
3924373,ca.proc.d.1992-11-27.1.1.2,1992-11-27,402c56ca-0019-4905-903e-4ab16649e19b,ca.m.699,Mr. Speaker:,Speaker of the House of Commons,PRIVILEGE,BILL C-91,,"I have received notice of the question of privilege to which the hon. member refers. The best thing to do would be for the Chair to make some inquiries and then in consultation with all concerned, select a time in the early part of the coming week, Monday or Tuesday, when it is convenient for all parties to be present. I will proceed with it at that time.

",Progressive Conservative,,John Allen Fraser,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=402c56ca-0019-4905-903e-4ab16649e19b&Language=E&Section=ALL
3924374,ca.proc.d.1992-11-27.2,1992-11-27,,,,topic,POINT OF ORDER,,,,,,,
3924375,ca.proc.d.1992-11-27.2.1,1992-11-27,,,,subtopic,POINT OF ORDER,BILL C-26,,,,,,
3924376,ca.proc.d.1992-11-27.2.1.1,1992-11-27,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,ca.m.203,Mr. Peter Milliken (Kingston and the Islands):,Liberal Party Deputy House Leader,POINT OF ORDER,BILL C-26,,"Madam Speaker, on a point of order, since the government is
unable to proceed and since this bill is under time allocation, I would suggest that we abandon the day to Bill C-26, suspend the sitting of the House until eleven o'clock and we will have to count this as the first day of the debate on Bill C-26 at third reading, if the government is able to find a minister after Question Period to move the third reading of the bill.

",Liberal,,Peter Andrew Stewart Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
3924377,ca.proc.d.1992-11-27.2.1.2,1992-11-27,e2215b82-92bb-4ad0-91fb-632ad9f53a1b,ca.m.2460,Mr. Jim Edwards (Parliamentary Secretary to Minister of State and Leader of the Government in the House of Commons):,Parliamentary Secretary to the Leader of the Government in the House of Commons,POINT OF ORDER,BILL C-26,,"Madam Speaker, on the same point of order, of course I am always impressed by the puckish impertinence of my friend opposite.
As was demonstrated the other day, our ministers are fleet of foot. I can assure you, Madam Speaker, and the entire House that we will be properly constituted in very short order and will be able to proceed.
The legislation before us needs to be addressed with all seriousness and it will be. The very notion of delaying the business of the House because of what my hon. friend from Kingston and the Islands is advocating is mischievous and somewhat impertinent in my view.
What needs to be done is not to dispense, but as the people of Canada would expect us to do, we should proceed with all dispatch so that we are able to deal with the bill before us, Bill C-26, the Public Service reform act, in the appropriate way.

",Progressive Conservative,,James (Jim) Stewart Edwards,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2215b82-92bb-4ad0-91fb-632ad9f53a1b&Language=E&Section=ALL
3924378,ca.proc.d.1992-11-27.3,1992-11-27,,,,topic,GOVERNMENT ORDERS,,,,,,,
3924379,ca.proc.d.1992-11-27.3.1,1992-11-27,,,,subtopic,GOVERNMENT ORDERS,PUBLIC SERVICE REFORM ACT,,,,,,
3924380,ca.proc.d.1992-11-27.3.1.1.1,1992-11-27,fbce8351-5fec-45a8-9b6b-2514fa79811a,ca.m.8951,Hon. Harvie Andre (for the President of the TVeasury Board) moved,Minister of State (Without Portfolio); Leader of the Government in the House of Commons; Progressive Conservative Party House Leader,GOVERNMENT ORDERS,PUBLIC SERVICE REFORM ACT,MEASURE TO ENACT,"that Bill C-26, an act to amend the Public Service Employment Act, the Public Service Staff Relations Act and other acts in relation to the Public Service of Canada be read the third time and passed.

November 27, 1992
Government Orders

",Progressive Conservative,,Harvie Andre,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fbce8351-5fec-45a8-9b6b-2514fa79811a&Language=E&Section=ALL
