basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4540738,ca.proc.d.2012-10-23.14703.0,2012-10-23,1b175d0f-9278-4e04-9fa8-0368e591c5a5,69,The Deputy Speaker,,Routine Proceedings,Auditor General of Canada,,"I have the honour to lay upon the table the fall 2012 Report of the Auditor General of Canada. 
Pursuant to Standing Order 108(3)(g), this document is deemed to have been permanently referred to the Standing Committee on Public Accounts.",New Democratic Party,Windsor--Tecumseh,Joe Comartin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1b175d0f-9278-4e04-9fa8-0368e591c5a5&Language=E&Section=ALL
4540739,ca.proc.d.2012-10-23.14703.1,2012-10-23,1b175d0f-9278-4e04-9fa8-0368e591c5a5,69,The Deputy Speaker,,Routine Proceedings,Commissioner of Lobbying,,"Pursuant to section 10.5 of the Lobbying Act, it is my duty to present to the House a report on investigation from the Commissioner of Lobbying. ",New Democratic Party,Windsor--Tecumseh,Joe Comartin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1b175d0f-9278-4e04-9fa8-0368e591c5a5&Language=E&Section=ALL
4540740,ca.proc.d.2012-10-23.14703.2,2012-10-23,d02c368a-0fe4-4a79-91b1-f8c176e29457,151,"Mr. Gerald Keddy (Parliamentary Secretary to the Minister of International Trade, for the Atlantic Canada Opportunities Agency and for the Atlantic Gateway, CPC)",,Routine Proceedings,Foreign Affairs,,"Mr. Speaker, pursuant to Standing Order 32(2), I have the honour to table, in both official languages, the treaty entitled “Agreement to Amend the Free Trade Agreement Between the Government of Canada and the Government of the Republic of Chile, Done at Santiago on 5 December 1996, as Amended, Between the Government of Canada and the Government of The Republic of Chile”, done at Santiago on April 16, 2012.
An explanatory memorandum is included with the treaty.",Conservative,South Shore--St. Margaret's,Gerald Keddy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d02c368a-0fe4-4a79-91b1-f8c176e29457&Language=E&Section=ALL
4540741,ca.proc.d.2012-10-23.14703.3,2012-10-23,9d3d2220-818c-494e-8d58-29f7cee7b65d,600,"Ms. Candice Bergen (Parliamentary Secretary to the Minister of Public Safety, CPC)",,Routine Proceedings,Office of the Correctional Investigator,,"Mr. Speaker, I am pleased to table in both official languages the 2011-2012 Annual Report of the Office of the Correctional Investigator, as required under section 192 of the Corrections and Conditional Release Act. ",Conservative,Portage--Lisgar,Candice Bergen,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9d3d2220-818c-494e-8d58-29f7cee7b65d&Language=E&Section=ALL
4540742,ca.proc.d.2012-10-23.14703.4,2012-10-23,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to two petitions. ",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4540743,ca.proc.d.2012-10-23.14703.5,2012-10-23,95ed53a7-7538-4c0f-85a4-64af76065f95,616,"Mr. Don Davies (Vancouver Kingsway, NDP)",,Routine Proceedings,"Canadian Environmental Protection Act, 1999",," moved for leave to introduce Bill C-455, An Act to amend the Canadian Environmental Protection Act, 1999 (electronic products recycling program).
Mr. Speaker, I rise to introduce a bill entitled an act to amend the Canadian Environmental Protection Act (electronic products recycling program), with thanks to my seconder, the member for Esquimalt—Juan de Fuca.
The bill would ensure that all electronic products containing toxic substances sold in Canada would be disposed of and recycled in a responsible manner. Electronics are ubiquitous in our lives today. Computers, tablets, smart phones and countless other devices help to connect us with each other and participate in the 21st century economy. However, we must use these products responsibly. We must follow the principle of sustainable development, which states that in meeting our own needs we must not compromise the ability of future generations to meet theirs.
The bill is the idea of two bright young students in my riding, Kaitlyn Fung and Wilson Wu, who attend Windermere Secondary School. They submitted this idea as part of my 2012 Create Your Canada contest. I congratulate them for their initiative and work to help build a better nation. They and young people all across Canada know we must act now to ensure the health and wellbeing of future generations. 
I hope all members will join me in supporting this important bill and their wonderful idea.
 (Motions deemed adopted, bill read the first time and printed) ",New Democratic Party,Vancouver Kingsway,Don Davies,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=95ed53a7-7538-4c0f-85a4-64af76065f95&Language=E&Section=ALL
4540744,ca.proc.d.2012-10-23.14703.6,2012-10-23,72dace30-741a-4877-8c1c-31b5dc3e4a8e,28,"Mr. James Bezan (Selkirk—Interlake, CPC)",,Routine Proceedings,"Excise Act, 2001",," moved for leave to introduce Bill C-456, An Act to amend the Excise Act, 2001 (spirits).
Mr. Speaker, I want to thank my colleague from Desnethé—Missinippi—Churchill River for seconding my bill to reduce the excise tax on spirits by $1 per litre of absolute alcohol.
As you know, Mr. Speaker, Windsor is home to a distillery, as is my riding of Selkirk—Interlake. It is a major economic factor within our local communities.
Crown Royal, the most famous of all the Canadians whiskies, is completely made in Gimli, Manitoba, and is the number one export whisky around the world.
There are only four major whiskies in the world and Canadian rye whisky is world-renowned and is an iconic part of our heritage and culture.
Unfortunately, when we drink a rye and Coke, we are paying twice as much in excise tax versus beer or wine. Therefore, it is about time that we provide the same type of tax breaks to the distillery industry, so that spirits can be manufactured, jobs created and more agriculture products bought from our farmers. Corn, wheat, barley and of course rye are major components of our whisky.
Therefore, it is important that we provide this tax incentive by reducing it by $1 per litre of alcohol. I would ask that the government act upon this as soon as we return to balanced budgets and the Government of Canada's books are in order.
 (Motions deemed adopted, bill read the first time and printed) ",Conservative,Selkirk--Interlake,James Bezan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=72dace30-741a-4877-8c1c-31b5dc3e4a8e&Language=E&Section=ALL
4540745,ca.proc.d.2012-10-23.14703.7,2012-10-23,aa58e8f5-4a46-4c79-8e97-b9ebe28c9d9a,295,"Hon. Peter Van Loan (Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Grey Cup,," Mr. Speaker, there have been consultations among the parties and I hope you will find unanimous consent for the following motion.
I move:
 That, notwithstanding any Standing Order or usual practice of the House, in recognition of the 100th Grey Cup, at 3:00 p.m. on Wednesday, October 24, 2012, the House resolve itself into Committee of the Whole in order to welcome Mark Cohon, Russ Jackson, Ave Poggione, and Bryce Russell; that the Speaker be permitted to preside over the Committee of the Whole and make welcoming remarks on behalf of the House; and, when the proceedings of the Committee have concluded or at approximately 3:15 p.m. the Committee shall rise and the House shall resume its business as though it were 3:00 p.m. 
",Conservative,York--Simcoe,Peter Van Loan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=aa58e8f5-4a46-4c79-8e97-b9ebe28c9d9a&Language=E&Section=ALL
4540746,ca.proc.d.2012-10-23.14703.8,2012-10-23,1b175d0f-9278-4e04-9fa8-0368e591c5a5,69,The Deputy Speaker,,Routine Proceedings,Grey Cup,,Does the hon. House leader have the unanimous consent of the House to move the motion?,New Democratic Party,Windsor--Tecumseh,Joe Comartin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1b175d0f-9278-4e04-9fa8-0368e591c5a5&Language=E&Section=ALL
4540747,ca.proc.d.2012-10-23.14703.9,2012-10-23,,,,intervention,Routine Proceedings,Grey Cup,, Agreed.,,,Some hon. members,
