basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3903655,ca.proc.d.1992-04-06.1,1992-04-06,,,,topic,PRIVATE MEMBERS' BUSINESS,,,,,,,
3903656,ca.proc.d.1992-04-06.1.1,1992-04-06,,,,subtopic,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,,,,,
3903657,ca.proc.d.1992-04-06.1.1.1,1992-04-06,f02dfc9d-b030-4a16-9047-dcdce790759a,ca.m.8421,Mr. Ken Hughes (Macleod) moved:,,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"That the Standing Orders of the House of Commons be changed to indicate that only those votes which deal with government expenditure, grant or charge on the public revenue and sponsored by the Minister of Finance are considered to be votes of confidence in the government and no member other than the minister may move a motion which would increase public expenditures.
He said: Mr. Speaker, I welcome this opportunity today to debate this important issue, an issue that could have a tremendous impact on the way in which this House works.
There are several reasons why I put forward this motion and let me elaborate on them.
First of all, I am very interested in seeing a strengthening of the role of the private member in this House, which means private members on all sides of the House. By enhancing the role of the member, it enhances his or her ability to fight on behalf of his or her constituents, to represent those people. That is what I am doing today by putting forward this motion, speaking on behalf of the people of Macleod.
This motion would help ensure that the cabinet remains extremely responsive to private members on all sides of the House, responds to their needs and the representations they make on behalf of their constituents.
I also would like to remove the myth that is, I think, widely held, that the party Whip tells me as an MP how I should vote on every motion, every time I stand up to
record my vote. I stand up in this House to vote to represent the interests of the people of McLeod. There are times when I feel resentful of the implication that somehow I am told what to do, I am not party to the consensus that is arrived at, that we as a party put forward in motions and bills in this House. The other myth which has even less basis in truth is the myth that somehow the Prime Minister tells me how to vote on all issues.
We as a party work together. We come to a consensus. We fight it out. We have hammer and tongs discussions in caucus over issues that are important. We arrive at a decision and present that common front to the House. If I cannot agree I am fully free to stand up and vote against motions. I would like to have this motion accepted by the House to help eliminate those myths.
Another reason, and it comes directly to the next point, is that I would like to eliminate the risk of defeating a government over an issue that is really not a confidence motion. In an objective analysis, you stand back from it and say, should a government be defeated on this particular motion? In many cases there are issues that are before the House that should not cause the defeat of a government if they do not pass. They may well be objected to by members on the back bench on this side, or in the front, or in the back bench on the other side.
In a more general sense, I hope that this motion speaks to a sense of direction about the need for fundamental reform of central institutions in Canada. There is a general interest in the Canadian population to see a wide, fundamental institutional reform.
I had the privilege to serve on the Canada renewal committee and we heard this often from people who spoke to us. As we travelled across Canada people spoke of the need for Senate reform. I firmly believe in that. I believe we need to get on with that as soon as possible.
They spoke of the need for House of Commons reform. This is within the spirit of that need and I really hope that we can make some progress on this today. People spoke of making institutions like the House of Commons more responsive to the needs of the people of

April 6, 1992
Private Members' Business
Canada. This is one such measure that would help achieve that objective. The motion responds to that call and I believe it is absolutely the correct direction in which we need to go.
The motion is a significant issue which is of interest to all Canadians. It proposes fundamental changes to the rules of the House of Commons. Its purpose, in simple language, is to make all the votes in the House of Commons free votes except for those votes on money bills sponsored by the Minister of Finance.
As a result the government will not fall if it loses a vote on an issue that does not deal with money. That is the initial intent of this motion.
It will have a substantial change in the way in which this institution works. In effect, it will help open up the legislative process. It will ensure that some of the debates that now take place in private caucuses will take place more often here on the floor of the House of Commons.
All of us have had the experience of people telling us we did not speak for them on such and such an issue. People genuinely believe that if they do not see any evidence of their point of view being reflected in debate, they do not know that their point of view has even been taken into account. In most cases it has because we have had the debate in caucus.
For example, in the Alberta Conservative Progressive caucus, we take the issue to the national caucus and put forward our point of view. We then hammer away on issues that are important to us. None of us wins the day all the time. In a House of Commons of 295 members, nobody is ever going to win his or her point of view all the time. Even the Prime Minister does not win all the time.
It is important to get this debate out in the open a lot more to help strengthen the point of view, show the way in which legislation is developed, and the influence that we as individual members and Canadians as citizens have upon this institution.
I do not have to tell people here that Canadians in many walks of life have a lower opinion of this House than was the case 20 or 30 years ago. This is true of all
institutions in society. We have an opportunity to help rebuild the credibility of this institution because it is so important in society that the central institutions, the law-making bodies have the respect of Canadians and that Canadians feel that the House of Commons and the Senate genuinely reflect their objectives and their part of the country.
I have received a lot of comment over the last year since I introduced this motion in the House. Let me just quote from one. It is an editorial in the Nanton News entitled ""Free Vote is Overdue"". Let me just read a couple of paragraphs.
His motion, which is long-
""His"" is referring to the member of Parliament for Macleod.
His motion, which is long overdue, would allow MPs to vote on issues according to their own judgment, and not necessarily follow the party line.
As it stands now, if a motion by a cabinet minister is defeated, that is shown as a non-confidence vote for the government and an election must be called. There's little wonder government members follow the party line, when their very jobs could be in jeopardy.
The motion introduced by Hughes is exactly the kind of down to earth, grass roots thinking his constituents expect from him. He's right when he says people are calling for a more visible and effective voice in the nation's capital.
It remains to be seen whether Hughes' Tbiy teammates will be quick to adopt his motion. It was however, one of the promises made in the last Speech from the Throne.
It also remains to be seen whether MPs will vote independently, even if the legislation allowing them to do so is in place. You'll have to excuse Canadians if they adopt a wait-and-see attitude on the actions of politicians who have let them down numerous times in recent years.
This editorial, while endorsing the general concept that I have put forward, also raises some of the other fundamental issues which I think we have to deal with in this House. I look forward to that debate.
We have an opportunity to make an historic change. It is a chance to renew the faith of a sceptical Canadian public. The motion is all about making individual members of Parliament more effective in the job they do for their constituents and I cannot think of a better place to do this than in Private Members' Business. Canadians want and deserve these changes and I think this is our opportunity to respond.
April 6, 1992

Private Members' Business
I presume that some of our colleagues opposite may want to point out some detail of this motion which may be flawed in wording or with which they might not agree and use that as a reason to disagree with this motion. One of our colleagues opposite says ""never"" and I hope that is the case.
In anticipation of that I would like to propose an amendment which would go even further and clarify the intent of this motion. I have heard from lots of Canadians in addition to the editor of the Nanton News and I have had the opportunity to respond to some of those very legitimate criticisms.
I seek permission to introduce an amendment to my motion which would read as follows:
That the motion be amended by striking out all the words after the
phrase ""indicate that"" so that the motion now reads:
That the Standing Orders of the House of Commons be changed to
indicate that all votes, except for those that deal explicitly with the
matter of confidence in the government be considered as free votes.
If I may clarify that, I think this amendment should be accepted because it seeks to spell out when a vote is a free vote or when it is a confidence vote and when it is not. The original motion spelled out specific votes. This amendment does the same, but in a more clear manner and in a way which responds to criticisms I have heard from Canadians.
I ask for the support of the House in order to put that amendment forward.
[Translation\

",Progressive Conservative,,Kenneth Gardner Hughes,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f02dfc9d-b030-4a16-9047-dcdce790759a&Language=E&Section=ALL
3903658,ca.proc.d.1992-04-06.1.1.2,1992-04-06,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"I may remind the hon. member that the mover of a motion cannot present an amendment to his own motion. Strictly speaking this motion is not in order.
That being said, if the hon. member seeks the unanimous consent of the House, and since the Chair is the servant of the House, if hon. members present wish to give their unanimous consent, of course the Chair will act accordingly.

Is there unanimous consent to integrate the amendment tabled by the hon. member for Macleod?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3903659,ca.proc.d.1992-04-06.1.1.3,1992-04-06,intervention,,,,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"Agreed.

",,,Some hon. members:,
3903660,ca.proc.d.1992-04-06.1.1.4,1992-04-06,intervention,,,,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"Can we debate that, Mr. Speaker?

",,,An hon. member:,
3903661,ca.proc.d.1992-04-06.1.1.5,1992-04-06,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"After taking the matter under advisement, the Chair wishes to remind hon. members that unanimous consent is required to receive the motion.
Is there unanimous consent?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3903662,ca.proc.d.1992-04-06.1.1.6,1992-04-06,intervention,,,,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"Agreed.

",,,Some hon. members:,
3903663,ca.proc.d.1992-04-06.1.1.7,1992-04-06,26223e14-510e-4dcb-8a95-e4483fb87b9e,ca.m.7507,Mr. Gauthier:,,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"Debate.

",Liberal,,Jean-Robert Gauthier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=26223e14-510e-4dcb-8a95-e4483fb87b9e&Language=E&Section=ALL
3903664,ca.proc.d.1992-04-06.1.1.8,1992-04-06,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PROPOSED AMENDMENT TO STANDING ORDERS,,"We have consent.

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
