basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4512001,ca.proc.d.2012-02-28.2454.0,2012-02-28,,,,stagedirection,Routine Proceedings,"Supplementary Estimates (C), 2012-13",,"A message from His Excellency the Governor General transmitting supplementary estimates (C) for the financial year ending March 31, 2013 was presented by the President of the Treasury Board and read by the Speaker to the House. 
A message from His Excellency the Governor General transmitting estimates for the financial year ending March 31, 2013 was presented by the President of the Treasury Board and read by the Speaker to the House.",,,,
4512002,ca.proc.d.2012-02-28.2454.1,2012-02-28,d89e2700-537a-48d1-96f2-c55ef4f7caf1,400,"Mr. Alex Atamanenko (British Columbia Southern Interior, NDP)",,Routine Proceedings,Petitions,Nuclear Disarmament,"Mr. Speaker, I have four sets of petitions.
The first petition deals with foreign affairs. The petitioners from my area of Castlegar and Nelson and from Victoria in British Columbia state that the International Physicians for the Prevention of Nuclear War states that there is no medical response to nuclear war. The UN Secretary General, Mr. Ban Ki-moon, has proposed a summit on nuclear disarmament. In 2010, the Canadian House of Commons unanimously passed a motion that encouraged the Government of Canada to deploy a major worldwide Canadian diplomatic initiative in support of preventing nuclear proliferation and increasing the rate of nuclear disarmament.
Therefore, the petitioners call upon the Government of Canada to issue an invitation for all states to gather in Canada to begin discussions needed for a global legal ban on nuclear weapons.",New Democratic Party,British Columbia Southern Interior,Alex Atamanenko,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d89e2700-537a-48d1-96f2-c55ef4f7caf1&Language=E&Section=ALL
4512003,ca.proc.d.2012-02-28.2454.2,2012-02-28,d89e2700-537a-48d1-96f2-c55ef4f7caf1,400,"Mr. Alex Atamanenko (British Columbia Southern Interior, NDP)",,Routine Proceedings,Petitions,Health of Animals Act,"Mr. Speaker, the other three petitions I have are in support of my Bill C-322. They come from Ontario, with over 140 names from Quebec, Alberta, Calgary, for example Airdrie, Winnipeg and Regina.
The petitioners state that horses are ordinarily kept and treated as sport and companion animals and are not raised primarily as food processing animals; that they are commonly administered drugs that are strictly prohibited from being used at any time in other food processing animals destined for the human food supply; and that Canadian horsemeat products that are currently being sold for human consumption in domestic and international markets are likely to contain prohibited substances. 
The petitioners call upon the House of Commons to adopt into legislation Bill C-322, An Act to amend the Health of Animals Act and the Meat Inspection Act , thus prohibiting the importation or exportation of horses for slaughter for human consumption, as well as horsemeat products for human consumption.",New Democratic Party,British Columbia Southern Interior,Alex Atamanenko,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d89e2700-537a-48d1-96f2-c55ef4f7caf1&Language=E&Section=ALL
4512004,ca.proc.d.2012-02-28.2454.3,2012-02-28,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,396,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Routine Proceedings,Petitions,Suicide Prevention,"Mr. Speaker, I have the honour to table a number of petitions signed by over 200 residents from the Waterloo region, Toronto, Manitoba, northern Ontario and British Columbia.
The petitioners are calling on the government to meet the public health challenges posed by suicide by adopting legislation that would recognize suicide as a public health issue, provide guidelines for suicide prevention, promote collaboration and knowledge exchange regarding suicide and promote evidence-based solutions to prevent suicide and its aftermath.",Conservative,Kitchener--Conestoga,Harold Albrecht,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b5e6bf0-39d0-4d35-bcaa-dacd1834246d&Language=E&Section=ALL
4512005,ca.proc.d.2012-02-28.2454.4,2012-02-28,bfacb66c-68a3-4589-a5be-769e0614449e,8915,"Ms. Rathika Sitsabaiesan (Scarborough—Rouge River, NDP)",,Routine Proceedings,Petitions,Health of Animals Act,"Mr. Speaker, I have the pleasure to present petitions signed by members from southern Ontario supporting Bill C-322.
The petitioners state that horses are ordinarily kept and treated as sport and companion animals and are not raised primarily as food-producing animals here in Canada; that they are commonly administered drugs that are strictly prohibited from being used at any time in all other food-producing animals destined for the human food supply; and that Canadian horsemeat products that are currently being sold for human consumption in domestic and international markets are likely to contain these prohibited substances.
The petitioners call upon the House of Commons to bring forward and adopt into legislation Bill C-322, An Act to amend the Health of Animals Act and the Meat Inspection Act, thus prohibiting the importation or exportation of horses for slaughter for human consumption, as well as horsemeat products for human consumption.",New Democratic Party,Scarborough--Rouge River,Rathika Sitsabaiesan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=bfacb66c-68a3-4589-a5be-769e0614449e&Language=E&Section=ALL
4512006,ca.proc.d.2012-02-28.2454.5,2012-02-28,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, I rise this morning to present three petitions. The first is signed by residents of my constituency, particularly from Salt Spring Island, Galiano Island and Pender Island.
The petitioners call on this House to review and enact the targets that were set forth in the legislation passed by the previous Parliament that climate change action is required now, that reductions in greenhouse gases must be met to the level of 25% below 1990 levels by 2020 and 80% below 1990 levels by 2050.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4512007,ca.proc.d.2012-02-28.2454.6,2012-02-28,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,National Parks,"Mr. Speaker, the second petition I wish to present is from residents of Edmonton, Alberta, and the Jasper area.
The petitioners call on this House to protect the ecological integrity of national parks. Given that these petitions speak to rejecting the request for a private sector development in Jasper, which the minister has now approved, I think the petitioners would appreciate it if I were to ask this House to urge the Minister of the Environment to review and alter the decision that has been made. It is not in the interest of protecting our national parks.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4512008,ca.proc.d.2012-02-28.2454.7,2012-02-28,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, the last petition is signed by residents from throughout southern Ontario.
The petitioners call on the government to cease and desist from acting as a public relations arm of the oil industry, to treat the Enbridge supertanker scheme as one that requires study and not lobbying, and to allow the process to take place before taking a position on the issue.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4512009,ca.proc.d.2012-02-28.2454.8,2012-02-28,f7899969-1755-480c-b74d-a9afeb018b7b,552,"Mr. Scott Andrews (Avalon, Lib.)",,Routine Proceedings,Petitions,High-Speed Internet,"Mr. Speaker, it is a pleasure to rise in this House today and present a petition on behalf of my constituents of Admirals Beach, O'Donnells and St. Joseph's.
The petitioners would like to see high-speed Internet in their community. It is essential for rural areas of Canada and, in particular, in my area of St. Mary's Bay. They do not have access to high-speed Internet and they feel this is a necessity and a way of life that we now need to provide to them.
The petitioners are calling upon the government to take the necessary actions to have communities linked up to the high-speed Internet.",Liberal,Avalon,Scott Andrews,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f7899969-1755-480c-b74d-a9afeb018b7b&Language=E&Section=ALL
4512010,ca.proc.d.2012-02-28.2454.9,2012-02-28,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that the remaining questions be allowed to stand.",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
