basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4508722,ca.proc.d.2012-02-06.2443.0,2012-02-06,76139309-b711-421b-9378-f612f15fc80d,136,"Mr. Russ Hiebert (South Surrey—White Rock—Cloverdale, CPC)",,Private Members' Business,Income Tax Act,," moved that Bill C-377, An Act to amend the Income Tax Act (requirements for labour organizations), be read the second time and referred to a committee. 
Mr. Speaker, it gives me great pleasure to speak to my Bill C-377. 
Labour organizations play a valuable role in Canadian society, representing and defending the rights of workers.
Four million, three hundred thousand Canadians are currently union members, and millions more have been during their working lives.
There are thousands of Canadians in my riding of South Surrey—White Rock—Cloverdale, British Columbia, who pay dues to labour organizations. Because of the valuable role unions play in the lives of many Canadians, our federal tax system has provided benefits to support the work of unions. Key among those benefits are a 100% tax deductibility for the union dues that workers pay and tax exempt status for the labour organizations themselves.
I would like to put the value of the dues deductibility into perspective. The federal government forgoes $795 million in tax revenue each year for union and professional dues. The majority of this amount is claimed by union members, probably in the range of $400 million to $500 million. This is a substantial public benefit. I believe it is only right for the public to know how that money is being spent. Therefore, my bill would require the public disclosure of the finances of labour organizations.
This measure is in line with the greater transparency that we are demanding from government departments, public agencies and native reserves. It is in line with the public disclosure required of other Canadian institutions that benefit from significant public funding.
For instance, public disclosure has been required for Canadian charities since 1977. The filings of charities are easy to find on the Canada Revenue Agency website. 
I have based my requirements for public disclosure for labour organizations on the long existing provisions for charities in the Income Tax Act. With the passage of the bill, the public would be empowered to gauge the effectiveness, financial integrity and health of any labour union. This is something that Canadians want. According to a Nanos poll taken on Labour Day of last year, 83% of Canadians and 86% of union members want public financial disclosure for unions.
I would like to take a couple of minutes to run through the various provisions in the bill.
Clause 1 is the heart of the bill and can be considered in three parts.
 First, there are three new definitions that would give greater clarity to terms already used or proposed in the bill. They are “labour organizations”, “labour relations activities” and “labour trust”. 
Second, comes the lengthiest part of the bill: the statements of income and expenditures that must be submitted annually to the Minister of Revenue by labour organizations.
I have received plenty of input concerning the statements that would best illustrate how unions use their public benefits to help their members. The list is a long one, reflecting the often complex financial character of unions and the broad range of activities they undertake as they represent and serve their members.
Among these activities may be organizing, collective bargaining, education and training, conferences, political activities and lobbying. The required statements would also include disbursements to directors and to staff. As Jim Stanford, economist for the Canadian Auto Workers, recently pointed out, these figures are already published by the CAW. I believe that this level of detailed public disclosure would increase the confidence of Canadians that the public subsidy for labour organizations is warranted.
Third, subclause 1(4) would require that the information submitted be made available to the public by the minister, including posting on the Canada Revenue Agency website.
Clause 3 would have this act come into force six months following royal assent.
Since this bill was announced last fall, it has been interesting to receive feedback from various sources including union leaders themselves. First is a comment from Lerona Lewis, president of the Association of Graduate Students Employed at McGill, representing over 3,000 employees. She said her union already publicly discloses. She said, “You can go online to look to see what was spent, when it was spent, and so on”. And she says transparency is “something we believe in anyway”.
Ken Georgetti, president of the Canadian Labour Congress, sees things a little differently. He agrees with public disclosure generally, saying, “We're not opposed to transparency. We're more than happy to supply [the member for South Surrey—White Rock—Cloverdale] or anyone else with our financial statements and our balance sheets as corporations file”. However, he goes on to say that, because my bill would ask for more detail than is currently requested from other institutions, “it's not fair and it's not equal”.
 Mr. Georgetti may be correct that it is time to review the public disclosure requirements for other types of institutions receiving public benefits to determine if they also need improving. The finance committee is looking at the question of increasing the level of transparency for charities. However, this private member's bill deals specifically with labour organizations which have never been subject to public disclosure, unlike charities, that have been subject to public disclosure for over 35 years.
Mr. Georgetti also raises a concern that compliance with this bill may be costly for unions. I disagree for three reasons. First, unions already file detailed financial returns with the CRA, providing much of the information that would be required by this bill. This is a point Mr. Georgetti has acknowledged. Second, this bill would not require audited statements. Therefore, filing would not impose any additional outside expense on labour organizations. Filing could generally be prepared by their own bookkeeping or financial personnel. Finally, because of bookkeeping software and electronic filing, the cost of compliance with these sorts of requirements has dropped considerably from where it might have been in generations past.
The government's document production cost will be minimal once the electronic production system, the database and the website are in place.
Members do not have to take it on faith, though. We have an independent and qualified watchdog in the form of the parliamentary budget officer, who examines private members' bills and gives feedback on their estimated costs. I believe that the PBO's analysis will confirm that this bill would not create significant costs to the government.
The comments from other Canadians are also interesting. A columnist for The Windsor Star, a strong union town, is supportive of the bill. He only regrets that it is not retroactive, as he would like to see how his union dues have been spent in the past. The communications director of the Alberta Union of Provincial Employees, David Climenhaga, said the following of unions:
 Many publish their complete audited financial results, in spite of the fact this is not required by law, and distribute them to 100 per cent of their membership. Any member of the public, of course, may access that information. Such complete openness seems to do them no harm. 
Mr. Climenhaga suggests that the same level of transparency be extended to think tanks and private corporations that benefit from tax breaks and subsidies. 
Of course, usually the member introducing a private member's bill is granted the privilege of introducing and speaking to his or her bill before any other members. Unfortunately, as members will be aware, the member for Windsor—Tecumseh jumped the gun and started the debate before this allotted hour under the guise of a point of order. Despite the positive comments of various union leaders, union members and others who I have just referenced, the NDP House leader suggested last fall, in debating my earlier bill, that he was very disturbed by the idea of public accountability for labour organizations. He stated that this bill was a matter of ideology. I would ask him if the introduction of public disclosure for charities way back in 1977, 35 years ago, was a matter of ideology.
If there is an ideology, it is based on the principle that organizations that receive public benefits should be accountable to disclose how they use those benefits. Does the member believe that charities should no longer have to publicly disclose their spending? What about government departments, crown corporations or even members of Parliament? Where does the opposition to this bill logically lead? As I stated earlier, I believe that public disclosure would increase the confidence of Canadians that the several hundred million dollars in public benefits they provide to unions each year is money well spent. Does the NDP not agree that public disclosure would indeed prove this?
Further, the member complained about the additional costs he believed disclosure would cause unions to incur. As I mentioned, using tax software and electronic filing, the costs to labour organizations would be quite minimal. Filing is not a new activity for unions. Unions already file tax returns each year. Much of the information proposed to be collected under this bill is already required. The difference, of course, is that this information would be made public. However, that difference alone would create no cost for labour organizations.
The member has raised the concern that the filing requirement could be onerous for small locals of perhaps a few dozen members. That is again not so. Small locals are, by definition, small spenders and may not have spent anything in several of the categories mentioned in the bill. What can be easier than putting a zero on several pages of an electronic form? I believe that the experience of charities over the last 35 years is instructive. The process has not bogged down charities, which, unlike unions, are often run by volunteers alone. The process has not cost them significant sums of money, and the same would be true for labour organizations.
The debate on this bill is just getting under way. Some have already taken a position on it. I would encourage those who have already stated opposition to the bill to consider the following facts. The bill would not tell union leaders how to spend their money or restrict them in any way. The bill would not place a substantial burden or expense on unions. Unions are already engaged in responsible accounting. Many unions are already publicly reporting this financial information to members and others. Finally, all unions are already filing much of this information with the Canada Revenue Agency through their tax returns.
Simply put, this bill would require that information to be made public. As I said before, people want to know how unions use their public benefits. 
I believe that asking for that type of transparency is legitimate. Both the public and MPs can learn more about this bill on a dedicated website I have set up. The address is www.c377.ca.
I would encourage all members of this House to consider the merits of this bill and support it going forward for further study at committee.",Conservative,South Surrey--White Rock--Cloverdale,Russ Hiebert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=76139309-b711-421b-9378-f612f15fc80d&Language=E&Section=ALL
4508723,ca.proc.d.2012-02-06.2443.1,2012-02-06,640aa965-9166-4aa6-b864-278dd1071a10,119,"Mr. Yvon Godin (Acadie—Bathurst, NDP)",,Private Members' Business,Income Tax Act,,"Mr. Speaker, the member for South Surrey—White Rock—Cloverdale is saying that this will not cost anything with all of the new technology available.
With this new technology available, I wonder why the Conservative Party is getting rid of the gun registry, which was said to be one of the big problems. It seems to me they did not have the technology to minimize the costs; they said it cost the taxpayers too much.
In this bill, the member is saying it will not cost anything. Even the Fraser Institute has said that hardworking women and men pay into their labour organizations to protect and advance their rights in the workplace and in society. The time and money allocated to those reports, according to the Fraser Institute, will be money not spent by labour organizations to defend workers against bad profitable international businesses, such as Caterpillar and Rio Tinto.
What about all the money and tax relief the Conservative government has given to the oil companies and banks, which do not have to report to the public the money they get from the taxpayers?
I am wondering where this member is getting his facts and why he is only taking the side of big business and going against the labour movement—",New Democratic Party,Acadie--Bathurst,Yvon Godin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=640aa965-9166-4aa6-b864-278dd1071a10&Language=E&Section=ALL
4508724,ca.proc.d.2012-02-06.2443.2,2012-02-06,de0591ef-9a02-4f97-9541-63de484c96e3,87,The Acting Speaker (Mr. Barry Devolin),,Private Members' Business,Income Tax Act,,Order. The hon. member for South Surrey—White Rock—Cloverdale.,Conservative,Haliburton--Kawartha Lakes--Brock,Barry Devolin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=de0591ef-9a02-4f97-9541-63de484c96e3&Language=E&Section=ALL
4508725,ca.proc.d.2012-02-06.2443.3,2012-02-06,76139309-b711-421b-9378-f612f15fc80d,136,Mr. Russ Hiebert,Interjection,Private Members' Business,Income Tax Act,,"Mr. Speaker, I am baffled at the opposition of the NDP to this bill.
Not only do unions already have the means to collect this information, but they already submit it to the CRA. That is why there is no additional cost to the unions to do this. 
More to the point, the member is suggesting that my party or I am somehow against union members or union organizations. That is simply not the case at all.
It is my belief that this bill will actually increase the confidence that Canadians have in labour organizations, because they will see the value produced by these institutions and that the money is well spent. As I said to the member earlier in my speech, 83% of Canadians want this information and 86% of union members polled want this information. The number is even higher in Quebec, where I have done much media and the latter are very supportive of this initiative.",Conservative,South Surrey--White Rock--Cloverdale,Russ Hiebert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=76139309-b711-421b-9378-f612f15fc80d&Language=E&Section=ALL
4508726,ca.proc.d.2012-02-06.2443.4,2012-02-06,07cf5767-802c-406c-92a7-7dc92af79b40,4264,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",,Private Members' Business,Income Tax Act,,"Mr. Speaker, I appreciate the member's comments, but the first thing that comes to mind is that while the government on the one hand is focused on trying to target the union movement across Canada, the public on the other hand is concerned about the whole issue of transparency, something that the member talked a lot about, that is, public transparency.
Would the member not believe that the same principles of public transparency he is advocating for unions and so forth should actually apply to things such as the Prime Minister's Office? To what degree does the member believe the Prime Minister's Office should be more transparent about what is taking place inside that office?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=07cf5767-802c-406c-92a7-7dc92af79b40&Language=E&Section=ALL
4508727,ca.proc.d.2012-02-06.2443.5,2012-02-06,76139309-b711-421b-9378-f612f15fc80d,136,Mr. Russ Hiebert,Interjection,Private Members' Business,Income Tax Act,,"Mr. Speaker, again, as I put it in my remarks, I do believe in public disclosure and I do in fact believe that perhaps other institutions that receive substantial public benefits should be evaluated in terms of the amount of disclosure required of them.
However, with a private member's bill, I am limited in what I can cover, and that is why I have chosen this particular topic. I am open to the question as to whether or not other organizations that receive public benefits, like charities, should also be required to make disclosures.",Conservative,South Surrey--White Rock--Cloverdale,Russ Hiebert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=76139309-b711-421b-9378-f612f15fc80d&Language=E&Section=ALL
4508728,ca.proc.d.2012-02-06.2443.6,2012-02-06,6dfe3b54-024b-432d-bc01-7f89da30b7cd,458,"Mr. Dave Van Kesteren (Chatham-Kent—Essex, CPC)",,Private Members' Business,Income Tax Act,,"Mr. Speaker, this is something that has to be addressed. Is this bill designed to attack the NDP? Is it part of the government's campaign against union donations to the NDP convention?",Conservative,Chatham-Kent--Essex,Dave Van Kesteren,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6dfe3b54-024b-432d-bc01-7f89da30b7cd&Language=E&Section=ALL
4508729,ca.proc.d.2012-02-06.2443.7,2012-02-06,76139309-b711-421b-9378-f612f15fc80d,136,Mr. Russ Hiebert,Interjection,Private Members' Business,Income Tax Act,,"Mr. Speaker, this came up early on when I introduced the bill. The reality is that this is a private member's bill and not a government bill. I started working on this bill more than a year ago. I started drafting it in June of last year. Therefore, any suggestion that this is anything other than my own initiative is simply false.",Conservative,South Surrey--White Rock--Cloverdale,Russ Hiebert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=76139309-b711-421b-9378-f612f15fc80d&Language=E&Section=ALL
4508730,ca.proc.d.2012-02-06.2443.8,2012-02-06,1b175d0f-9278-4e04-9fa8-0368e591c5a5,69,"Mr. Joe Comartin (Windsor—Tecumseh, NDP)",,Private Members' Business,Income Tax Act,,"Mr. Speaker, in spite of the protest of innocence by the member for South Surrey—White Rock—Cloverdale, let there be no doubt at all that this is a frontal attack on the labour movement in this country. It is also an indirect but very clear attack on a number of other rights that Canadian citizens and residents have in this country: the right of association; the right, quite frankly, to privacy; and the right to freedom of speech within the right of association. The bill undermines all of those rights, if not completely doing away with them in some cases.
To stand in this House, as the member for South Surrey—White Rock—Cloverdale just has, to say this is all about accountability and transparency and not about ideology is totally false. 
Let us understand the context of the bill. The Bush Republicans did the same thing in the United States. However, they did not go nearly as far as the bill before us does. I have two quotes on the ideology, strategy and tactics behind this. The first is by Newt Gingrich, one of the leading members of the ideological right in the United States, who said that requiring detailed disclosure on union advocacy activities would “weaken our opponents and encourage our allies”.
Another right-wing U.S. activist, Grover Norquist, said:
 Every dollar that is spent [by labour unions] on disclosure and reporting is a dollar that can't be spent on other labour union activities. 
This was designed from an ideological standpoint, and in the case of Canada, from a big business, multinational standpoint. The support behind the bill comes from that same group, and that is what is driving it. This is not about accountability and transparency. The level of hypocrisy of the government in this regard I think speaks clearly to that. This is an attack on the labour movement in this country.
The bill, to a certain degree, is modelled after the legislation at the federal level in the United States, but it goes much further. For instance, the law in the United States only covers the national unions and the national association of unions. In Canada, it would cover every single union organization, even some of the trusts they have set up around health and safety and the environment and a number of activities they carry on for which they have trust funds. It would cover every single one of those organizations, including the small union local, several of which I have in my riding and that have an executive of four or five people with no full-time staff.
 The member is being disingenuous at the very best with the House when he suggests this is not much more than what unions already have to prepare by way of reporting. That is absolutely false. 
I repeat, the bill in the United States does not go nearly as far as this one does. However, even in the United States the national unions found they had to assign two people to it for almost half the year to do the additional reporting the bill required.
 I cannot be much clearer than this in estimating the consequences of this, just as some of the labour movement cannot be much clearer, because the bill before us would allow for more information to be required of unions by way of legislation. Of course, we have not seen those regulations and would not see them for some time. However, just in terms what is being required of unions to report, it would increase dramatically the amount of reporting they have to do. 
There is another pattern that I see here. I happened to be in Russia when Putin was still the head of the government, where he had developed a strategy that required a lot of human rights groups, a lot of NGOs, to do an excessive amount of reporting. It was phenomenal. I will give the member from Surrey credit for not going quite as far as Putin did in that legislation. However, it was clearly designed to undermine the human rights groups in Russia because of the amount of material they had to report.
 The bill, to some degree, is modelled after the same type of experience, which has had the effect in Russia of destroying a number of the groups. Some have gone underground because they could not do the reporting. 
Therefore, we have two nice models here, that of the right-wing Republicans in the United States and that of Putin in Russia. In both cases, they are very clearly attacking those specific groups. In the U.S. it is the labour movement; in Russia it is the human rights movement and those NGOs.
The other point I want to make in terms of the context of this is that it is quite clear, including from the survey the member mentioned, that the information is available and the Canadian public and union members are not aware of it. In addition to that, according to the Fraser Institute, which analyzed the U.S. legislation, the information required was extensive and highly complex. Again, here I would point out that the bill before us would at least double the amount of information that unions in Canada will have to provide. 
The Fraser Institute, in September 2006, when it looked at the legislation and its effect in the U.S., stated that due to the large amounts of information available: 
 It is very difficult and time-consuming for an average person to easily obtain a realistic idea of the financial performance of a union— 
 Thus, while the U.S. legislation does disclose a great deal, it does not do so in a way that facilitates analysis and comprehension by average, interested citizens. 
When the labour movement did the analysis, what happened there, as was the intention right from the beginning, was that large corporations wanted to know about the organizing activities of the labour unions that might be trying to organize the work force or the collective bargaining process. They got the information and used it extensively. This was really private information that in the past had never been disclosed and they used it against the labour movement, quite effectively in a number of cases. 
In this case, Bill C-377 goes much further in terms of organizing activities. It even requires the disclosure of expenses with regard to whom they hired as their lawyer. That part of the bill is going to get struck down by a court fairly early on; no court in this land is going to allow that part of it to stay. The bill simply does not accomplish the purpose the member talks about, because it is so complex in terms of the amount of detail that unions will have to give. That was the U.S. experience, and ours is going to be even worse if we go ahead.
However, the people who are really after this, the people supporting the bill, the large corporations and the right-wing in our country, would be able to do so because they have the resources to use this data effectively to thwart organizing drives and other campaigns that a union may take on. That is what it is designed to do. It has been a very effective mechanisms in the United States to in fact accomplish that, and it is going to be even worse here. That is what this bill is all about.
It is important to appreciate as well that the Canadian people understand that information from the current reporting is available to all union members, either by way of provincial legislation or union constitution. Again, we have a problem with the bill because it probably extends itself into provincial territory, which will probably result in part of it to be struck down as well. Seven of the ten provinces require this information to be given to union membership. Every union constitution that I am aware of also requires consolidated financial statements to be given and made available to every single member of that union.
Let me finish with one final point and that is about the costs, which I believe the member is being disingenuous about with the House. There would be a huge increase in red tape from this file. If the government in fact follows through to enforce this, the number of people it will have to hire, we estimate, is somewhere in the range of at least a hundred people. A whole new data system would also have to be developed to analyze all of the data. We are talking of tens of millions, if not into the hundred million dollar range on an annual basis, of what it is going to cost. 
If the government does not follow through, the information would simply be available and the big corporations would be able to use it against unions. That is what it is all about. One way or another, it would have the effect that the member wants, which is to give his “allies”, as Newt Gingrich put it, this information to fight their enemies.",New Democratic Party,Windsor--Tecumseh,Joe Comartin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1b175d0f-9278-4e04-9fa8-0368e591c5a5&Language=E&Section=ALL
4508731,ca.proc.d.2012-02-06.2443.9,2012-02-06,07cf5767-802c-406c-92a7-7dc92af79b40,4264,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",,Private Members' Business,Income Tax Act,,"Mr. Speaker, the government has raised this issue through a private member's bill put forward by the member for South Surrey—White Rock—Cloverdale because it believes that this is an important issue that needs to be dealt with.
I have questioned the government's priorities in the past. When I look at this particular issue, I can honestly say that I have not received an email or a letter. In over a year, I have not had any discussion to indicate that this is the type of legislation that we need to bring in. I do not understand why the government, through the member, has made this an issue when there are many other issues facing the labour movement today, some of which the government itself has created. There is a credibility issue here.
The legislation calls for a wide spectrum of transparency and more accountability. Day after day, opposition members have been challenging the government to be more accountable and more transparent. It is very challenging to get the government to come clean and be transparent on a wide variety of issues, whether it is was some of the stuff that came out of the G8 and G20 meetings in Muskoka or a helicopter ride by the Minister of National Defence. There are an amazing number of issues on which we have been trying to get more transparency and more openness from the government. 
It would be better for the member to talk to his caucus colleagues, particularly those in cabinet, about how important it is to have public transparency and ensure more accountability and so forth.
Labour is an important file. Over the years, I have had ample opportunities to meet with numerous members of the union movement and the average worker who I desire to represent to the nth degree. In the last year, I have met with some workers who are hugely disappointed in the government. 
When the government brings in this type of legislation through a private member's bill stating that it wants more accountability, we only need to flashback to last year at what took place with Canada Post. Letter carriers and others who work for Canada Post feel that they were betrayed by the government, that the government was actually on the corporation's side. Members may recall that in January of last year the Government of Canada put a rollback in place that was already established between the corporation and the union. 
Many within the union movement believe that the government has a hidden agenda when it comes to dealing with the union movement across Canada. 
I am not sure if the member for South Surrey—White Rock—Cloverdale is aware of the sensitivity of what he is proposing to do through this legislation. Labour legislation should be dealt with in a delicate way. We need to work with the union leadership and consult with the average worker. We also have an obligation to work with management.
We had a huge debate in the late eighties, early nineties, in the Manitoba legislature in regard to final offer selection legislation. The NDP brought it in a few years prior, put in on a pedestal and said that it was the future of labour union negotiations. As soon as Gary Filmon took office, he got rid of final offer selection. I remember sitting until 2 o'clock in the morning in committee meetings listening to many members of the public who shared the committee's concerns in regards to it. We heard from individuals who took extreme sides. 
Commitments were made and broken and people were genuinely hurt because, at that time, I argue, we had two political parties that were prepared to play party politics over what was a very important issue. We brought forward an amendment that would have seen the survival of final offer section. However, at the end of the day, because it was a minority government back then, the Conservatives voted with the New Democrats to get rid of the amendment we had proposed that would have, in effect, saved final offer selection.
It is often a politically charged atmosphere when we bring in anything that has an impact on our unions, as well it should, because we want fair legislation, legislation that makes sense. We get a better sense of their actual needs when we talk to some of the workers and meet with the union leadership. 
I made reference to Canada Post. I have talked with Canada Post employees. Another issue on which the government has dropped the ball on over the last year is Air Canada. The union is trying to protect jobs. I am a bit biased. I am from Manitoba and Manitoba has been hurt by Air Canada in terms of jobs. We believe that Air Canada was obligated by law to maintain certain jobs in Winnipeg and Air Canada has been breaking the law and yet the government allowed it to break the law at a substantial cost to jobs in the city of Winnipeg, not once, not twice, but three times that has occurred.
When we see things of that nature taking place, whether we are workers for Canada Post or workers in Air Canada, and we see government bringing forth labour legislation, we can understand and appreciate why there would be a high sense of insecure feelings and thoughts. 
The average worker is concerned, first and foremost, about their ability to earn and sustain a reasonable income so they can provide for their family and their lifestyle. They are concerned about their pension, especially with the government's announcement that it will be increasing the retirement age from 65 to 67. I suspect that will be a hotly debated issue going forward. I plan on making it an issue.
I believe the unions do have a responsibility, not to endorse a political party, but to ensure that the workers, the people of Canada, are aware of some of these changes that will have a profound impact on things such as future labour negotiations. We believe that the vast majority of workers would want to see the retirement age stay at 65, as opposed to going to 67.
 As a direct response to the government's policy, the unions will need to compensate. They will need to go to the negotiating tables and so forth. If they want to put out an advertisement or put up some sort of campaign, the government will want to know about it and it will want to know about the amount of money that will be spent. Where is the limit?
For just reasons, people should be concerned. I look to the member and to the government and make the suggestion that if by chance this legislation does go to committee stage, we hope the government will be open to allowing full representation from labour at committee stage.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=07cf5767-802c-406c-92a7-7dc92af79b40&Language=E&Section=ALL
