basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4509025,ca.proc.d.2012-02-07.2444.0,2012-02-07,474155a0-d5ce-4780-9881-898c2502398d,237,"Mr. Joe Preston (Elgin—Middlesex—London, CPC)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Madam Speaker, pursuant to Standing Orders 104 and 114, I have the honour to present, in both official languages, the 14th report of the Standing Committee on Procedure and House Affairs regarding the membership of the committees of this House.
If the House gives its consent, I move that the 14th report of the Standing Committee on Procedure and House Affairs be concurred in.",Conservative,Elgin--Middlesex--London,Joe Preston,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=474155a0-d5ce-4780-9881-898c2502398d&Language=E&Section=ALL
4509026,ca.proc.d.2012-02-07.2444.1,2012-02-07,43d98498-4000-43e4-b468-5f79352823ad,451,The Deputy Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs,Does the hon. member have the unanimous consent of the House to propose this motion?,New Democratic Party,Victoria,Denise Savoie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=43d98498-4000-43e4-b468-5f79352823ad&Language=E&Section=ALL
4509027,ca.proc.d.2012-02-07.2444.2,2012-02-07,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Agreed.,,,Some hon. members,
4509028,ca.proc.d.2012-02-07.2444.3,2012-02-07,43d98498-4000-43e4-b468-5f79352823ad,451,The Deputy Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,New Democratic Party,Victoria,Denise Savoie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=43d98498-4000-43e4-b468-5f79352823ad&Language=E&Section=ALL
4509029,ca.proc.d.2012-02-07.2444.4,2012-02-07,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Agreed.,,,Some hon. members,
4509030,ca.proc.d.2012-02-07.2444.5,2012-02-07,43d98498-4000-43e4-b468-5f79352823ad,451,The Deputy Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs,(Motion agreed to),New Democratic Party,Victoria,Denise Savoie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=43d98498-4000-43e4-b468-5f79352823ad&Language=E&Section=ALL
4509031,ca.proc.d.2012-02-07.2444.6,2012-02-07,c5378648-5d94-4645-bc05-339090e1077b,577,"Ms. Kirsty Duncan (Etobicoke North, Lib.)",,Routine Proceedings,Petitions,Sickle Cell Disease,"Madam Speaker, I am pleased to present this petition regarding sickle cell disease and thalassemic disorders.
Sickle cell disease affects blood cells which carry oxygen throughout our bodies. In sickle cell disease, red blood cells harden into long slivers that block veins and arteries causing injury to blood vessels of organs, including the brain and lungs. About 10% of children develop strokes. Children with sickle cell are also extremely vulnerable to infection and have periodic health crises that cause terrible pain and difficulty breathing. The lifespan of persons with sickle cell disease can be reduced by as much as 30 years.
The petitioners call upon the House of Commons to adopt Bill C-221, An Act respecting a Comprehensive National Strategy for Sickle Cell Disease and Thalassemic Disorders.",Liberal,Etobicoke North,Kirsty Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5378648-5d94-4645-bc05-339090e1077b&Language=E&Section=ALL
4509032,ca.proc.d.2012-02-07.2444.7,2012-02-07,1c721843-28d0-423b-94ae-ede577509178,415,"Ms. Chris Charlton (Hamilton Mountain, NDP)",,Routine Proceedings,Petitions,The Environment,"Madam Speaker, I am pleased to table a petition today in support of the interfaith call for leadership and action on climate change.
The petitioners rightly point out that the growing crisis of climate change is symptomatic of greed and an underlying spiritual deficit which has led to unsustainable patterns of production and consumption. The signatories call upon the government to recognize that global warming is a reality and that climate change affects all Canadians and people around the world. They rightly call on Canada to lead by example instead of waiting for others to act.
To that end, the petitioners are calling on the government to do three things: First, to work toward a new international agreement to replace the Kyoto protocol that binds all nations to a new set of carbon reduction targets; second, to establish a national target within Canada that we ourselves can achieve; and third, to play a constructive role internationally to fund climate mitigation efforts around the world.
I will conclude by thanking the interfaith community for staying active on this file despite, or perhaps as a result of, the Prime Minister's outrageous contention that the Kyoto protocol is stupid. It is time for the Prime Minister to act like a leader in the fight against climate change.",New Democratic Party,Hamilton Mountain,Chris Charlton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1c721843-28d0-423b-94ae-ede577509178&Language=E&Section=ALL
4509033,ca.proc.d.2012-02-07.2444.8,2012-02-07,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,608,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",,Routine Proceedings,Petitions,Nuclear Disarmament,"Madam Speaker, I wish to draw to the attention of the House a petition that is a call for Canada to host a conference on nuclear disarmament. It is a petition calling on the Government of Canada to respond to UN Secretary General Ban Ki-moon's proposal for a summit on nuclear disarmament.
In 2010, this House unanimously passed a motion that encouraged the Government of Canada to deploy a major worldwide Canadian diplomatic initiative in support of preventing nuclear proliferation and increasing the rate of nuclear disarmament.
Therefore, the petitioners call upon the Government of Canada to issue an invitation to all states to gather with Canada in Canada to begin discussions for a global legal ban on nuclear weapons.",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f40d602c-1ae6-414e-bac3-23a2f31f1cdf&Language=E&Section=ALL
4509034,ca.proc.d.2012-02-07.2444.9,2012-02-07,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,608,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",,Routine Proceedings,Petitions,The Environment,"Madam Speaker, I have a second petition from the residents of Alberta drawing the attention of the House to the fact that there is considerable concern that fracking creates the possibility of poisoning the water source in the province. 
Therefore, the petitioners request that Parliament legislate a moratorium on fracking on lands under its jurisdiction.",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f40d602c-1ae6-414e-bac3-23a2f31f1cdf&Language=E&Section=ALL
4509035,ca.proc.d.2012-02-07.2444.10,2012-02-07,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,Shark Finning,"Madam Speaker, I rise this morning to present two petitions.
The first petition comes from residents primarily in the Victoria area of British Columbia and deals with an issue that the House has had presented a number of times, which is the subject of a private member's bill, and that is the issue of shark finning. The removal of the fin of the shark for no purpose other than to prepare a particularly rare soup is one dish leading to the annihilation of a species, with as many as 70 million sharks killed every year.
The petitioners call on the House of Commons to ban the possession, trade, distribution and sale of shark fins in Canada. It is a very compelling issue.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4509036,ca.proc.d.2012-02-07.2444.11,2012-02-07,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,National Parks,"Madam Speaker, the second petition relates to the treatment of our national parks and the opening up of a national park, which is not only Canada's highest order of conservation but is recognized as a United Nations world heritage site. I refer to Jasper National Park and a proposal for which a decision has now been deferred. These petitions are still very valuable and urge that we turn down a private sector development proposal for something to be called the Brewster glacier discovery walk in Jasper National Park. 
This petition comes from residents of Saanich—Gulf Islands and I urge the House to give it its full attention.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4509037,ca.proc.d.2012-02-07.2444.12,2012-02-07,07cf5767-802c-406c-92a7-7dc92af79b40,4264,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",,Routine Proceedings,Petitions,Citizenship and Immigration,"Madam Speaker, today I table a petition from individuals who are concerned about the government's decision to put a freeze on people's ability to sponsor their parents or grandparents. 
For many years, immigration policy allowed for the reunification of parents and grandparents with their children here in Canada and the Government of Canada has made the decision to apply a freeze, thereby not allowing children to sponsor their parents. 
The petitioners find this to be a cruel policy, one that does not take into consideration that the right mixture of people being able to immigrate to our country is required and part of that mixture is in fact parents and grandparents. They are calling upon the government to lift that freeze.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=07cf5767-802c-406c-92a7-7dc92af79b40&Language=E&Section=ALL
4509038,ca.proc.d.2012-02-07.2444.13,2012-02-07,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Questions on the Order Paper,,"Madam Speaker, I ask that all questions be allowed to stand.",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4509039,ca.proc.d.2012-02-07.2444.14,2012-02-07,43d98498-4000-43e4-b468-5f79352823ad,451,The Deputy Speaker,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,New Democratic Party,Victoria,Denise Savoie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=43d98498-4000-43e4-b468-5f79352823ad&Language=E&Section=ALL
4509040,ca.proc.d.2012-02-07.2444.15,2012-02-07,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed.,,,Some hon. members,
4509041,ca.proc.d.2012-02-07.2444.16,2012-02-07,aa58e8f5-4a46-4c79-8e97-b9ebe28c9d9a,295,"Hon. Peter Van Loan (Leader of the Government in the House of Commons, CPC)",,Government Orders,Ending the Long-gun Registry Act,Bill C-19—Time Allocation Motion,"Madam Speaker, I move:
 That, in relation to Bill C-19, An Act to amend the Criminal Code and the Firearms Act, not more than one further day shall be allotted to the consideration at report stage of the bill and two sittings days shall be allotted to the consideration at third reading stage of the said bill; and 
 That, 15 minutes before the expiry of the time provided for government orders on the day allotted to the consideration at report stage and on the second day allotted to the consideration at third reading stage of the said bill, any proceedings before the House shall be interrupted, if required for the purpose of this order, and in turn every question necessary for the disposal of the stage of the bill then under consideration shall be put forthwith and successively without further debate or amendment. 
",Conservative,York--Simcoe,Peter Van Loan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=aa58e8f5-4a46-4c79-8e97-b9ebe28c9d9a&Language=E&Section=ALL
