basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4548453,ca.proc.d.2012-12-05.14899.0,2012-12-05,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,,,,"It being Wednesday, we will now have the singing of the national anthem led by the hon. member for Hochelaga.
[Members sang the national anthem]",Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4548454,ca.proc.d.2012-12-05.14899.1,2012-12-05,7835967c-e9d9-4669-9725-395f6624bc26,8959,"Mr. Mark Adler (York Centre, CPC)",,Statements By Members,Chai Lifeline,,"Mr. Speaker, this Thursday night, an outstanding organization located in my riding, Chai Lifeline, is holding a fundraiser to support all the meaningful work it does.
Chai Lifeline is an international organization that helps children and their families after a child has been diagnosed with a critical illness. When a child suffers from a critical illness, it is not only the child who suffers, it is also the child's family and the whole community.
Chai Lifeline tries to make life better for those children and their families. It offers many helpful programs, including Camp Simcha, a summer camp for children with cancer and other life-threatening illnesses, family counselling, family retreats and much more.
Even though we may not be able to cure an illness, we must always do our best to improve the quality of life for those affected. As the father of nine-year-old twins, an organization like Chai Lifeline is certainly close to my heart.
I ask all members to please join me in applauding Chai Lifeline and the essential contributions it makes to this world.",Conservative,York Centre,Mark Adler,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7835967c-e9d9-4669-9725-395f6624bc26&Language=E&Section=ALL
4548455,ca.proc.d.2012-12-05.14899.2,2012-12-05,37174f12-1dc0-44f0-8065-4c09cf9ebca1,557,"Ms. Megan Leslie (Halifax, NDP)",,Statements By Members,Halifax Harbour,,"Mr. Speaker, our communities are a constant source of inspiration and pride, and our shared experiences and histories give us powerful tools to move forward and make life better. The riding of Halifax is no different.
As a community working together, supporting one another, the people of Halifax overcame great tragedy 95 years ago after the Halifax explosion of December 6, 1917, a catastrophe involving the collision of two ships in our harbour.
The explosion destroyed our harbour, wharves and ships. It flattened industrial districts and our neighbourhoods in the north end of the city. The explosion sent debris flying for miles. Thousands of people were killed or injured, thousands more were displaced and the economy and infrastructure of our city were levelled. The explosion and the incredible heroism seen during the crisis left an indelible mark on our community. 
The lesson learned that day and the months after was that we were a caring community and that, through our ingenuity, passion and great help from our friends, we triumphed over great adversity.
I am so proud to represent a community like Halifax, a city with strong community roots that keeps us standing tall.",New Democratic Party,Halifax,Megan Leslie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37174f12-1dc0-44f0-8065-4c09cf9ebca1&Language=E&Section=ALL
4548456,ca.proc.d.2012-12-05.14899.3,2012-12-05,9fe262f2-84db-4d3f-aa4e-99d4228a1911,25,"Mr. Leon Benoit (Vegreville—Wainwright, CPC)",,Statements By Members,Rights of the Unborn,,"Mr. Speaker, a few months ago, my daughter, Jennifer, and her husband were devastated when they lost their unborn child through a miscarriage. She cried herself to sleep for weeks, and maybe still does.
My wife, Linda, and I experienced the same sense of loss and emptiness when we lost our first child to a miscarriage. People never really get over it.
I know that many parents experience this same pain but what I cannot square and what I need someone to explain to me is why the loss is any less when a child is aborted. Why is the loss any less, why does the child become less just because it is not wanted?",Conservative,Vegreville--Wainwright,Leon Benoit,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fe262f2-84db-4d3f-aa4e-99d4228a1911&Language=E&Section=ALL
4548457,ca.proc.d.2012-12-05.14899.4,2012-12-05,a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1,96,"Hon. Wayne Easter (Malpeque, Lib.)",,Statements By Members,Community Newspapers,,"Mr. Speaker, I rise today in the House to recognize the value and importance of small community newspapers and newsletters in rural ridings across Canada.
In my riding of Malpeque, we are fortunate to have publications, such as the Northern Star Newspaper, the County Line Courier, the South Shore Newsletter and the Coffee News to name a few.
Their promotion of local businesses and events keeps the riding thriving, connected and helps preserve our sense of community. These papers remind us of the achievements happening every day within our communities. They tell a story of Islanders, of Canadians and their daily lives.
If people want to be encouraged about their local communities, they should pick up a local paper today and be informed and inspired.
On behalf of the House, I thank community newspapers across Canada for the great work they do.",Liberal,Malpeque,Wayne Easter,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1&Language=E&Section=ALL
4548458,ca.proc.d.2012-12-05.14899.5,2012-12-05,ebbfc235-08c5-44f8-8c22-a60c671db398,461,"Mr. Chris Warkentin (Peace River, CPC)",,Statements By Members,Volunteer Day,,"Mr. Speaker, it is my honour to stand today on International Volunteer Day to pay tribute to the countless Peace Country residents who have given and who will continue to selflessly give their time and resources this Christmas season to make the season brighter for others.
Mr. Speaker, you and many others in this House will have heard me say many times that I represent some of the hardest working and some of the most generous people in this country.
This Christmas season, people of all ages will come together in the spirit of generosity. Men, women and children from our local rotary and elks clubs, the Salvation Army, local schools, food banks, friendship centres and churches will give of themselves to help others in need in our communities and around the world.
Our community has been blessed, and this Christmas season many more will be blessed by the generosity of others in our community.
On behalf of all Peace Country residents and on behalf of our government, I thank each and every volunteer from our community who will make Christmas special for others.",Conservative,Peace River,Chris Warkentin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ebbfc235-08c5-44f8-8c22-a60c671db398&Language=E&Section=ALL
4548459,ca.proc.d.2012-12-05.14899.6,2012-12-05,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,8517,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Statements By Members,Roger Rondeau,,"Mr. Speaker, I rise here today to pay tribute to a dearly departed friend.
Roger Rondeau had a vivid imagination. If you needed a handyman, Roger was your man. He was an outstanding photographer, and he cultivated miniature roses and even bonsai trees. A few years before he died, Roger became homeless. Did the image in my colleagues' minds change when they heard that? Why?
During this holiday season, let us think of the Rogers of the world. Conservative members and ministers must know how important it is to renew the homelessness partnering strategy in 2014 and to index, or even increase, its budget.
Anyone can end up on the street, just as Roger Rondeau did. And there are at least 300,000 others just like him across Canada.
Happy holidays, ladies and gentlemen. And farewell, Roger.",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a710e2c4-20f9-4df8-ba6c-2dc50c03bb75&Language=E&Section=ALL
4548460,ca.proc.d.2012-12-05.14899.7,2012-12-05,d6291432-a929-439c-a56e-c47bda2d2095,605,"Mr. Devinder Shory (Calgary Northeast, CPC)",,Statements By Members,Season Greetings,,"Mr. Speaker, this is my fifth Christmas as the member of Parliament for Calgary Northeast. On December 16, at 3 p.m., at Falconridge/Castleridge Community Hall, I will host my fifth Christmas open house and all are welcome to attend.
Here in Canada, friends from many backgrounds bring many traditions. From Vaisakhi to Hanukkah, from Chinese New Year to Eid, from Diwali to Christmas, we are free to celebrate them all.
As we are free to celebrate the new traditions together, we should also celebrate the old ones. In the spirit of the holidays, I wish my constituents and colleagues on behalf of the entire Shory family and from the bottom of my heart, Merry Christmas and a Happy New Year.",Conservative,Calgary Northeast,Devinder Shory,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d6291432-a929-439c-a56e-c47bda2d2095&Language=E&Section=ALL
4548461,ca.proc.d.2012-12-05.14899.8,2012-12-05,1d344f9b-3ba2-4b25-bd54-ea0ef1ec3ab0,617,"Mr. John Weston (West Vancouver—Sunshine Coast—Sea to Sky Country, CPC)",,Statements By Members,Foreign Diplomacy,,"Mr. Speaker, one of the greatest success stories of our foreign diplomacy has been Canada's role in encouraging human rights and the rule of law.
As president of the Canada-Mexico Parliamentary Friendship Group, I saw this first-hand last weekend as I accompanied our Governor General and our Minister of State for Foreign Affairs to attend the inauguration of Mexico's new president, Enrique Peña Nieto.
The president devoted one-fifth of his inaugural address to the rule of law, and this is an area where Canadians, with quiet cost-effective work, have contributed to an astonishing turnaround.
Mexicans have supported sweeping changes to move from a closed system of criminal justice to an open adversarial system where witnesses will, for the first time, be open to cross-examination. 
Welcomed enthusiastically by Mexico, Canadians are having a powerful impact. The Department of Foreign Affairs, Canadian judges, lawyers and police are working with Mexican counterparts to promote fairness and integrity in the Mexican system.
In the words of our Governor General, “It's very important to Canada and the world that Mexico succeed”.
In the area of human rights and the rule of law, we Canadians are doing more than our part.",Conservative,West Vancouver--Sunshine Coast--Sea to Sky Country,John Weston,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1d344f9b-3ba2-4b25-bd54-ea0ef1ec3ab0&Language=E&Section=ALL
4548462,ca.proc.d.2012-12-05.14899.9,2012-12-05,d89e2700-537a-48d1-96f2-c55ef4f7caf1,400,"Mr. Alex Atamanenko (British Columbia Southern Interior, NDP)",,Statements By Members,Canadian Centre for Policy Alternatives,,"Mr. Speaker, I rise today to recognize the Canadian Centre for Policy Alternatives and to thank all those involved for the excellent research on social policy that it does.
Under the very capable leadership of editor, Ed Finn, each issue of the CCPA Monitor is filled with well researched and thought-provoking articles. For example, in the October issue, author John Jacobs explains how the proposed free trade agreement with Europe could potentially, in his words, “clamp Ontario in a straitjacket” by removing tariffs on goods and services, preventing buy local initiatives, threatening public services and constraining government purchasing decisions.
In last month's issue, Bruce Campbell outlined how Norway has been able to manage its oil wealth better than Canada.
In the same issue of the Monitor, Allan Gregg, a former Conservative strategist, accused the current government of waging a war on reason declaring that “it's time to gather the facts and fight back”.
I strongly urge my colleagues to read the CCPA Monitor and research papers. I thank all those at the CCPA for standing up for Canadian values.",New Democratic Party,British Columbia Southern Interior,Alex Atamanenko,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d89e2700-537a-48d1-96f2-c55ef4f7caf1&Language=E&Section=ALL
