basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4547849,ca.proc.d.2012-12-04.14896.0,2012-12-04,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to eight petitions.
Mr. Speaker, furthermore, while I have the floor, I move:
 That the House do now proceed to orders of the day. 
",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4547850,ca.proc.d.2012-12-04.14896.1,2012-12-04,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Government Response to Petitions,, The question is on the motion. Is it the pleasure of the House to adopt the motion? ,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4547851,ca.proc.d.2012-12-04.14896.2,2012-12-04,,,,intervention,Routine Proceedings,Government Response to Petitions,," Agreed. 
 No. ",,,Some hon. members,
4547852,ca.proc.d.2012-12-04.14896.3,2012-12-04,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Government Response to Petitions,, All those in favour of the motion will please say yea. ,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4547853,ca.proc.d.2012-12-04.14896.4,2012-12-04,,,,intervention,Routine Proceedings,Government Response to Petitions,, Yea. ,,,Some hon. members,
4547854,ca.proc.d.2012-12-04.14896.5,2012-12-04,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Government Response to Petitions,, All those opposed will please say nay. ,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4547855,ca.proc.d.2012-12-04.14896.6,2012-12-04,,,,intervention,Routine Proceedings,Government Response to Petitions,, Nay. ,,,Some hon. members,
4547856,ca.proc.d.2012-12-04.14896.7,2012-12-04,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Government Response to Petitions,," In my opinion the yeas have it. 
 And five or more members having risen: 
 Call in the members. ",Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4547857,ca.proc.d.2012-12-04.14896.8,2012-12-04,,,,stagedirection,Routine Proceedings,Government Response to Petitions,,"(The House divided on the motion, which was agreed to on the following division:)
Vote #522",,,,
4547858,ca.proc.d.2012-12-04.14896.9,2012-12-04,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Government Response to Petitions,,I declare the motion carried.,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4547859,ca.proc.d.2012-12-04.14896.10,2012-12-04,,,,stagedirection,Government Orders,"Jobs and Growth Act, 2012",," The House resumed from December 3 consideration of Bill C-45, A second Act to implement certain provisions of the budget tabled in Parliament on March 29, 2012 and other measures, as reported (without amendment) from the committee, and of the motions in Group No. 1. ",,,,
4547860,ca.proc.d.2012-12-04.14896.11,2012-12-04,1e6e9765-853d-440f-be8f-e39b76082465,675,"Mr. Chungsen Leung (Parliamentary Secretary for Multiculturalism, CPC)",,Government Orders,"Jobs and Growth Act, 2012",,"Mr. Speaker, today I am honoured to speak to Bill C-45, the jobs and growth act, 2012.
As Canadians know, our government's top priority is creating jobs, growth and long-term prosperity. We have ensured that we have provided initiatives that will build a strong economy and foster job growth. We are dedicated to supporting Canadian families and communities, protecting our environment and supporting business and development.
We invested over $63 billion in targeted stimulus and investment that helped to protect Canada from the worst global recession. It is no wonder that Canada has been envied by countries around the world, as we have weathered the economic slowdown.",Conservative,Willowdale,Chungsen Leung,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1e6e9765-853d-440f-be8f-e39b76082465&Language=E&Section=ALL
4547861,ca.proc.d.2012-12-04.14896.12,2012-12-04,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,9187,Ms. Elizabeth May,Interjection,Government Orders,"Jobs and Growth Act, 2012",,"Mr. Speaker, I rise on a point of order. I am sorry but I am having a terrible time hearing the hon. parliamentary secretary's remarks. I know that we are just finishing one vote and going on to another but I cannot follow what he is saying and I would like to be prepared to ask questions.",Green,Saanich--Gulf Islands,Elizabeth May,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eaa6694f-1e20-4aae-ad3b-e694b0e12c59&Language=E&Section=ALL
4547862,ca.proc.d.2012-12-04.14896.13,2012-12-04,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,453,The Acting Speaker (Mr. Bruce Stanton),,Government Orders,"Jobs and Growth Act, 2012",,"Order, please. There are a lot of conversations going on. The hon. Parliamentary Secretary for Multiculturalism has the floor and I would ask members who wish to carry on other conversations to perhaps depart to their respective lobbies.
The hon. parliamentary secretary.",Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=02c2cb20-f27d-46a5-8e78-ab4b405bf07b&Language=E&Section=ALL
