basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4535425,ca.proc.d.2012-09-20.14621.0,2012-09-20,ab143dd3-e5b4-43fc-bc61-1279f1c395e9,287,"Hon. Vic Toews (Minister of Public Safety, CPC)",,Routine Proceedings,Canadian Security Intelligence Service,,"Mr. Speaker, under the provisions of Standing Order 32(2), it is my pleasure to table, in both official languages, the Canadian Security Intelligence Service's public report for 2010-11. ",Conservative,Provencher,Vic Toews,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ab143dd3-e5b4-43fc-bc61-1279f1c395e9&Language=E&Section=ALL
4535426,ca.proc.d.2012-09-20.14621.1,2012-09-20,51d4e050-d737-4879-bead-20a3b672a36c,102,"Hon. Diane Finley (Minister of Human Resources and Skills Development, CPC)",,Routine Proceedings,Helping Families in Need Act,," moved for leave to introduce Bill C-44, An Act to amend the Canada Labour Code and the Employment Insurance Act and to make consequential amendments to the Income Tax Act and the Income Tax Regulations.
 (Motions deemed adopted, bill read the first time and printed) ",Conservative,Haldimand--Norfolk,Diane Finley,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51d4e050-d737-4879-bead-20a3b672a36c&Language=E&Section=ALL
4535427,ca.proc.d.2012-09-20.14621.2,2012-09-20,474155a0-d5ce-4780-9881-898c2502398d,237,"Mr. Joe Preston (Elgin—Middlesex—London, CPC)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, pursuant to Standing Orders 104 and 114, I have the honour to present, in both official languages, the 29th report of the Standing Committee on Procedure and House Affairs regarding membership of committees of the House.
If the House gives its consent, I intend to move concurrence in this report later today.",Conservative,Elgin--Middlesex--London,Joe Preston,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=474155a0-d5ce-4780-9881-898c2502398d&Language=E&Section=ALL
4535428,ca.proc.d.2012-09-20.14621.3,2012-09-20,84b1612a-384e-4a19-8425-3ddbe9d7d1e4,215,"Hon. Gordon O'Connor (Minister of State and Chief Government Whip, CPC)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, there have been consultations and I believe if you seek it, you will find unanimous consent for the following motion. I move:
 That the membership of the Standing Committee on Procedure and House Affairs be amended as follows: 
 Mr. Armstrong, (Cumberland—Colchester—Musquodoboit Valley) for Mr. Zimmer ( Prince George—Peace River) 
 Mr. Gill (Brampton--Springdale) for Mr. Kerr (West Nova) 
 Mr. Williamson (New Brunswick Southwest) for Mr. Hawn (Edmonton Centre) 
 Mr. Toone (Gaspésie—Îles-de-la-Madeleine) for Mr. Comartin (Windsor—Tecumseh). 
",Conservative,Carleton--Mississippi Mills,Gordon O'Connor,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84b1612a-384e-4a19-8425-3ddbe9d7d1e4&Language=E&Section=ALL
4535429,ca.proc.d.2012-09-20.14621.4,2012-09-20,,,,,Routine Proceedings,Committees of the House,Procedure and House Affairs, Does the hon. Chief Government Whip have the unanimous consent of the House to propose the motion?,,,The Speaker,
4535430,ca.proc.d.2012-09-20.14621.5,2012-09-20,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Agreed.,,,Some hon. members,
4535431,ca.proc.d.2012-09-20.14621.6,2012-09-20,,,,,Routine Proceedings,Committees of the House,Procedure and House Affairs, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,,,The Speaker,
4535432,ca.proc.d.2012-09-20.14621.7,2012-09-20,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Agreed.,,,Some hon. members,
4535433,ca.proc.d.2012-09-20.14621.8,2012-09-20,84b1612a-384e-4a19-8425-3ddbe9d7d1e4,215,"Hon. Gordon O'Connor (Minister of State and Chief Government Whip, CPC)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,(Motion agreed to),Conservative,Carleton--Mississippi Mills,Gordon O'Connor,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84b1612a-384e-4a19-8425-3ddbe9d7d1e4&Language=E&Section=ALL
4535434,ca.proc.d.2012-09-20.14621.9,2012-09-20,000a129f-5449-40ed-94d2-7e21a262b0b1,8528,"Ms. Nycole Turmel (Hull—Aylmer, NDP)",,Routine Proceedings,Business of Supply,,"Mr. Speaker, I believe there is consent from all parties to adopt the following motion. I move:
 That, at the conclusion of today's debate on the opposition motion in the name of the member for Outremont, all questions necessary to dispose of the motion be deemed put and a recorded division deemed requested and deferred to Tuesday, September 25, 2012, at the expiry of the time provided for Government Orders. 
",New Democratic Party,Hull--Aylmer,Nycole Turmel,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=000a129f-5449-40ed-94d2-7e21a262b0b1&Language=E&Section=ALL
4535435,ca.proc.d.2012-09-20.14621.10,2012-09-20,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Business of Supply,,Does the hon. member for Hull—Aylmer have the unanimous consent of the House to propose this motion?,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4535436,ca.proc.d.2012-09-20.14621.11,2012-09-20,,,,intervention,Routine Proceedings,Business of Supply,, Agreed.,,,Some hon. members,
4535437,ca.proc.d.2012-09-20.14621.12,2012-09-20,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Business of Supply,, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4535438,ca.proc.d.2012-09-20.14621.13,2012-09-20,,,,intervention,Routine Proceedings,Business of Supply,, Agreed.,,,Some hon. members,
4535439,ca.proc.d.2012-09-20.14621.14,2012-09-20,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,,Routine Proceedings,Business of Supply,,(Motion agreed to),Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4535440,ca.proc.d.2012-09-20.14621.15,2012-09-20,474155a0-d5ce-4780-9881-898c2502398d,237,"Mr. Joe Preston (Elgin—Middlesex—London, CPC)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, if the House gives its consent, I move that the 29th report of the Standing Committee on Procedures and House Affairs, presented to the House earlier today, be concurred in.",Conservative,Elgin--Middlesex--London,Joe Preston,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=474155a0-d5ce-4780-9881-898c2502398d&Language=E&Section=ALL
