basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3902671,ca.proc.d.1992-03-31.1,1992-03-31,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3902672,ca.proc.d.1992-03-31.1.1,1992-03-31,,,,subtopic,ROUTINE PROCEEDINGS,CRIMINAL CODE,,,,,,
3902673,ca.proc.d.1992-03-31.1.1.1.1,1992-03-31,10048127-35a6-4f46-8dda-e7afb7584c09,ca.m.4320,Hon. Kim Campbell (Minister of Justice and Attorney General of Canada):,Minister of Justice and Attorney General of Canada,ROUTINE PROCEEDINGS,CRIMINAL CODE,TABLING OF DRAFT REGULATIONS,"Mr. Speaker, pursuant to subsection 116(2) of the Criminal Code, as enacted by subsection 28(4) of an act to amend the Criminal Code and the Customs Tariff in consequence thereof, and pursuant to Standing Order 32(2) I would like to table, in both official languages, the following draft regulations: cartridge magazine control regulations, firearms acquisition certificate regulations, prohibited weapons control regulations, restricted weapons and firearms control regulations, storage, display, camping and transportation of certain firearms regulations, and genuine gun collector regulations.

",Progressive Conservative,,A. Kim Campbell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=10048127-35a6-4f46-8dda-e7afb7584c09&Language=E&Section=ALL
3902674,ca.proc.d.1992-03-31.1.2,1992-03-31,,,,subtopic,ROUTINE PROCEEDINGS,PETITIONS,,,,,,
3902675,ca.proc.d.1992-03-31.1.2.1.1,1992-03-31,13672715-092e-48c0-96e3-c32a0ce6be69,ca.m.5767,Mr. Mifflin:,,ROUTINE PROCEEDINGS,PETITIONS,VIOLENT CRIME,"Well done.

",Liberal,,Fred J. Mifflin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=13672715-092e-48c0-96e3-c32a0ce6be69&Language=E&Section=ALL
3902676,ca.proc.d.1992-03-31.1.2.1.2,1992-03-31,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,ca.m.203,Mr. Peter Milliken (Kingston and the Islands):,Liberal Party Deputy House Leader,ROUTINE PROCEEDINGS,PETITIONS,VIOLENT CRIME,"Mr. Speaker, I thank my gallant and learned colleague from Bonavista-Trinity-Conception for his very kind words, and my other colleagues of course, but I could hear the words of the hon. member for Bonavista-Trinity-Conception.
I want to present a petition signed by numerous residents of Kingston in my riding of Kingston and the Islands who are concerned about crimes of violence
against the person as being intolerable and constitute an abhorrent crime. They request that Parliament in recognition of that fact amend the Criminal Code of Canada, the Bail Reform Act and the Parole Act.

",Liberal,,Peter Andrew Stewart Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
3902677,ca.proc.d.1992-03-31.1.2.2.1,1992-03-31,9b8d1709-1a8c-4c95-b3d9-bdb027c13a7b,ca.m.7344,Mr. Rex Crawford (Kent):,,ROUTINE PROCEEDINGS,PETITIONS,YOUNG OFFENDERS,"Mr. Speaker, it is my honour to rise once again, pursuant to Standing Order 36, to present a petition on behalf of the Moravian Indian Reserve which is in my riding of Kent.
The petition states:
The petition of the undersigned residents of Canada who now avail themselves of their ancient and undoubted right thus to present a grievance common to your petitioners in the certain assurance that your honourable House will therefore provide a remedy.
Humbly sheweth;
Whereas the majority of Canadians support equal treatment of criminal offenders but with legislated age shelters from criminal law for the very young adolescents and;
Whereas chapter 15 of the charter of rights guarantees equality rights,
Wherefore the undersigned, your petitioners humbly pray and call upon Parliament to:
Revise the laws of Canada to replace the Young Offenders Act with an updated Juvenile Delinquents Act with a lowered maximum of age 13 years.

",Liberal,,Rex Crawford,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9b8d1709-1a8c-4c95-b3d9-bdb027c13a7b&Language=E&Section=ALL
3902678,ca.proc.d.1992-03-31.1.2.3.1,1992-03-31,65f64341-6e0c-46ae-8714-7a9e85e191fa,ca.m.4051,Mr. Nelson A. Riis (Kamloops):,N.D.P. House Leader,ROUTINE PROCEEDINGS,PETITIONS,UNEMPLOYMENT INSURANCE ACT,"Mr. Speaker, it is an honour and privilege to present a petition on behalf of hundreds of employees of Canada's railway systems who are concerned that railway employees who were suspended for accidental violation of the Canadian rail operating rules are presently being unjustly penalized under sections 28 and 30 of the Unemployment Insurance Act.
They are calling upon Parliament to take immediate steps to specify that accidental violation of the Canadian rail operating rules does not constitute employee misconduct under sections 28 and 30 of the Unemployment Insurance Act.
May I simply add that this is about the 10th petition on this particular issue that I have presented.

March 31, 1992
Supply

",New Democratic Party,,Nelson Andrew Riis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=65f64341-6e0c-46ae-8714-7a9e85e191fa&Language=E&Section=ALL
3902679,ca.proc.d.1992-03-31.1.2.4.1,1992-03-31,65f64341-6e0c-46ae-8714-7a9e85e191fa,ca.m.4051,Mr. Nelson A. Riis (Kamloops):,N.D.P. House Leader,ROUTINE PROCEEDINGS,PETITIONS,WATER DIVERSION,"Mr. Speaker, I have another petition on an unrelated but nonetheless very important matter from the residents of Little Fort, British Columbia. They are concerned about the proposal to divert the North Thompson River into the San Diego, California area and point out that it appears to be part of the NAWPA plan. They are asking the Canadian government to simply state categorically that our rivers are not for sale.

",New Democratic Party,,Nelson Andrew Riis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=65f64341-6e0c-46ae-8714-7a9e85e191fa&Language=E&Section=ALL
3902680,ca.proc.d.1992-03-31.1.2.4.2,1992-03-31,d9f2b696-db5e-499e-823c-a1fe7ebb9182,ca.m.1410,Mr. Derek Blackburn (Brant):,,ROUTINE PROCEEDINGS,PETITIONS,WATER DIVERSION,"Mr. Speaker, I have the privilege to stand under the provisions of Order 36 and present a petition signed by several residents of the interior of British Columbia who are also very, very concerned about the possible sale of Canadian water, that is the diversion of Canadian rivers to the United States for commercial purposes.
The petitioners urge the government to state categorically that it will not permit our freshwater rivers to be dammed and diverted into the U.S.A. and to state that our Canadian rivers are not for sale.

",New Democratic Party,,Derek Nigel Ernest Blackburn,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d9f2b696-db5e-499e-823c-a1fe7ebb9182&Language=E&Section=ALL
3902681,ca.proc.d.1992-03-31.1.2.4.3,1992-03-31,0662e97c-31c7-492e-ba34-622d26c31084,ca.m.6453,Mr. Ray Skelly (North Island-Powell River):,,ROUTINE PROCEEDINGS,PETITIONS,WATER DIVERSION,"Mr. Speaker, I too have the honour to present a petition in this House from concerned residents of the area I represent.
Their concern expressed by way of petition is over recent proposals that the President of the United States, Mr. George Bush, is considering once again bombing Iraq, allegedly to bring it into compliance with the United Nation's policy.
In fact, the threats by Mr. Bush are simply to improve his poor performance in the polls in the United States presidential campaign.

",New Democratic Party,,Raymond John Skelly,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0662e97c-31c7-492e-ba34-622d26c31084&Language=E&Section=ALL
3902682,ca.proc.d.1992-03-31.1.3,1992-03-31,,,,subtopic,ROUTINE PROCEEDINGS,QUESTIONS ON THE ORDER PAPER,,,,,,
3902683,ca.proc.d.1992-03-31.1.3.1,1992-03-31,40db217b-1580-4c83-b079-be605f3f2fab,ca.m.9759,Mr. Albert Cooper (Parliamentary Secretary to Minister of State and Leader of the Government in the House of Commons):,Parliamentary Secretary to the Leader of the Government in the House of Commons,ROUTINE PROCEEDINGS,QUESTIONS ON THE ORDER PAPER,,"Mr. Speaker, I ask that all questions be allowed to stand.

",Progressive Conservative,,Albert Glen Cooper,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=40db217b-1580-4c83-b079-be605f3f2fab&Language=E&Section=ALL
3902684,ca.proc.d.1992-03-31.1.3.2,1992-03-31,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,ROUTINE PROCEEDINGS,QUESTIONS ON THE ORDER PAPER,,"Is that agreed?

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3902685,ca.proc.d.1992-03-31.1.3.3,1992-03-31,intervention,,,,ROUTINE PROCEEDINGS,QUESTIONS ON THE ORDER PAPER,,"Agreed.

",,,Some hon. members:,
3902686,ca.proc.d.1992-03-31.2,1992-03-31,,,,topic,GOVERNMENT ORDERS,,,,,,,
3902687,ca.proc.d.1992-03-31.2.1,1992-03-31,,,,subtopic,GOVERNMENT ORDERS,"ALLOTTED DAY, S.O. 81-WOMEN'S RIGHTS",,,,,,
