basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3901700,ca.proc.d.1992-03-26.1,1992-03-26,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3901701,ca.proc.d.1992-03-26.1.1,1992-03-26,,,,subtopic,ROUTINE PROCEEDINGS,DRYDEN AIR CRASH,,,,,,
3901702,ca.proc.d.1992-03-26.1.1.1.1,1992-03-26,db5717d9-9a0a-4252-8107-5541dbd989e0,ca.m.1780,Hon. Shirley Martin (Minister of State (Transport)):,Minister of State (Transport),ROUTINE PROCEEDINGS,DRYDEN AIR CRASH,FINAL REPORT OF COMMISSION OF INQUIRY,"Madam Speaker, pursuant to Standing Order 32(2), I have the honour to table, in both official languages, the final report of the Commission of Inquiry into the Air Ontario crash at Dryden, Ontario, and the Minister of Transport's initial response to the recommendations of this final report.

",Progressive Conservative,,Shirley Martin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=db5717d9-9a0a-4252-8107-5541dbd989e0&Language=E&Section=ALL
3901703,ca.proc.d.1992-03-26.1.2,1992-03-26,,,,subtopic,ROUTINE PROCEEDINGS,CANADIAN HUMAN RIGHTS COMMISSION,,,,,,
3901704,ca.proc.d.1992-03-26.1.2.1.1,1992-03-26,b42374fa-e181-4337-93e9-2a5c41eb5d1e,ca.m.212,Mr. Rob Nicholson (Parliamentary Secretary to Minister of Justice and Attorney General of Canada):,Parliamentary Secretary to the Minister of Justice and Attorney General of Canada,ROUTINE PROCEEDINGS,CANADIAN HUMAN RIGHTS COMMISSION,ANNUAL REPORT,"Pursuant to section 61 of the Canadian Human Rights Act and Standing Order 32(2), I have the honour on behalf of the Minister of Justice to table the annual report of the Canadian Human Rights Commission for the year 1991.

",Progressive Conservative,,Rob Nicholson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b42374fa-e181-4337-93e9-2a5c41eb5d1e&Language=E&Section=ALL
3901705,ca.proc.d.1992-03-26.1.3,1992-03-26,,,,subtopic,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,,,,,,
3901706,ca.proc.d.1992-03-26.1.3.1.1,1992-03-26,,,,stagedirection,,,,"Mr. Albert Cooper (Parliamentary Secretary to Minister of State and Leader of the Government in the House
of Commons): Pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to several petitions.
[Editor's Note: See today's Votes and Proceedings.]",,,,
3901707,ca.proc.d.1992-03-26.1.3.2,1992-03-26,65f64341-6e0c-46ae-8714-7a9e85e191fa,ca.m.4051,Mr. Nelson A. Riis (Kamloops):,N.D.P. House Leader,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,,"Madam Speaker, it is my honour and privilege to present a petition on behalf of a number of railway employees from western Canada. They point out that railway employees who are suspended for accidental violation of the Canadian rail operating rules are currently being unjustly penalized under sections 28 and 30 of the Unemployment Insurance Act.
They are asking Parliament to take immediate steps to indicate specifically that accidental violation of the Canadian rail operating rules does not constitute employee misconduct under sections 28 and 30 of the Unemployment Insurance Act and are asking us to take immediate steps to rectify this very serious situation.

",New Democratic Party,,Nelson Andrew Riis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=65f64341-6e0c-46ae-8714-7a9e85e191fa&Language=E&Section=ALL
3901708,ca.proc.d.1992-03-26.1.3.3.1,1992-03-26,65f64341-6e0c-46ae-8714-7a9e85e191fa,ca.m.4051,Mr. Nelson A. Riis (Kamloops):,N.D.P. House Leader,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,WATER DIVERSION,"On another matter, Madam Speaker, the petitioners are from British Columbia and simply indicate their opposition to any plan to divert a fresh water river from Canada into the United States and northern Mexico as presently being planned on the North Thompson River.

",New Democratic Party,,Nelson Andrew Riis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=65f64341-6e0c-46ae-8714-7a9e85e191fa&Language=E&Section=ALL
3901709,ca.proc.d.1992-03-26.1.3.4.1,1992-03-26,a03c4e49-6a3d-4810-831e-4e694d169628,ca.m.7626,Mr. Dan Heap (TVinity-Spadina):,,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,REFUGEES,"It is my honour and duty to present a petition from a number of residents of Quebec, from the City of Quebec, Sillery, Gatineau, St-Jean-Chrysostome, and also from Ottawa, who are concerned for the families of people who have come to Canada and have been declared to be refugees. Their concern is because of the damage done in the separation of the families for several years.
Therefore, they ask Parliament to urge the minister of immigration to issue minister's permits for spouses and dependent children of refugee claimants who have been permitted to apply for landing from within Canada, including persons in the backlog and persons accepted under the new legislation, and to allow them to be reunited in Canada for inland processing.

March 26, 1992
Supply

",New Democratic Party,,Daniel James Macdonnell Heap,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a03c4e49-6a3d-4810-831e-4e694d169628&Language=E&Section=ALL
