basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3900066,ca.proc.d.1992-03-18.1,1992-03-18,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3900067,ca.proc.d.1992-03-18.1.1,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,,,,,
3900068,ca.proc.d.1992-03-18.1.1.1,1992-03-18,b440f91f-56f0-442a-a749-6ebea334c64e,ca.m.6054,Mrs. Christine Stewart (Northumberland):,,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,"Mr. Speaker, we are all most grateful for the positive yes response to yesterday's referendum question in South Africa.
The majority yes response encourages people worldwide to continue to believe in the generous and just nature of humanity which so often is buried in the negative.
Yesterday's white South Africans voted overwhelmingly to support the end of apartheid. Seventy per cent of South Africa's 3 million white minority have given Mr. de Klerk the mandate to proceed with the CODESA reforms on behalf of all South Africans including 30 million black South Africans.
We look forward to a rapid negotiation of a new constitution enfranchising all citizens. We look forward to a speedy implementation of an interim government which will include blacks for the first time.
Most of all, we look forward to the achievement of these goals which will bring South Africa back as a full participant in the community of nations, sanctions lifted and freedom and prosperity for all, as the new goals for an international community.

",Liberal,,Christine Susan Stewart,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b440f91f-56f0-442a-a749-6ebea334c64e&Language=E&Section=ALL
3900069,ca.proc.d.1992-03-18.1.2,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,ALBERTA CHAMPIONS,,,,,,
3900070,ca.proc.d.1992-03-18.1.2.1,1992-03-18,e76d4733-26c9-4d0f-a067-6486961f6799,ca.m.9048,Mr. Willie Littlechild (Wetaskiwin):,,STATEMENTS PURSUANT TO S. O. 31,ALBERTA CHAMPIONS,,"Mr. Speaker, once again the province of champions does it. I ask this House to congratulate three new champions.
The ladies Canada West Ringette team from Alberta won the world's ringette championship in Helsinki, Finland.
During the same week, the Wetaskiwin Relics won the COHA international hockey tournament in Las Vegas for the second time, having previously won the world cup division in San Diego.
Of course, the whole nation watched the University of Alberta Golden Bears as they captured their eighth Canadian intercollegiate athletic union hockey championship in Toronto on Sunday.
The Golden Bears exemplify the winning tradition of the University of Alberta and all three teams exemplify the true ideals of excellence. As the Golden Bears say: ""It is amazing what you can accomplish if you do not care who gets the credit"".
Congratulations to all three teams and continued success.

",Progressive Conservative,,Wilton (Willie) Littlechild,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e76d4733-26c9-4d0f-a067-6486961f6799&Language=E&Section=ALL
3900071,ca.proc.d.1992-03-18.1.3,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,,,,,
3900072,ca.proc.d.1992-03-18.1.3.1,1992-03-18,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,ca.m.203,Mr. Peter Milliken (Kingston and the Islands):,Liberal Party Deputy House Leader,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,"Mr. Speaker, all over the world men and women who love freedom will rejoice at the result of the referendum in South Africa yesterday.
State President F. W. de Klerk, his Nationalist Party and his allies in the Democratic Party have achieved a result that gives him a free hand to continue the nation building work that he and the majority of other political parties in South Africa have been engaged in for the last several months.
Canadians have urged this course of action on South Africa for many years as have countless other countries around the globe. Freedom is the only solution to lasting peace in South Africa. The CODESA talks represent a significant movement toward freedom for all of South Africa's races and an opportunity for the state president

March 18, 1992
S. ft 31
and his political colleagues to build a new, stronger and better country.
King George VI said here in Ottawa over 50 years ago: ""Without peace there can be no enduring freedom, and without freedom no enduring peace"". These words ring true for South Africa today and the referendum represents a giant step toward freedom for the majority of its citizens.

",Liberal,,Peter Andrew Stewart Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
3900073,ca.proc.d.1992-03-18.1.4,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,,,,,
3900074,ca.proc.d.1992-03-18.1.4.1,1992-03-18,7872292a-9832-460a-9ce5-08369d7a25c0,ca.m.7593,Mr. Bill Vankoughnet (Hastings -Frontenac-Lennox and Addington):,,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,"Mr. Speaker, the results of Tbesday's referendum in South Africa show resounding support for President de Klerk and other moderate leaders for the process of reform which has been initiated to end apartheid.
Having just returned from South Africa, I have seen firsthand the significant changes which have taken place in South Africa this past year and feel that the widespread support which President de Klerk's reforms received yesterday should be encouraged and rewarded.
If the aims of achieving a non-racial and democratic South African society are to be successfully reached, we must show support to the government and representative moderate leaders. I commend the Prime Minister of Canada for his prompt telephone call to President de Klerk and the announcement this morning allocating further official development assistance for activities in support of democratic development in South Africa.
Hopefully, as soon as possible the federal government will restore full economic and cultural ties with South Africa, including the establishment of a trade consular office. I encourage Canada to urge other countries to do the same.

",Progressive Conservative,,William John Vankoughnet,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7872292a-9832-460a-9ce5-08369d7a25c0&Language=E&Section=ALL
3900075,ca.proc.d.1992-03-18.1.5,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,,,,,
3900076,ca.proc.d.1992-03-18.1.5.1,1992-03-18,7bac4375-0412-480f-923c-1b938132ecb5,ca.m.2111,Mr. Svend J. Robinson (Burnaby-Kingsway):,,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,"Mr. Speaker, yesterday South African whites voted by a substantial majority to give President F. W. de Klerk a mandate to continue on the road to dismantle the evil of apartheid.
We welcome the outcome of this vote and hope that it will in fact accelerate the pace of change in South Africa toward irreversible true democracy and genuine majority rule.
While significant progress has been made it is veiy important however that Canada and other nations of the Commonwealth and elsewhere not lift trade and economic sanctions until there has been irreversible change and the black majority is fully represented at all levels of decision making in South Africa.
Canada must also speak out strongly on the tragic levels of violence in South Africa and call for firm and independent action to end the violence and bring those responsible to justice.
Let this be the last whites only vote in South Africa and let it lead soon to a free and democratic South Africa with an end to poverty, injustice and racism.
Finally, let us pay tribute to Nelson Mandela and the black leadership and the black majority of South Africa for the courage, dignity, and strength they have shown in the struggle to end apartheid.

",New Democratic Party,,Svend Johannes Robinson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bac4375-0412-480f-923c-1b938132ecb5&Language=E&Section=ALL
3900077,ca.proc.d.1992-03-18.1.5.2,1992-03-18,763896c8-a65b-4a59-8ac0-6b200fbb3ab9,ca.m.5069,Mr. Bill Attewell (Markham-Whitchurch - Stouff-ville):,,STATEMENTS PURSUANT TO S. O. 31,SOUTH AFRICA,,"Mr. Speaker, yesterday the world learned of yet another chilling terrorist attack against Israel.
This time an explosion destroyed the Israeli embassy in Buenos Aires, Argentina. At least 11 people, including children, were killed and more than 100 were injured in this brutal and senseless attack.
Israeli Prime Minister Shamir said the blast was part of a war against Israel.
Our Prime Minister sent the following message to Prime Minister Shamir yesterday: ""Canadians were shocked and outraged today at the news of the bombing of the Israeli embassy. We join with civilized people everywhere in condemning this further brutal violence against the state of Israel"".
I believe this latest terrorist attack is not only vicious and vile but, worst of all, cowardly.
March 18, 1992

",Progressive Conservative,,Bill Attewell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=763896c8-a65b-4a59-8ac0-6b200fbb3ab9&Language=E&Section=ALL
3900078,ca.proc.d.1992-03-18.1.6,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,PARTY FUNDRAISING,,,,,,
3900079,ca.proc.d.1992-03-18.1.6.1,1992-03-18,50437767-f2c6-4e6a-a8d0-f5b5a851d3dc,ca.m.3949,Miss Deborah Grey (Beaver River):,,STATEMENTS PURSUANT TO S. O. 31,PARTY FUNDRAISING,,"Mr. Speaker, last week the Reform Party was maliciously attacked without provocation for some reason by the NDP member for Churchill as well as other members in this House.
He stated that a Reform Party fundraising letter was a ""slick, sophisticated, and sleazy step by step guide on how to abuse the tax system"".
I would like to bring to the attention of the House the fact that his own party, the NDP, has also used this method of fundraising so it is not new.
I have in my possession a copy of a document, a B.C. NDP fundraising letter, which reads: ""Hans, here is my tax creditable contribution to the grassroots initiative 92.
I am interested in finding out about donating to the B.C. NDP through my will, life insurance or other bequest. Please send me your free pamphlet"".
This smacks of hypocrisy unfortunately.
I believe that Canadians are also repulsed by this kind of behaviour and the reaction of Revenue Canada.
Anne, the donor in question, has stated clearly that she did not enter this arrangement with Revenue Canada uninformed. I think what we need to do is say that the official who spoke to her contrary to what we may have heard in this House said there was nothing illegal or wrong about the arrangement-

",Reform,,Deborah C. Grey,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=50437767-f2c6-4e6a-a8d0-f5b5a851d3dc&Language=E&Section=ALL
3900080,ca.proc.d.1992-03-18.1.6.2,1992-03-18,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,STATEMENTS PURSUANT TO S. O. 31,PARTY FUNDRAISING,,"The hon. member's time has expired.

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
3900081,ca.proc.d.1992-03-18.1.7,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,TRIBUTE TO THE LATE ROGER LEMELIN,,,,,,
3900082,ca.proc.d.1992-03-18.1.7.1,1992-03-18,83591801-6301-4a0c-84d0-c63366693159,ca.m.9976,Ms. Nicole Roy-Arcelin (Ahuntsic):,Parliamentary Secretary to the Minister of Communications,STATEMENTS PURSUANT TO S. O. 31,TRIBUTE TO THE LATE ROGER LEMELIN,,"Mr. Speaker, as I watched a few clips from The Plouffe Family yesterday on Radio-Canada, I remembered how families across Canada, literally glued to their TV sets, had become veiy fond of this family from lower town in Quebec City. Roger Lemelin's novel marked the birth of popular television in Canada.
The man who died Monday morning was a gifted author and an outstanding and sensitive communicator. Throughout Roger Lemelin's career, his work gained
him many awards, both in Canada and abroad, particularly from the Academie frangaise and the Academie Goncourt. At 30 he was the youngest member ever elected to the Royal Society of Canada. In 1989 he received the Ordre national du Quebec and finally, two years ago, he became chevalier of the Legion d'honneur.
Roger Lemelin has given us some of our best descriptions of everyday life in Canada.

",Progressive Conservative,,Nicole Roy-Arcelin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=83591801-6301-4a0c-84d0-c63366693159&Language=E&Section=ALL
3900083,ca.proc.d.1992-03-18.1.8,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,PARTY FUNDRAISING,,,,,,
3900084,ca.proc.d.1992-03-18.1.8.1,1992-03-18,2121e1fb-a867-4036-80a6-104483c3925a,ca.m.9031,Mr. Rod Murphy (Churchill):,,STATEMENTS PURSUANT TO S. O. 31,PARTY FUNDRAISING,,"Mr. Speaker, the member for Beaver River just rose and read part of a mailing from the New Democratic Party of B.C.
Let me assure that member and the House that not only have I read that document, but I also read the entire package. I talked to the Hans in question and there is no way, shape or form that we are asking those people to use the political tax credit to pay premiums.
As I stated in the House on March 11 when I raised this issue, ""Canadians will want to know the answer. It is perfectly legal for individuals to give through their wills or through their insurance policies to universities, to political parties and to charities. It is the abuse of the political tax credit that is in question"".
I did my homework. We are not guilty. If The Reform Party feels very guilty at death's door, we understand why.

",New Democratic Party,,Rodney Edward Murphy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2121e1fb-a867-4036-80a6-104483c3925a&Language=E&Section=ALL
3900085,ca.proc.d.1992-03-18.1.9,1992-03-18,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,TOURISM INDUSTRY,,,,,,
