basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3901476,ca.proc.d.1992-03-25.1,1992-03-25,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3901477,ca.proc.d.1992-03-25.1.1.1,1992-03-25,,,,stagedirection,,,,[English},,,,
3901478,ca.proc.d.1992-03-25.1.2,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,,,"['Mr. Speaker, on March 21 we celebrated International Day for the Elimination of Racial Discrimination, so declared to commemorate the anniversary of the Sharpeville massacre.\nMarch 25, 1992', 'Oral Questions\nWe are fortunate to live in this culturally and ethnically diverse country called Canada. However, we continue to be plagued by tensions among our peoples.\nSix in ten Canadians believe racism is on the increase and almost 70 per cent say it is a serious issue. White job applicants get three job offers for every one received by visible minorities with similar qualifications and experience.\nThere are promising statistics as well. Eighty-nine per cent of Canadians support activities to eliminate racial discrimination through public education; 90 per cent support activities to improve equality of employment opportunity.\nOnly when such measures take root can we truly celebrate. Let us continue to work toward true justice and integrity in Canada.']",,,,
3901479,ca.proc.d.1992-03-25.1.2.1,1992-03-25,80ee6b25-0594-4740-b0a0-69aa667e9758,ca.m.298,Mr. Joseph Volpe (Eglinton-Lawrence):,,STATEMENTS PURSUANT TO S. O. 31,,,"Mr. Speaker, Canada does half a billion dollars of trade annually with India. It also provides $93 million more in aid. India is a fellow democratic country.
Amnesty International reports embarrassing human rights abuses on the part of our trading partner. Indian police forces and security personnel routinely visit fear and violence on men, women and children of all ages with a methodical and brutal tyranny.
During the last six years alone, 415 detainees have died at the hands of law enforcement agents who act with apparent impunity and immunity. Rapes, torture and mutilation by these agents have become the modus operandi to maintain order. The victims have been and continue to be members of minority and social and religious groups. Many of those have sought refuge in Canada. One hundred and thirty thousand Canadians identify India as their country of birth.
Now Amnesty International has exposed India's condition for what it is. Canada must press India to either correct these abuses or be confronted with a loss in aid and/or sanctions on trade.

",Liberal,,Giuseppe (Joseph) Volpe,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80ee6b25-0594-4740-b0a0-69aa667e9758&Language=E&Section=ALL
3901480,ca.proc.d.1992-03-25.1.3,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,BILL C-13,,,,,,
3901481,ca.proc.d.1992-03-25.1.3.1,1992-03-25,5f836f0f-8e82-4e2d-bc98-887b522140f2,ca.m.3750,Mr. Guy Saint-Julien (Abitibi):,,STATEMENTS PURSUANT TO S. O. 31,BILL C-13,,"Mr. Speaker, when Bill C-13 was passed last Thursday in the House, we again saw the inconsistencies of the ""independantistes""
in Ottawa. Bill C-13 makes it incumbent on the federal government to set up an assessment process.
On April 9, 1990, the leader of the Bloc Quebecois, who was then Minister of the Environment, said in the House that the federal government's jurisdiction was quite clear in the matter of environmental impact assessments. Its jurisdiction stood without question, especially in the case of the James Bay project.
After the leader of the Bloc Quebecois crossed the floor of the House, on October 31, 1990, the Journal de Montreal reported him as saying it was clear Quebec was not doing its job with regard to the environment. It did not want an assessment, so the federal government had to go ahead with it. Ottawa's jurisdiction in this respect was clear and unquestionable, so there was nothing surprising about the fact that the federal government should move into that area.
Mr. Speaker, it is high time the leader of the Bloc Quebecois took a clear stand and told Canadians and Quebecers that his position has not changed and that the federal government needs legislation to conduct its environmental assessments.

",Progressive Conservative,,Guy St-Julien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5f836f0f-8e82-4e2d-bc98-887b522140f2&Language=E&Section=ALL
3901482,ca.proc.d.1992-03-25.1.4,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SAVE OUR NORTH,,,,,,
3901483,ca.proc.d.1992-03-25.1.4.1,1992-03-25,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,ca.m.4835,Mr. Reginald Belair (Cochrane-Superior):,,STATEMENTS PURSUANT TO S. O. 31,SAVE OUR NORTH,,"Mr. Speaker, the Save Our North Committee is in Ottawa today. The members of this committee which is made up of concerned individuals, municipal representatives and members of local organizations have a common interest in the future of the resource industries of northern Ontario. The committee is committed to working in partnership and co-operation with all levels of government.
The Save Our North Committee is endeavouring to emphasize the critical situation northern Ontario is facing. There are 30 per cent less jobs in the mining sector and this year there will be 33 million less trees planted in Ontario. The tireless hard work of the committee has I believe resulted in proposals which will

lead to a new, stronger partnership between the resource industries, northern communities and all levels of government.

",Liberal,,Réginald Bélair,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7c68448c-8394-4a1b-a4f9-2c4c89b4af87&Language=E&Section=ALL
3901484,ca.proc.d.1992-03-25.1.5,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,CANADIAN BROADCASTING CORPORATION,,,,,,
3901485,ca.proc.d.1992-03-25.1.5.1,1992-03-25,01ad5a4b-482a-444f-bc6d-ce36734449f6,ca.m.2912,Mr. Ross Belsher (Fraser Valley East):,Parliamentary Secretary to the Minister of Fisheries and Oceans,STATEMENTS PURSUANT TO S. O. 31,CANADIAN BROADCASTING CORPORATION,,"Mr. Speaker, several days ago I rose in this House to chastise the CBC for its confused interpretation of its very own policy on advocacy advertising. I am glad to note that the CBC has shaken its head and in doing so, has shaken away some of its confusion.
On March 18 the CBC announced a change in policy; that is, to paraphrase CBC president, Gerard Veilleux, designed to serve the evolving needs of Canadians by promoting freedom of speech and the legitimate opportunity to be fairly heard.
What this means is that if a Canadian wants to run an ad promoting Canadian unity, then the CBC, Canada's TV station, will run the ad.
This is a welcome step away from creative interpretation. It is a welcome step away from confusion and superficial hypocrisy and a giant leap toward the world of common sense inhabited by most Canadians.
My commendations to the Minister of Communications on the management of the CBC. Yes, indeed, I would like to commend the CBC on its recent policy change and welcome it back to the world of real Canadians.

",Progressive Conservative,,Ross Belsher,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=01ad5a4b-482a-444f-bc6d-ce36734449f6&Language=E&Section=ALL
3901486,ca.proc.d.1992-03-25.1.6,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SOFTWOOD LUMBER INDUSTRY,,,,,,
3901487,ca.proc.d.1992-03-25.1.6.1,1992-03-25,ed774e94-e674-4013-82e8-6584672e4e5f,ca.m.7863,Mr. Brian L. Gardiner (Prince George-Bulkley Valley):,,STATEMENTS PURSUANT TO S. O. 31,SOFTWOOD LUMBER INDUSTRY,,"Mr. Speaker, Canada is facing the indignity of U.S. meddling in our forest policy with a delegation of U.S. officials going through the files of the government of British Columbia as they relate to the softwood lumber dispute.
Included in the U.S. delegation is a former lobbyist for the U.S. lumber industry. A spokesman from the Canadian embassy in Washington said the government is going to try again to have this softwood snoop removed from the country.
Now the draft North America free trade agreement is looking for more ways for the Americans to undermine
our sovereignty and stick their noses where they do not belong.
Members from this caucus will be going to Washington, D.C., on Tuesday to tell Washington that Canada's sovereignty is not negotiable.

",New Democratic Party,,Brian L. Gardiner,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ed774e94-e674-4013-82e8-6584672e4e5f&Language=E&Section=ALL
3901488,ca.proc.d.1992-03-25.1.7,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,CROSS-BORDER SHOPPING,,,,,,
3901489,ca.proc.d.1992-03-25.1.7.1,1992-03-25,22726402-f17c-4482-a389-314d214c935c,ca.m.6625,Mrs. Gabrielle Bertrand (Brome-Missisquoi):,,STATEMENTS PURSUANT TO S. O. 31,CROSS-BORDER SHOPPING,,"Mr. Speaker, I want to take this opportunity to congratulate and thank several groups and individuals who are working together to promote buying at home and stop cross-border shopping. I would like to start with our local weeklies. Last week, 21 weeklies in the area distributed 500,000 copies of a special 20-page insert under the headline ""U.S. bargains, an illusion?""
This initiative is only one of several in my riding, including those by the chambers of commerce and local business people in Bedford, Bromont, Sutton, Cowans-ville, Magog and Famham. These initiatives are starting to produce results, and I hope people will realize how serious the situation is and that the drawbacks of cross-border shopping have been underestimated. By crossing the border to do our shopping, Mr. Speaker, we are destroying our economy and helping to maintain high levels of unemployment in this country.

",Progressive Conservative,,Gabrielle Bertrand,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=22726402-f17c-4482-a389-314d214c935c&Language=E&Section=ALL
3901490,ca.proc.d.1992-03-25.1.8,1992-03-25,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,NATIONAIR,,,,,,
