basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4205953,ca.proc.d.2002-02-07.1966.0,2002-02-07,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to one petition.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4205954,ca.proc.d.2002-02-07.1966.1,2002-02-07,f3694e1f-fbcd-4623-aa70-b60bd0e2d1ee,4697,"Mr. Eugène Bellemare (Ottawa--Orléans, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present, in both official languages, the sixth report of the Standing Joint Committee on Official Languages.
Essentially, the committee requests that the federal government make a reasonable contribution to the province of New Brunswick, in order to help them translate municipal texts, as asked for by the court.",Liberal,Ottawa--Orléans,Eugène Bellemare,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f3694e1f-fbcd-4623-aa70-b60bd0e2d1ee&Language=E&Section=ALL
4205955,ca.proc.d.2002-02-07.1966.2,2002-02-07,65260a01-3c3d-436e-8c12-91136618fcc7,271,"Ms. Caroline St-Hilaire (Longueuil, BQ)",,Routine Proceedings,Income Tax Act,,"
moved for leave to introduce Bill C-430, an act to amend the Income Tax Act (child care expenses).

Mr. Speaker, I am pleased to introduce this bill. I would like to thank, in passing, my colleague, the member for Laurentides.
Essentially, this bill would allow a person carrying on an active business on a regular and continuous basis—basically, independent workers—to be exempted from the general rule by which the spouse with the lower income can deduct child care expenses.
(Motions deemed adopted, bill read the first time and printed)",Bloc Québécois,Longueuil,Caroline St-Hilaire,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=65260a01-3c3d-436e-8c12-91136618fcc7&Language=E&Section=ALL
4205956,ca.proc.d.2002-02-07.1966.3,2002-02-07,cae8968d-ec08-4415-8747-d3967bf5fcc3,3482,"Mr. Peter Adams (Peterborough, Lib.)",,Routine Proceedings,Petitions,,"Mr. Speaker, I present a petition from citizens of the Peterborough area concerned about the war in Afghanistan.
The petitioners deeply mourn the tragedy of last September and condemn the perpetrators of the atrocities. They deeply mourn the civilian casualties in Afghanistan and commend the United States for showing compassion to the Afghan people by dropping food rations from airplanes.
The petitioners call on the Parliament of Canada to put a hold on Canadian military action. They earnestly request that the U.S. and Great Britain place a moratorium on military action against Afghanistan. They ask that the United Nations enter into negotiations to allow emergency UN relief aid to be distributed. They call on the Canadian government to request that further actions against the Taliban and others in future be carried out by the United Nations in accordance with international law.",Liberal,Peterborough,Peter Adams,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cae8968d-ec08-4415-8747-d3967bf5fcc3&Language=E&Section=ALL
4205957,ca.proc.d.2002-02-07.1966.4,2002-02-07,27d8ca3d-1740-41b6-872b-6ceb646cdd31,243,"Mr. Scott Reid (Lanark--Carleton, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, I rise today to present a petition signed by over 500 people from my riding of Lanark--Carleton and elsewhere in Ontario and Quebec.
Arsenic and chromium are listed as toxic substances under the Canadian Environmental Protection Act yet chromated copper arsenate in pressure treated wood continues to be used in decks and children's playgrounds. It is proven to leach from the wood and is a serious health hazard.
The petition calls for parliament to immediately ban chromated copper arsenate from pressure treated wood products.
I pay special tribute to my constituent, Deborah Elaine Barrie, for all her hard work in raising awareness of the petition.",Canadian Alliance,Lanark--Carleton,Scott Reid,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=27d8ca3d-1740-41b6-872b-6ceb646cdd31&Language=E&Section=ALL
4205958,ca.proc.d.2002-02-07.1966.5,2002-02-07,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, Question No. 89 will be answered today.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4205959,ca.proc.d.2002-02-07.1966.6,2002-02-07,b7a407dd-002c-4dfa-ac37-c692767ac524,4028,Mr. John Cummins,,Routine Proceedings,Question No. 89—,,"With regard to the Departments of Transport and Fisheries and Oceans’ port and harbour divestiture program and the planned divestiture of the Billings Bay Float: ( a ) when was the Billings Bay Float put in place; ( b ) why was the Billings Bay Float put in place; ( c ) why was the Billings Bay Float offered to the Billings Bay Float Society; ( d ) when was the Billings Float offered to the Billings Bay Float Society; ( e ) when did the Billings Bay Float Society respond by a letter of intent; ( f ) how was the letter of intent inconsistent with the objectives of the port and harbour divestiture program; ( g ) when did the Departments formally withdraw their offer to divest the Billings Bay Float; ( h ) why did the Departments withdraw their offer to divest the Billings Bay Float; ( i ) why did the Departments reject the Billings Bay Float Society's letter of intent; ( j ) when was the Billings Bay Float removed from Billings Bay; ( k ) why was the Billings Bay Float removed from Billings Bay; ( l ) who used the Billings Bay Float as a place of refuge in storms; ( m ) what alternate safe moorages exist for kayakers, canoeists, local residents, weekend-sailors and others in case of storms; and ( n ) what was the annual maintenance cost of the Billings Bay Float?",Canadian Alliance,Delta--South Richmond,John M. Cummins,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b7a407dd-002c-4dfa-ac37-c692767ac524&Language=E&Section=ALL
4205960,ca.proc.d.2002-02-07.1966.7,2002-02-07,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Question No. 89—,,"I am informed by the Departments of Fisheries and Oceans and Transport as follows:
(a) 1948;
(b) The float was built as a public float;
(c) The society expressed an interest in acquiring the property in a letter to the minister dated November 5, 1998. The letter was referred to as a letter of intent and stipulated that the society would be under no obligation to operate a public port. The letter of intent was not signed by Transport Canada;
(d) Discussion between the society and Transport Canada were initiated early 1998. The society then expressed its interest in a letter of intent dated November 5, 1998. In its April 28, 1999 correspondence, Transport Canada declined the November 5, 1998 offer from the society and identified the amount available for an operating contribution for a public facility, or as an alternative suggested that the float could be acquired at market value;
(e) The letter from the society referred to as a letter of intent was dated November 5, 1998, and was not signed by Transport Canada. No reply was received to Transport Canada’s letter of April 28, 1999;
(f) The November 5, 1998 letter submitted by the society stipulated that the “local entity not be obligated to manage, operate or maintain the port as a regional local port open to the public”. The divestiture program requires facilities to be operated as a public port for a specified period unless the facilities are acquired at market value;
(g) In this letter of April 28, 1999, Transport Canada declined the letter of intent but identified the amount available for an operating contribution for a public facility, or as an alternative suggested that the float could be acquired at market value;
(h) The society’s letter dated November 5, 1998, which was referred to as a letter of intent, was not consistent with the principles of the national marine policy;
(i) The society’s letter of intent was not consistent with the national marine policy;
(j) In October 1999;
(k) In August of 1999, Transport Canada informed DFO that it had no further use for the Billings Bay float and offered the structure for removal from the Billings Bay location. The offer was passed on to the Harbour Authority of Pender Harbour, which leases and manages three area public fishing harbours on behalf of DFO. The harbour authority, now the owner of the float, relocated it to its Whiskey Slough site to help reduce overcrowding and for additional berthage for commercial fishers and other public users;
(l) There is little information on the use of the facility as it was not a staffed facility. A log book that was located at the site is reported to have shown 30 entries for the period of 1994 to 1996;
(m) A number of docks are available on Nelson Island including Hidden Harbour, Strawberry Islet between Cockburn Bay and Billings Bay, and numerous docks line the shores in Blind Bay; and
(n)

1995-96 was the last time this site incurred expenditures. Other expenditures were incurred in the 1999-2000 site inspection but were not considered maintenance costs.
",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4205961,ca.proc.d.2002-02-07.1966.8,2002-02-07,3176068f-62ee-4b2f-aacd-1131201c6db1,242,Mr. Geoff Regan,,Routine Proceedings,Question No. 89—,,"Mr. Speaker, I ask that the remaining questions be allowed to stand.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4205962,ca.proc.d.2002-02-07.1966.9,2002-02-07,,,,,Routine Proceedings,Question No. 89—,,Is it agreed?,,,The Speaker,
