basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4214441,ca.proc.d.2002-04-25.2002.0,2002-04-25,b8338fd5-94de-48ce-971f-e4fc26d1575f,301,"Ms. Judy Wasylycia-Leis (Winnipeg North Centre, NDP)",,,Points of Order,,"Mr. Speaker, I rise on a point of order. I note there is some controversy in the media about my singing different lyrics to O Canada and there may even be some concern among members in the House as to the appropriateness of what I did.
I wish to put on record that in retrospect I probably should have confined myself to arguing for the more inclusive language which I hope some day will come to pass. I did not mean any disrespect for our national anthem. If I have offended anyone, I offer my sincere apologies.",New Democratic Party,Winnipeg North Centre,Judy Wasylycia-Leis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8338fd5-94de-48ce-971f-e4fc26d1575f&Language=E&Section=ALL
4214442,ca.proc.d.2002-04-25.2002.1,2002-04-25,ca5bb188-7a33-44b8-8f38-e7249ac31ade,192,"Ms. Alexa McDonough (Halifax, NDP)",,Routine Proceedings,Petitions,,"Mr. Speaker, I have the privilege of tabling a petition that calls on the federal government to officially recognize the 1915 to 1922 genocide which resulted in the deaths of 1.5 million Armenians.
The petition designates April 24 as the day of commemoration of the Armenian genocide. In accordance with the UN convention and the prevention and repression of genocide acts it condemns attempts to negate the genocide. The purpose is to develop understanding, heal wounds and promote friendship among all Canadians in accordance with the Canadian tradition of promoting human rights, peace and the rule of law in international affairs.",New Democratic Party,Halifax,Alexa McDonough,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ca5bb188-7a33-44b8-8f38-e7249ac31ade&Language=E&Section=ALL
4214443,ca.proc.d.2002-04-25.2002.2,2002-04-25,95e95e6d-86ae-43d9-94fe-809e76ddb29d,5100,"Mr. Antoine Dubé (Lévis-et-Chutes-de-la-Chaudière, BQ)",,Routine Proceedings,Petitions,,"Mr. Speaker, I want to present a petition that I had signed by about 60 people yesterday.
The petitioners are asking the government to support Taiwan's legitimate request to be admitted as an observer at the annual general meeting of the World Health Organization, which will be held on May 14, 2002, in Geneva.
The fact that Taiwan is an important tourism and business destination that receives 10 million travelers a year makes it more vulnerable to epidemics. At the same time, that state—since it is not a country—has developed an expertise in the area of vaccination, particularly against hepatitis B.
For these reasons, we are asking the government to follow up on various statements and to recognize Taiwan at the WTO.",Bloc Québécois,Lévis-Et-Chutes-De-La-Chaudière,Antoine Dubé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=95e95e6d-86ae-43d9-94fe-809e76ddb29d&Language=E&Section=ALL
4214444,ca.proc.d.2002-04-25.2002.3,2002-04-25,b8338fd5-94de-48ce-971f-e4fc26d1575f,301,"Ms. Judy Wasylycia-Leis (Winnipeg North Centre, NDP)",,Routine Proceedings,Petitions,,"Mr. Speaker, I am pleased and privileged to present a petition signed by a great number of Canadians who are concerned about the rising incidence of fetal alcohol syndrome in our society. They want to see action taken with respect to prevention of this devastating syndrome.
The petitioners call upon parliament to enact a motion that was passed a year ago for labels on all alcohol beverage containers. They call upon parliament to mandate the labelling of alcoholic products to warn pregnant women and other persons of certain dangers associated with the consumption of alcoholic beverages.",New Democratic Party,Winnipeg North Centre,Judy Wasylycia-Leis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8338fd5-94de-48ce-971f-e4fc26d1575f&Language=E&Section=ALL
4214445,ca.proc.d.2002-04-25.2002.4,2002-04-25,4ac38ab4-c480-4dde-8f12-a80ff2b4f215,185,"Mr. Pat Martin (Winnipeg Centre, NDP)",,Routine Proceedings,Petitions,,"Mr. Speaker, I am pleased to present a petition signed by thousands of first nations citizens in the province of Manitoba.
The petitioners reject the first nations governance initiative put forward by the Minister of Indian Affairs and Northern Development. They suspect it to be nothing more than a thinly veiled effort to either extinguish or diminish their treaty rights. They point out further that the minister's consultation process has been a sham and they serve notice that they will present more names on these petitions than the minister did in his consultation process.",New Democratic Party,Winnipeg Centre,Pat Martin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4ac38ab4-c480-4dde-8f12-a80ff2b4f215&Language=E&Section=ALL
4214446,ca.proc.d.2002-04-25.2002.5,2002-04-25,c18998a2-e425-42bc-a39f-0e59d383c569,241,"Mrs. Karen Redman (Parliamentary Secretary to the Minister of the Environment, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand.",Liberal,Kitchener Centre,Karen Redman,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c18998a2-e425-42bc-a39f-0e59d383c569&Language=E&Section=ALL
4214447,ca.proc.d.2002-04-25.2002.6,2002-04-25,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,,,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,,,The Acting Speaker (Mr. Bélair),
4214448,ca.proc.d.2002-04-25.2002.7,2002-04-25,,,,intervention,Routine Proceedings,Questions on the Order Paper,,Agreed.,,,Some hon. members,
4214449,ca.proc.d.2002-04-25.2002.8,2002-04-25,6eb18fed-612e-4d87-9cc5-3996cd5f26c1,279,"Mr. Paul Szabo (Parliamentary Secretary to the Minister of Public Works and Government Services, Lib.)",,Routine Proceedings,Privilege,,"Mr. Speaker, I rise on a question of privilege with regard to the private member's area, specifically adjournment proceedings.
On Tuesday, April 23, I was given notice that there was an adjournment proceeding to be dealt with in the House on Tuesday evening, brought forward by the member for Battlefords--Lloydminster. I was advised on the morning of the 23rd that the member approached the private members' office to ask that the question be dealt with that very night.
As is the case with all adjournment proceedings, parliamentary secretaries are required to properly prepare to respond to the matters being raised by hon. members on a current basis, and I did that.
The member in question was in the House for votes that evening which took place after government orders and then private members' business followed by one hour. Following that it was the order of the House to deal with adjournment proceedings. The member did not show up for those adjournment proceedings.",Liberal,Mississauga South,Paul Szabo,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6eb18fed-612e-4d87-9cc5-3996cd5f26c1&Language=E&Section=ALL
4214450,ca.proc.d.2002-04-25.2002.9,2002-04-25,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,,,,Routine Proceedings,Privilege,,"My hon. colleague has referred to the fact that this specific member was absent. He knows full well that he cannot say that in the House.
On the other hand, on the question of privilege itself, it is not up to the Chair to manage a member's time or even his or her presence in the House. Therefore, I do not think the member has a question of privilege, but if he wanted to make a statement, he has.",,,The Acting Speaker (Mr. Bélair),
4214451,ca.proc.d.2002-04-25.2002.10,2002-04-25,6eb18fed-612e-4d87-9cc5-3996cd5f26c1,279,Mr. Paul Szabo,,Routine Proceedings,Privilege,,"Mr. Speaker, one of the significant points of privilege members can raise is that their ability to do their job has been interrupted or interfered with. I was here to do my job and the table did not advise--",Liberal,Mississauga South,Paul Szabo,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6eb18fed-612e-4d87-9cc5-3996cd5f26c1&Language=E&Section=ALL
4214452,ca.proc.d.2002-04-25.2002.11,2002-04-25,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,,,,Routine Proceedings,Privilege,,"Order, please. I do not think the Chair has to listen to the fact that one member can pass judgment on another member's carrying out of his or her duties. I think the member is carrying it a bit far. I suggest the member take it up personally with the member for Battlefords--Lloydminster by giving him a call or meeting with him personally. This should be the end of the question of privilege.",,,The Acting Speaker (Mr. Bélair),
4214453,ca.proc.d.2002-04-25.2002.12,2002-04-25,70fbc416-ab1b-4f44-a513-8b182035047a,59,"Mr. Rick Casson (Lethbridge, Canadian Alliance)",,Routine Proceedings,Privilege,,"Mr. Speaker, I do not believe what the member opposite is raising is a question of privilege. You have already dealt with the issue and that is the end of it. If he continues to raise this, the issue is between him and another member and it should be dealt with that way. The time being wasted in the House is inappropriate.",Canadian Alliance,Lethbridge,Rick Casson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=70fbc416-ab1b-4f44-a513-8b182035047a&Language=E&Section=ALL
4214454,ca.proc.d.2002-04-25.2002.13,2002-04-25,6eb18fed-612e-4d87-9cc5-3996cd5f26c1,279,Mr. Paul Szabo,,Routine Proceedings,Privilege,,"Mr. Speaker, my point has to do with the table. My privilege item is basically that the table did not give me notice of a change in the orders of the day that required me to be here at a particular time.
The rules with regard to the particular item we are talking about is that everyone has a responsibility. This has happened far too often and I believe it is up to the table officers to advise a member when a matter on the adjournment proceedings is cancelled so the member can make arrangements to do other work.
I have raised this as a question of privilege because my ability to do my job was interfered with because the table failed to do its job. It was unfair to me as a member and in fact is unfair to all members.",Liberal,Mississauga South,Paul Szabo,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6eb18fed-612e-4d87-9cc5-3996cd5f26c1&Language=E&Section=ALL
4214455,ca.proc.d.2002-04-25.2002.14,2002-04-25,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,,,,Routine Proceedings,Privilege,,"I am advised by the clerk that indeed the table was notified that the hon. member would not be present. The clerk, and the Chair for that matter, also acknowledge that the hon. member should have been notified so he would not have had to wait for an hour to make his presentation. We will investigate the matter and get back to the hon. member.",,,The Acting Speaker (Mr. Bélair),
