basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4215153,ca.proc.d.2002-04-30.2005.0,2002-04-30,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to two petitions.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4215154,ca.proc.d.2002-04-30.2005.1,2002-04-30,233caca3-acc5-4554-9c4f-4abf75950440,305,"Mr. John Williams (St. Albert, Canadian Alliance)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present, in both official languages, the 19th report of the Standing Committee on Public Accounts with regard to vote 20 under finance in the main estimates for the fiscal year ending March 31, 2003.",Canadian Alliance,St. Albert,John Williams,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=233caca3-acc5-4554-9c4f-4abf75950440&Language=E&Section=ALL
4215155,ca.proc.d.2002-04-30.2005.2,2002-04-30,15e99742-ea8e-4b4a-b24e-11acd1b6eb47,220,"Mr. Brian Pallister (Portage--Lisgar, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, I have the honour this morning to present a petition from the riding of Portage--Lisgar signed by 154 of the finest Canadians you will ever meet.
The petitioners express concern about Bill C-15B, the cruelty to animals legislation. They have concerns that the bill goes far beyond the government's stated intentions and that it may endanger farmers, ranchers and others who use animals for legitimate and lawful purposes.
The petitioners request that parliament amend the bill in support of fair and co-operative legislation that will not punish those who use livestock in sustaining the Canadian economy.",Canadian Alliance,Portage--Lisgar,Brian Pallister,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=15e99742-ea8e-4b4a-b24e-11acd1b6eb47&Language=E&Section=ALL
4215156,ca.proc.d.2002-04-30.2005.3,2002-04-30,9fe262f2-84db-4d3f-aa4e-99d4228a1911,25,"Mr. Leon Benoit (Lakeland, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, this is the fifth petition from constituents and others regarding the death of Dana Fair who was beaten to death by three men with wooden boards September 1, 2001, in Lloydminster, Saskatchewan.
There were many eyewitnesses to Dana's death. Three men, Raymond Cannepotatoe, Michael Harper and Cody Littlewolf, have been charged with second degree murder. Cannepotatoe has been released on $2,000 bail. He had offended in a serious way before.
The petitioners are asking that no bail be granted for all accused murderers caught in the act of committing their crimes and that only maximum sentences be given to those convicted.",Canadian Alliance,Lakeland,Leon Benoit,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fe262f2-84db-4d3f-aa4e-99d4228a1911&Language=E&Section=ALL
4215157,ca.proc.d.2002-04-30.2005.4,2002-04-30,b7a407dd-002c-4dfa-ac37-c692767ac524,4028,"Mr. John Cummins (Delta--South Richmond, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, it is my pleasure this morning to present a petition on behalf of folks primarily from Nelson and Vancouver, British Columbia.
The petitioners note that the federal fisheries minister has a constitutional obligation to protect wild fish in their habitat and that the auditor general has issued a report stating that the minister is not fulfilling his obligation. They call upon parliament to request that the minister fulfill his obligation to protect wild fish in their habitat.",Canadian Alliance,Delta--South Richmond,John M. Cummins,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b7a407dd-002c-4dfa-ac37-c692767ac524&Language=E&Section=ALL
4215158,ca.proc.d.2002-04-30.2005.5,2002-04-30,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, the following questions will be answered today: Nos. 125, 126, 127 and 130.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4215159,ca.proc.d.2002-04-30.2005.6,2002-04-30,cef8c0c4-1880-45a2-9587-3855747576d2,3102,Mr. Ted White,,Routine Proceedings,Question No. 125—,,"With respect to the seizure of registered retirement savings plans, RRSP, by Canada Customs and Revenue Agency as part of collections activity, could the government itemize, by province, for the years 1990-91 through 2000-01: ( a ) the number of RRSPs seized; ( b ) the dollar value of the RRSPs seized; ( c ) the amounts of additional taxes resulting from the collapse of RRSPs in excess of the amount required to satisfy collections requirements, and ( d ) the date when the first seizure of an RRSP for collections purposes took place?",Canadian Alliance,North Vancouver,Ted White,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cef8c0c4-1880-45a2-9587-3855747576d2&Language=E&Section=ALL
4215160,ca.proc.d.2002-04-30.2005.7,2002-04-30,690efc95-9200-41df-8551-244ce92b5807,4818,"Hon. Elinor Caplan (Minister of National Revenue, Lib.)",,Routine Proceedings,Question No. 125—,,"In general, on the question of seizing registered retirement savings plans, RRSPs, the policy of the Canada Customs Revenue Agency, CCRA, is that RRSPs are a collection avenue of last resort, in that actions to attempt to seize funds in a RRSP would normally only be taken when other avenues of collection have been exhausted.
The CCRA does not keep any statistics with respect to the collection activities relating to the seizing of RRSPs and is unable to provide a response to questions (a), (b), (c). As information specifically relating to RRSPs has not been kept in any form, unfortunately the CCRA is also unable to provide a response to question (d).
However, with respect to question (c), on the amount of additional taxes resulting from the collapse of RRSPs in excess of the amount required to satisfy the crown’s debt, the following is offered:
The policy of the CCRA in this regard is to only attach to amounts that are equal to those that are due and payable. Unfortunately, on occasion this results in the collapse of a plan containing funds in excess of the amount owed to the crown. This, however, is as a result of the conditions contained in the covering plan and is not caused by any inappropriate actions taken by the CCRA.
In such cases, the alternative would be for the CCRA to forgo pursuing collection of the debt, which is contrary to its mandate as well as its fiduciary duty. In those situations where such action is deemed to be necessary, and which regrettably results in the collapse of a plan containing funds in excess of the amount required to satisfy the debt, there will be tax consequences on the whole amount of the funds contained in the collapsed plan.
When collapsing RRSPs, the financial institutions are required to withhold tax based on the dollar value of the RRSP that is being collapsed. Should there be any further tax consequences as a result of such collapse, there are numerous alternatives available to the tax debtor, some of which would include: holding any extra funds resulting from the collapse in order to pay off the anticipated tax debt; using those extra funds to purchase other RRSPs in order to reduce any future tax consequences; making an arrangement with the CCRA to pay installments to cover the anticipated debt; and, making arrangements with the CCRA to pay off the debt, once it has been established.",Liberal,Thornhill,Elinor Caplan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=690efc95-9200-41df-8551-244ce92b5807&Language=E&Section=ALL
4215161,ca.proc.d.2002-04-30.2005.8,2002-04-30,b8338fd5-94de-48ce-971f-e4fc26d1575f,301,Ms. Judy Wasylycia-Leis,,Routine Proceedings,Question No. 126—,,"With regard to the reporting of adverse reactions to drugs in Canada, and for each drug that an adverse reaction has been reported, can the government indicate: ( a ) the date of market release in Canada; ( b ) the date of each subsequent adverse reaction report received; and ( c ) the type and date of action taken in response?",New Democratic Party,Winnipeg North Centre,Judy Wasylycia-Leis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8338fd5-94de-48ce-971f-e4fc26d1575f&Language=E&Section=ALL
4215162,ca.proc.d.2002-04-30.2005.9,2002-04-30,e059afdb-49fb-4515-975c-d4f1416e6020,1951,"Hon. Anne McLellan (Minister of Health, Lib.)",,Routine Proceedings,Question No. 126—,,"Since the beginning of the Canadian adverse drug reaction monitoring program, CADRMP, in 1965, 155,000 domestic suspected adverse reaction reports have been received and entered into one of several databases used over this period of time.
There are more than 20,000 drug products approved and marketed in Canada. Product and company information, including the date of market notification, for these drugs is contained in Health Canada’s drug product database. Some of the information in the database is available through the Health Canada website.
The date of receipt of adverse reaction reports is included in the adverse reaction database maintained by Health Canada. Due to the volume of suspected adverse reaction and medication incident reports, the database does not link to actions in response to each report of suspected reaction. Moreover, actions in response to suspected adverse reaction reports usually follow detection and confirmation of a new signal or trend concerning a safety issue associated with a marketed drug or other health product as discovered by creating a series of case reports. In other words, a market intervention or action is taken once a sufficient level of scientific evidence from case reports of suspected adverse reactions or medication incidents has been received.
Adverse reaction reports to marketed health products are considered to be suspicious, as a definite causal association often cannot be determined. In some cases the reported clinical data may be incomplete, or the given reaction may be due to the underlying disease or to another coincidental factor. Signals may be identified through the systematic review of adverse reaction reports and any other additional information on product safety.
Potential signals need expert evaluation before more actions are undertaken. Actions must be based on scientific analysis of case series and this implies an evaluation of the signal and the appropriate benefit-risk review of the information available. Actions may vary depending on the nature, the seriousness and the frequency of the reaction, as well as on the intended use of the health product, the benefit obtained from its use versus the risks and the availability of alternative therapies.
Information concerning regulatory actions taken in response to submitted suspected adverse reactions and medication incidents is available on the Health Canada website. Health Canada posts advisories, Dear Health Care Professional letters, summary fact sheets and “It’s Your Health” issues on the Health Canada website. Health care professionals and consumers can subscribe to the Health_Prod_ Info electronic mailing list to receive timely safety information and notification of regulatory actions.
Since 1991, the Canadian adverse reaction newsletter has also summarized case reports of suspected adverse reactions and medication incidents and provides additional information regarding regulatory actions. For example, in the period from June 2001 to February 2002, 32 advisories for health professionals and consumers concerning drugs and health products have been posted on the Health Canada website.",Liberal,Edmonton West,Anne McLellan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e059afdb-49fb-4515-975c-d4f1416e6020&Language=E&Section=ALL
