basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3907303,ca.proc.d.1992-05-06.1,1992-05-06,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3907304,ca.proc.d.1992-05-06.1.1,1992-05-06,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,THE DISABLED,,,,,,
3907305,ca.proc.d.1992-05-06.1.1.1,1992-05-06,1f3887c2-5161-43ac-bf3c-701c17eec6f3,ca.m.3383,Ms. Beth Phinney (Hamilton Mountain):,,STATEMENTS PURSUANT TO S. O. 31,THE DISABLED,,"Mr. Speaker, people with disabilities were disappointed to learn of all the amendments that were not included in yesterday's omnibus bill.
They were disappointed that there were no amendments to the Immigration Act, the Broadcasting Act, or the Evidence Act. They were disappointed with the very limited amendments to the National Transportation Act.
They wanted to see deadlines, timetables and enforcement mechanisms. Instead they got promises of further review, further consultation and further delay.
The concerns of disabled Canadians are not recent. They have been discussing these issues with the government for many years. After all this time, disabled Canadians expected a much more substantive and comprehensive bill.
Once again we have a very fancy press kit but the content is not very impressive.

",Liberal,,Elizabeth  (Beth) Phinney,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1f3887c2-5161-43ac-bf3c-701c17eec6f3&Language=E&Section=ALL
3907306,ca.proc.d.1992-05-06.1.2,1992-05-06,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,CHILD POVERTY,,,,,,
3907307,ca.proc.d.1992-05-06.1.2.1,1992-05-06,10aaf198-11a8-4b29-ad9b-0af748c50627,ca.m.3981,Ms. Barbara Greene (Don Valley North):,,STATEMENTS PURSUANT TO S. O. 31,CHILD POVERTY,,"Mr. Speaker, the government has recently announced a half billion dollar action plan to combat child poverty which includes a substantial budget for community based child development initiatives.
This will provide funding for self-help groups and community based agencies to establish prevention and
development initiatives similar to those recommended by the subcommittee on poverty. These will improve the quality of life and opportunities for high-risk children, in particular, the 20 per cent of poor children who experience long-term poverty.
Municipal infrastructure spending, a national school lunch program, a national day care program, anti-business economic policies would do little to help these very needy children who suffer disproportionately from unhealthy pregnancies, poor nutrition, learning disorders, poor health, dangerous environments, cultural and sensory deprivation, isolation, loneliness and negative selfimages.
Big governments do not have the answers. Thousands of local agencies and community groups have long lists of projects and ideas, many of which were included in the poverty report. These will give those children a sense that they are valued, cared for and will give them brighter futures.

",Progressive Conservative,,Barbara Greene,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=10aaf198-11a8-4b29-ad9b-0af748c50627&Language=E&Section=ALL
3907308,ca.proc.d.1992-05-06.1.3,1992-05-06,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,CHERNOBYL,,,,,,
3907309,ca.proc.d.1992-05-06.1.3.1,1992-05-06,b42f24b0-65c3-47aa-9997-d0678cacc904,ca.m.30,Mr. Bill Blaikie (Winnipeg TVanscona):,,STATEMENTS PURSUANT TO S. O. 31,CHERNOBYL,,"Mr. Speaker,
the world recently marked the sixth anniversary of the nuclear disaster at Chernobyl in Ukraine.
In Ukraine, evidence continues to mount that the environmental and human damage from the accident is far greater than what various pro-nuclear institutions would have us believe.
The International Atomic Energy Agency did a study in Ukraine but ignored the two groups most affected by the event, the evacuees and those who helped in the clean-up.
According to Dr. Panov, spokesperson for an officially accredited NGO at a recent conference in New York in preparation for UNCED, some 8,000 young men who worked on the clean-up have since died from various diseases caused by radiation. Yet the Canadian minister of energy, ever the faithful lap-dog of the international nuclear community, wrote me the other day that the

May 6, 1992
consequences of Chernobyl were ""not as serious as many people have been lead to believe"".
Canada and other nations need to put aside their fear of exposing the truth about this event and come quickly to the aid of Ukraine in dealing with this issue.
Help with the sarcophagus is needed, help with unbiased studies and help to ensure that other similar reactors in Ukraine, Lithuania and elsewhere do not melt down. That help is needed now, before any more damage is done to planet earth in the name of this particular energy option.

",New Democratic Party,,William Alexander (Bill) Blaikie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b42f24b0-65c3-47aa-9997-d0678cacc904&Language=E&Section=ALL
3907310,ca.proc.d.1992-05-06.1.4,1992-05-06,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,WORLD WOMEN'S HOCKEY CHAMPIONSHIPS,,,,,,
3907311,ca.proc.d.1992-05-06.1.4.1,1992-05-06,67d33483-2e06-4d15-9165-6422ae822c9e,ca.m.8743,Mr. Marcel Tremblay (Quebec-Est):,Parliamentary Secretary to the Minister of State (Youth); Parliamentary Secretary to the Deputy Leader of the Government in the House of Commons; Parliamentary Secretary to the Minister of State (Fitness and Amateur Sport),STATEMENTS PURSUANT TO S. O. 31,WORLD WOMEN'S HOCKEY CHAMPIONSHIPS,,"Mr. Speaker, I would like to take this opportunity to congratulate our women's hockey team on its outstanding performance at the world women's hockey championships in Tampere, Finland.
On April 26, during an exciting final game, Canada's women's team shut out the U.S. 8 to 0. Thanks to this major victory, Canada now has the only team so far to hold the women's hockey world championship title. We are looking forward to seeing women's hockey become part of the Winter Olympic Games and hope that will be the case by 1998. Meanwhile, I am sure that all members present and all Canadians will wish to join me in applauding this outstanding achievement by all members of the Canadian team and their coaches, and in wishing them good luck at the next championship games.

",Progressive Conservative,,Marcel R. Tremblay,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=67d33483-2e06-4d15-9165-6422ae822c9e&Language=E&Section=ALL
3907312,ca.proc.d.1992-05-06.1.5,1992-05-06,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,PITCH-IN WEEK 92,,,,,,
