basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3908697,ca.proc.d.1992-05-13.1,1992-05-13,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3908698,ca.proc.d.1992-05-13.1.1,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,MERCHANT MARINERS,,,,,,
3908699,ca.proc.d.1992-05-13.1.1.1,1992-05-13,c8685cd7-76ff-41a0-b446-596e604bed66,ca.m.5806,Ms. Mary Clancy (Halifax):,,STATEMENTS PURSUANT TO S. O. 31,MERCHANT MARINERS,,"Mr. Speaker, I rise today to urge the government to introduce as soon as possible the much awaited legislation concerning the merchant mariners.
These men fought valiantly under the most extreme conditions, giving their lives to preserve the democratic institutions of our country. Merchant mariners lived through hell. They suffered the highest death rate of any group in the second war. About 1,150 were killed while bringing troops and supplies to Europe between 1939 and 1945, and today they are dying at a rate of one every two days.
They deserve to be recognized as full veterans in their lifetimes so that they may receive the benefits attendant with this status. I believe that such benefits-nursing care, transportation, housekeeping and other services- would help to slow down the high mortality rate.
This is the least we can do for those who were denied this recognition throughout their lifetimes. It is the least that we can do to honour those who died before this honour could be bestowed upon them.

",Liberal,,Mary Catherine Clancy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c8685cd7-76ff-41a0-b446-596e604bed66&Language=E&Section=ALL
3908700,ca.proc.d.1992-05-13.1.2,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,EDUCATION,,,,,,
3908701,ca.proc.d.1992-05-13.1.2.1,1992-05-13,1d55ad4f-31f3-4a62-a75c-37e7269531ef,ca.m.8268,Mr. Ken Atkinson (St. Catharines):,,STATEMENTS PURSUANT TO S. O. 31,EDUCATION,,"Mr. Speaker, I would like to draw the House's attention to the major findings of the Conference Board of Canada study called Dropping Out: The Cost to Canada.
The federal Stay In School initiative stresses that the young person's success in the work force depends on getting that high school diploma. This study, which was funded under the federal Stay In School initiative, backs that up. The report findings show, for example, that
137,000 high school students who dropped out instead of graduating with the class of 1989 will cost Canada $4 billion during their working lives in lost productivity and tax revenue and higher social welfare costs.
At the same time, the study shows that a young person earns a good return from the time and money devoted to gaining a high school education. The study puts that rate of return for male students at 65.4 per cent and for female students at 74.4 per cent.
This study is critically important, underscoring as it does the enormous cost to all Canadians of even one young person dropping out of school.

",Progressive Conservative,,Kenneth David Atkinson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1d55ad4f-31f3-4a62-a75c-37e7269531ef&Language=E&Section=ALL
3908702,ca.proc.d.1992-05-13.1.3,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,HEALTH AND WELFARE,,,,,,
3908703,ca.proc.d.1992-05-13.1.3.1,1992-05-13,cda5dfb3-0c2c-477d-b67d-b9f1141c5e0c,ca.m.6274,Mr. Jim Karpoff (Surrey North):,,STATEMENTS PURSUANT TO S. O. 31,HEALTH AND WELFARE,,"Employees at the Health Protection Branch of the Department of National Health and Welfare have once again blown the whistle on their superiors, including the minister of health.
An internal memorandum dated April 27, and signed by no fewer than 18 physicians at the Bureau of Human Prescription Drugs, criticizes the continuing removal of medically qualified personnel at the higher levels of the drug approval process.
The memo says this will, and I quote:
-interfere with the bureau's mandate to ensure the safety and efficiency of drugs and may also jeopardize the health of Canadians participating in clinical studies.
Concerns about the operation of the Health Protection Branch are not new. There have been serious allegations about the approval of the Meme breast implant. The government must move to restore the confidence Canadians must have in this important regulatory agency by ordering a public inquiry into the organization and operation of the Health Protection Branch.

",New Democratic Party,,James Capsey (Jim) Karpoff,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cda5dfb3-0c2c-477d-b67d-b9f1141c5e0c&Language=E&Section=ALL
3908704,ca.proc.d.1992-05-13.1.4,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,CANADIANS OF CHINESE ORIGIN,,,,,,
3908705,ca.proc.d.1992-05-13.1.4.1.1,1992-05-13,,,,stagedirection,,,,"May 13, 1992",,,,
3908706,ca.proc.d.1992-05-13.1.4.2,1992-05-13,19484d4b-ea72-419e-8a5f-7077c4906de5,ca.m.1156,Hon. Alan Redway (Don Valley East):,,STATEMENTS PURSUANT TO S. O. 31,CANADIANS OF CHINESE ORIGIN,,"Mr. Speaker, next week Canadians of Chinese origin are coming to Parliament Hill seeking long overdue redress for the Chinese exclusion act and the head tax.
Between 1885 and 1923 Canada imposed a head tax of up to $500 on all Chinese immigrants while at the same time providing financial assistance to other immigrants. In 1923 this House passed the Chinese Immigration (Exclusion) Act which prohibited illiterates, diseased persons, beggars, vagrants, idiots, epileptics, and persons of Chinese origin from entering Canada. No wonder Canadians of Chinese origin want redress.
The Progressive Conservative Party of Canada is on record since 1984 as supporting redress.
Last week the Prime Minister said he would be happy to meet representatives of multicultural or visible minority groups to see how we can improve on the good record of Canada and build a better society. Next week he will have the opportunity with Canadians of Chinese origin.

",Progressive Conservative,,Alan Redway,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=19484d4b-ea72-419e-8a5f-7077c4906de5&Language=E&Section=ALL
3908707,ca.proc.d.1992-05-13.1.5,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,GOVERNMENT POLICIES,,,,,,
3908708,ca.proc.d.1992-05-13.1.5.1,1992-05-13,5377d0bc-129c-45e2-b3d2-c3669b48737b,ca.m.4655,Mr. Bob Wood (Nipissing):,,STATEMENTS PURSUANT TO S. O. 31,GOVERNMENT POLICIES,,"Mr. Speaker, yesterday's statistics on taxation confirm what we have been saying all along, that the government's policies have come at the expense of the working people and the wealthy have escaped relatively unscathed.
We can now add seniors to the list of the government's victims. Just last month one of my constituents received a letter from Health and Welfare advising her she was being audited for a period going back 12 years. The letter stated that because she received 87 cents more per month than she was entitled to, she now owes the government money, with compound interest of course.
Does this government have no morals? The incorrect assessment was its mistake and now its is breaking its own laws by going back 12 years for an audit. What is the cost of this harassment? To our seniors it causes unnecessary stress and hardship and to the taxpayer a warped definition of government efficiency.
First we had the clawback to old age security payments, then the announcement of the meagre 37 cent increase per month in payments to our seniors, and now illegal intimidation tactics that prey on fear and ignorance.
We were wrong all along when we stated this government is morally bankrupt because for 87 cents-

",Liberal,,Bob Wood,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5377d0bc-129c-45e2-b3d2-c3669b48737b&Language=E&Section=ALL
3908709,ca.proc.d.1992-05-13.1.5.2,1992-05-13,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,STATEMENTS PURSUANT TO S. O. 31,GOVERNMENT POLICIES,,"The hon. member's time has expired.

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
3908710,ca.proc.d.1992-05-13.1.6,1992-05-13,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,STUDENT EMPLOYMENT,,,,,,
