basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3909795,ca.proc.d.1992-05-20.1,1992-05-20,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3909796,ca.proc.d.1992-05-20.1.1,1992-05-20,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,PERLEY RIDEAU VETERANS HEALTH CENTRE,,,,,,
3909797,ca.proc.d.1992-05-20.1.1.1,1992-05-20,b8477412-c099-4b2b-89a8-94155dd3d914,ca.m.1367,Mr. Bill Domm (Peterborough):,Parliamentary Secretary to the Minister for Science,STATEMENTS PURSUANT TO S. O. 31,PERLEY RIDEAU VETERANS HEALTH CENTRE,,"Mr. Speaker, I welcome the announcement by the Minister of Veterans Affairs that veterans now living at the Rideau Veterans Home in Ottawa will be moving into new premises late next year.
The Rideau Veterans Home has been of great service to veterans in the national capital area but as can be expected of a facility built at the end of the Second World War, it is past its best.
Our government has been going all out to reach agreement with the provinces and increase the number of beds available to veterans across the country.
Last Thursday's announcement is another step in the right direction. The agreement with the province of Ontario means veterans will have access to 250 beds in the Perley Rideau Veterans Health Centre.

",Progressive Conservative,,William Henry (Bill) Domm,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8477412-c099-4b2b-89a8-94155dd3d914&Language=E&Section=ALL
3909798,ca.proc.d.1992-05-20.1.2,1992-05-20,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,THAILAND,,,,,,
3909799,ca.proc.d.1992-05-20.1.2.1,1992-05-20,7bac4375-0412-480f-923c-1b938132ecb5,ca.m.2111,Mr. Svend J. Robinson (Burnaby-Kingsway):,,STATEMENTS PURSUANT TO S. O. 31,THAILAND,,"Mr. Speaker, during the past several days the world and Canadians have watched in horror as unarmed demonstrators in Thailand have been shot down in cold blood by the Thai military.
In February last year the democratically elected government in Thailand was overthrown. A new undemocratic constitution came into force. In March of this year
the elections which took place resulted in the appointment of the chief of the armed forces as prime minister of Thailand.
Shortly before those elections the very respected opposition party leader Chamlong Srimuang stated that going against the will of the people could cause them to resist and this will turn into an uprising. The soldiers must understand if they do this they will have confrontation.
As a Canadian I have to ask: Where was our government? Why has our government increased the level of bilateral aid, direct government to government aid from Canada to Thailand? Why have we not announced an arms embargo on Thailand? Why is it that the Canadian foreign minister has said that Canada supports the movement toward increased democratization of Thailand?

",New Democratic Party,,Svend Johannes Robinson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bac4375-0412-480f-923c-1b938132ecb5&Language=E&Section=ALL
3909800,ca.proc.d.1992-05-20.1.3,1992-05-20,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,THE DISABLED,,,,,,
3909801,ca.proc.d.1992-05-20.1.3.1,1992-05-20,9e5c9823-17c6-4115-ac53-20494b2e08ef,ca.m.8858,Mr. Allan Koury (Hochelaga-Maisonneuve):,,STATEMENTS PURSUANT TO S. O. 31,THE DISABLED,,"Mr. Speaker, I want to take this opportunity to express my support for Bill C-78, the omnibus bill tabled by the minister responsible for the status of the disabled. I would be very pleased to see the provisions of this bill implemented, since this legislation is one more step toward eliminating the barriers that prevent the disabled from becoming full-fledged members of our society.
The bill, and related policies and regulations were prepared in consultation with the disabled. With the Secretary of State and many of those who worked on this bill, I am convinced that the proposed amendments will enhance the well-being of 3.3 million disabled Canadians.
Mr. Speaker, this omnibus bill is tangible proof that the Government of Canada intends to pursue its policies for the the disabled, with their co-operation.

May 20, 1992

",Progressive Conservative,,Allan Koury,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9e5c9823-17c6-4115-ac53-20494b2e08ef&Language=E&Section=ALL
3909802,ca.proc.d.1992-05-20.1.4,1992-05-20,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SAFE GRAD PROGRAMS,,,,,,
3909803,ca.proc.d.1992-05-20.1.4.1,1992-05-20,3c3a67cc-b4f6-4d09-a652-c15faeb264a4,ca.m.4255,Mr. Ronald J. Duhamel (St. Boniface):,,STATEMENTS PURSUANT TO S. O. 31,SAFE GRAD PROGRAMS,,"Mr. Speaker, graduation time is upon us and I would like to take this opportunity to commend the laudable actions of many students across Canada for their participation in the Safe Grad program.
This year, students throughout the country, including Manitoba, will once again take part in the Safe Grad programs. Safe Grad combines students' graduation celebrations with realistic measures to prevent accidents and other problems which could be associated with drinking and driving.
The aim of the program is to enable graduates to have their graduation parties but to ensure others look after their transportation afterward. Safe Grad is a student run program with much assistance from parents, teachers and police too. Safe Grad is geared toward the needs and wishes of individual schools and their students.
I am most impressed with the students of our country and their support of Safe Grad. I would like to take this opportunity to commend them for their actions.
On behalf of this House and my colleagues I wish all students a happy and safe graduation.

Have fun, but take care.

",Liberal,,Ron J. Duhamel,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3c3a67cc-b4f6-4d09-a652-c15faeb264a4&Language=E&Section=ALL
3909804,ca.proc.d.1992-05-20.1.5,1992-05-20,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,BRITISH COLUMBIA PHYSICIANS,,,,,,
