basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3908172,ca.proc.d.1992-05-11.1,1992-05-11,,,,topic,PRIVATE MEMBERS' BUSINESS,,,,,,,
3908173,ca.proc.d.1992-05-11.1.1,1992-05-11,,,,subtopic,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,,,,,,
3908174,ca.proc.d.1992-05-11.1.1.1.1.1,1992-05-11,,,,stagedirection,,,,"The House proceeded to the consideration of Bill C-328, an act respecting National Public Service Week, as reported (with amendments) by Legislative Committee H.",,,,
3908175,ca.proc.d.1992-05-11.1.1.1.2,1992-05-11,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"The Chair has received no motion of amendment concerning the report on this bill.

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3908176,ca.proc.d.1992-05-11.1.1.1.3,1992-05-11,37b14340-0543-4dd1-86cd-0f5dfbe99332,ca.m.3465,Mrs. Marlene Catterall (Ottawa West):,,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"moved that the bill, as amended, be concurred in.

",Liberal,,Marlene Catterall,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37b14340-0543-4dd1-86cd-0f5dfbe99332&Language=E&Section=ALL
3908177,ca.proc.d.1992-05-11.1.1.1.4.1,1992-05-11,,,,stagedirection,,,,Motion agreed to.,,,,
3908178,ca.proc.d.1992-05-11.1.1.1.5,1992-05-11,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"When shall this bill be read the third time? Now?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3908179,ca.proc.d.1992-05-11.1.1.1.6,1992-05-11,intervention,,,,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"Agreed.

",,,Some hon. members:,
3908180,ca.proc.d.1992-05-11.1.1.1.7,1992-05-11,37b14340-0543-4dd1-86cd-0f5dfbe99332,ca.m.3465,Mrs. Catterall moved,,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"that the bill be read the third time and passed.

",Liberal,,Marlene Catterall,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37b14340-0543-4dd1-86cd-0f5dfbe99332&Language=E&Section=ALL
3908181,ca.proc.d.1992-05-11.1.1.1.8,1992-05-11,e4f5b13e-1a76-434a-8805-482f90e7b42c,ca.m.8365,Mr. Bill Kempling (Parliamentary Secretary to President of the Treasury Board and Minister of State (Finance)):,Parliamentary Secretary to the Minister of State (Finance); Parliamentary Secretary to the President of the Treasury Board,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"Mr. Speaker, there have been conversations among the parties and we are prepared to have this bill pass all stages at this time.

",Progressive Conservative,,William James Kempling,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4f5b13e-1a76-434a-8805-482f90e7b42c&Language=E&Section=ALL
3908182,ca.proc.d.1992-05-11.1.1.1.9,1992-05-11,37b14340-0543-4dd1-86cd-0f5dfbe99332,ca.m.3465,Mrs. Catterall:,,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"Mr. Speaker, in view of the apparent agreement of all parties of the House, I do not think there is any need to debate this bill.
I would like to thank all members of the House and of the legislative committee for their co-operation in getting it to this stage.

",Liberal,,Marlene Catterall,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37b14340-0543-4dd1-86cd-0f5dfbe99332&Language=E&Section=ALL
3908183,ca.proc.d.1992-05-11.1.1.1.10,1992-05-11,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"It is the pleasure of the House to adopt the motion.?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3908184,ca.proc.d.1992-05-11.1.1.1.11,1992-05-11,intervention,,,,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"Agreed.

",,,Some hon. members:,
3908185,ca.proc.d.1992-05-11.1.1.1.12.1,1992-05-11,,,,stagedirection,,,,"Motion agreed to, bill read the third time and passed.",,,,
3908186,ca.proc.d.1992-05-11.1.1.1.13,1992-05-11,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,ca.m.203,Mr. Milliken:,Liberal Party Deputy House Leader,PRIVATE MEMBERS' BUSINESS,PUBLIC SERVICE NATIONAL WEEK ACT,MEASURE TO ENACT,"Mr. Speaker, on a point of order. Because the disposition of the hon. member's bill concludes private members' hour for today, I wonder if the House might consent to suspend the sitting until 12 o'clock?

",Liberal,,Peter Andrew Stewart Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
3908187,ca.proc.d.1992-05-11.1.2,1992-05-11,,,,subtopic,PRIVATE MEMBERS' BUSINESS,SITTING SUSPENDED,,,,,,
3908188,ca.proc.d.1992-05-11.1.2.1,1992-05-11,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,SITTING SUSPENDED,,"Is there unanimous consent to suspend the sitting until twelve o'clock?

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3908189,ca.proc.d.1992-05-11.1.2.2,1992-05-11,intervention,,,,PRIVATE MEMBERS' BUSINESS,SITTING SUSPENDED,,"Agreed.

",,,Some hon. members:,
3908190,ca.proc.d.1992-05-11.1.2.3,1992-05-11,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,SITTING SUSPENDED,,"The sitting is therefore suspended until twelve noon.
The sitting of the House was suspended at 11.12 a.m.

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
