basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3906339,ca.proc.d.1992-05-01.1,1992-05-01,,,,topic,PRIVILEGE,,,,,,,
3906340,ca.proc.d.1992-05-01.1.1,1992-05-01,,,,subtopic,PRIVILEGE,BILL C-63,,,,,,
3906341,ca.proc.d.1992-05-01.1.1.1,1992-05-01,343f8a28-17d8-4230-9774-2805e41a7395,ca.m.167,Mr. Derek Lee (Scarborough-Rouge River):,,PRIVILEGE,BILL C-63,,"Mr. Speaker, I rise with reference to notice of a matter of privilege which I filed with the Chair late yesterday afternoon.
A sequence of events took place in the House yesterday at approximately 5 p.m. that I feel is a breach-I hope the Chair will feel that way-of the clear intentions of the members of the House. It may have involved a misunderstanding on the part of the Chair. I hope the Speaker will accept that I want to put the matter in a way that does not indicate disrespect for the Chair.
It is an attempt to put right what I believe is a matter that has not been done right. It involves a matter of procedure.
In order to do that, Mr. Speaker, I have to very briefly indicate the sequence to you so you can understand the perspective of the members. I do not think I speak only on behalf of myself. There are other members who have a very clear interest in this.
In essence, the Chair yesterday terminated debate on a question before the House. In fact, there were two questions. There was a second reading motion and an amendment to the second reading motion.
The Speaker at 5 p.m., give or take one minute on either side of 5 p.m., terminated debate in the following sequence. It happened in the clear face of information which I believe the Chair had within his knowledge.
There was an agreement among the House leaders that the matter before the House at that time would have at least two day's debate. On Wednesday, it was clearly stated that this coming Monday the matter of Bill
C-63 would continue to be debated. That is clear in the record.
Second, the Chair had a list of speakers in his possession which clearly showed a continuing sequence of members wishing to speak to the matter then before the House.
Third, the Speaker had the benefit of two discussions with the member for Ottawa-Vanier which indicated to the Speaker at approximately 4.35 p.m. that he wished to speak to the matter, everyone with their eye on the clock. The Chair indicated, as I think the member for Ottawa-Vanier will indicate later, that the Speaker would want to recognize a member from the New Democratic Party and the Speaker did that.
The record shows that the Speaker recognized the member for Windsor-St. Clair at a point in time following 1640. Hansard shows the member for Park-dale-High Park speaking at 1640. That is on page 9942 of Hansard.
At a point in time following 1640, the Speaker recognized the member for Windsor-St. Clair. That member had, based on the rules of the House, 20 minutes to complete his remarks. If the full 20 minutes had been used, that would have taken him up to 5 p.m.
As the sequence evolved, the Speaker interrupted the member for Windsor-St. Clair. It was assumed by all members in the House, as I understand it, to be 5 p.m. That was when the Speaker rose and said to the member speaking at that time: ""I regret the hon. member's time has expired"".
Based on Hansard, that could only mean that we had arrived at 5 p.m. If he had commenced to speak following 1640 and if the Chair felt that time had expired, it could only have been 5 p.m.
The rules of the House call for the House to interrupt business at that time and proceed to Private Members' Business. That is what members believed would happen. That is what members on this side of the House believed would have happened, including the member for Ottawa-Vanier who had gone back to the Speaker in the Chair to verify that he would not have an opportunity to speak if the member for Windsor-St. Clair used all of

May 1, 1992
Privilege
his time. On that basis several members in this House had gone into their respective lobbies.
At 5 p.m., having interrupted the member for Windsor-St. Clair, the Chair immediately put the question. He said: ""Is the House ready for the question?"" He said nothing else. This surprised a number of members in the lobbies, as I understand it.
The Chair then asked if it was the pleasure of the House to adopt the amendment. Members, still surprised, it being assumed we were dealing with a five o'clock interruption gave several answers which are not clear from Hansard.
The member for Carleton-Gloucester on this side of the House then rose in his place and asked the Chair if there was not a five-minute period of questions and comments now due. That is what usually occurs.
The Chair then said to that member: ""I asked for questions or comments. Nobody was getting up. Is it the pleasure of the House to adopt the amendment?""
That, Mr. Speaker, was an incorrect statement by the Chair. I am sure it was inadvertent because the record shows clearly that the Chair did not ask for questions and comments.
I submit to you that any Speaker in the Chair would have been aware of all of which I have already said; the agreement of the House leaders, the speakers' list, the discussion with the member for Ottawa-Vanier, the point of order raised by the member for Carleton- Gloucester, and would have recognized the desire of all members to continue with the debate. In fact House business for Monday is set for the continuation of debate.
In the face of that the Chair proceeded-it must have been five o'clock, Mr. Speaker-to deal with the question and call for a vote which no member was prepared for and in fact it required an impromptu intervention in an effort to delay and defer the vote until next week.
I suggest to you, Mr. Speaker, that-

",Liberal,,Derek Vincent Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
3906342,ca.proc.d.1992-05-01.1.1.2,1992-05-01,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,PRIVILEGE,BILL C-63,,"I have of course watched the videotape very carefully. The hon. member just said that it required
an impromptu intervention after five o'clock. Perhaps the hon. member could explain that a bit more thoroughly-

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
3906343,ca.proc.d.1992-05-01.1.1.3,1992-05-01,343f8a28-17d8-4230-9774-2805e41a7395,ca.m.167,Mr. Lee:,,PRIVILEGE,BILL C-63,,"Perhaps, Mr. Speaker, I should not have used the word impromptu. It was certainly an event which had not been foreseen by anyone and I might refer it to as ad hoc. The rules of the House provide for the deferral of a vote, but this was a vote that had matured because in my view of the determination of the Chair.

",Liberal,,Derek Vincent Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
3906344,ca.proc.d.1992-05-01.1.1.4,1992-05-01,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,PRIVILEGE,BILL C-63,,"I have listened very, very carefully. I cannot speak for some of the events that the hon. member has put forward which would be conversations between the speaker and the Chair, but I have watched the tape very closely and I just wanted to be absolutely certain on this. The hon. member is instructing me and is putting forward as the facts that the vote was called, the members were called in, and as I understand it, the Whip then asked for a deferment of the vote.
Is that the event to which the hon. member is referring, the impromptu intervention? I was not aware of any further intervention as a point of order.

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
3906345,ca.proc.d.1992-05-01.1.1.5,1992-05-01,343f8a28-17d8-4230-9774-2805e41a7395,ca.m.167,Mr. Lee:,,PRIVILEGE,BILL C-63,,"Mr. Speaker, it was not a point of order. It was simply what is sometimes a routine request by the government to defer the taking of a vote.

",Liberal,,Derek Vincent Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
3906346,ca.proc.d.1992-05-01.1.1.6,1992-05-01,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,PRIVILEGE,BILL C-63,,"I understand now and I thank you for it.
I wonder if I could hear the hon. government House leader. Then I shall return to other members.

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
3906347,ca.proc.d.1992-05-01.1.1.7,1992-05-01,fbce8351-5fec-45a8-9b6b-2514fa79811a,ca.m.8951,Hon. Harvie Andre (Minister of State and Leader of the Government in the House of Commons):,Minister of State (Without Portfolio); Leader of the Government in the House of Commons; Progressive Conservative Party House Leader,PRIVILEGE,BILL C-63,,"Mr. Speaker, the hon. member from Scarborough who has raised this question of privilege is right in the sense that we did anticipate the debate on second reading of this bill would go on to Monday, and indeed from the government's perspective we were operating on that basis.
I was as surprised as anybody else when the votes were taken at five o'clock. I have examined the tapes and have watched what happened. I looked at Hansard and it seems pretty clear what happened. The opposition was asleep at the switch.
May 1, 1992

The Speaker heard the member for Windsor-St. Clair speak. There was no protest from the member for Windsor-St. Clair about being cut off so he assumed the time was done. He then asked whether the House was ready for the question. I listened. There is nothing in Hansard about any protest from any members. There are no points of order. Things proceeded in a routine fashion and when the second reading debate was held there were five members.
It appears that a lot of people like yours truly were watching the Ontario budget on television. That notwithstanding, we have a decision of the House which says there will be a deferred vote on this bill on Monday.
There was no ambush here. There was no collusion. There was nothing untoward. As I say, basically from my perspective the opposition was asleep at the switch.
However, what I would like to propose is that we agree to a House order that might say the following:
That, notwithstanding any order of this House, on Monday, May 4, 1992 the House allow further debate on the motion for second reading of Bill C-63, an act to dissolve or terminate certain corporations and other bodies, provided that no further amendments be allowed and that deferred division to dispose of second reading of said bill be taken no later than 6 p.m. that day.
I think I heard hon. members say that they anticipated, the Liberal Party anyway, two days of debate. I believe the New Democratic Party House leader would agree that there was agreement for two days of debate. I think this provides the extra opportunity for the debate to occur and I think this is the proper resolution to this issue.
Otherwise we end up with a long and involved discussion about who said what to whom, when in fact if we look at the record in Hansard and at a replay of what occurred on television it was very clear that there were no points of order. There was no protest at the time to anything that occurred and what happened was a natural, normal thing with people not being here.
I think this is the resolution and I would commend it to the House for its consideration.

",Progressive Conservative,,Harvie Andre,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fbce8351-5fec-45a8-9b6b-2514fa79811a&Language=E&Section=ALL
3906348,ca.proc.d.1992-05-01.1.1.8,1992-05-01,1261f9b9-b1d7-4250-b31b-d8e22e43228d,ca.m.2096,Mr. Speaker:,Speaker pro tempore,PRIVILEGE,BILL C-63,,"I will hear the hon. member for Cape Breton-East Richmond. Then I will come to the hon. member for Windsor-St. Clair again, if that is necessary.
Privilege

",Progressive Conservative,,Rhéal Bélisle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1261f9b9-b1d7-4250-b31b-d8e22e43228d&Language=E&Section=ALL
