basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4210281,ca.proc.d.2002-03-19.1984.0,2002-03-19,355f3edc-2f5f-4499-8f2d-1c0b533ab953,247,"Hon. Lucienne Robillard (President of the Treasury Board, Lib.)",,,Points of Order,,"Mr. Speaker, the hon. member for St. Albert raised a point of order yesterday, March 18, on the supplementary estimates. His comments provided the answer to the issue he raised in the point of order of whether there was statutory authority for the expenditures in question. He indicated that section 12 of the Revolving Funds Act states:

The provisions of this Act may be amended or repealed by an appropriation act.

The government is in no way attempting to legislate through the estimates process. The Revolving Funds Act for the optional services revolving fund sets a maximum limit of $200 million under section 5.3.
The government, through the supply process, sets appropriate limits within the amount authorized. Section 12 states that the provisions of the act may be amended or repealed by an appropriation act. We have several precedents in this regard.
In the Supplementary Estimates (A), 1996-97, the aggregate of expenditures was increased from $100 million to $200 million through vote 17a.
In Supplementary Estimates (B), 1999-2000, an adjustment was made to the limits in the Government Telecommunications and Informatics Services revolving fund by reducing the amount from $64 million to $45 million.
This request does not seek to extend or exceed a sum of money to be paid out. Therefore, in our view, this request is consistent with Speaker Jerome's ruling in 1977. On that basis alone, this request is completely within the legislative authority established by the Revolving Funds Act as passed by parliament.
The same argument applies to votes 7b, 8b and 9b included in this point of order.
Since Speaker Jerome's ruling, we have acted this way on many occasions and this approach has been accepted by successive Speakers.",Liberal,Westmount--Ville-Marie,Lucienne Robillard,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=355f3edc-2f5f-4499-8f2d-1c0b533ab953&Language=E&Section=ALL
4210282,ca.proc.d.2002-03-19.1984.1,2002-03-19,,,,,,Points of Order,,"I thank the hon. President of the Treasury Board for the additional information she has provided the Chair. Yesterday I heard the original point of order raised by our colleague from the official opposition, the member for St. Albert.
That matter was taken by myself under advisement and a decision will be rendered by the Speaker later this day.",,,The Deputy Speaker,
4210283,ca.proc.d.2002-03-19.1984.2,2002-03-19,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Order in Council Appointments,,"Mr. Speaker, I am pleased to table, in both official languages, a number of order in council appointments made recently by the government.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4210284,ca.proc.d.2002-03-19.1984.3,2002-03-19,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's responses to two petitions.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4210285,ca.proc.d.2002-03-19.1984.4,2002-03-19,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, Question No. 108 will be answered today.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4210286,ca.proc.d.2002-03-19.1984.5,2002-03-19,1e7a0863-35c2-4ae6-93db-9f9a11425d40,266,Mrs. Carol Skelton,,Routine Proceedings,Question No. 108—,,"Can the Department of Human Resources Development provide, for fiscal years 2000-01 and 2001-02, the complete list of grants and contributions by federal constituency including: ( a ) the amount given; ( b ) the name and address of each recipient individual, company, or organization; ( c ) the program under which each amount was awarded; ( d ) the number of jobs created, if applicable; ( e ) the purpose of the funding; and ( f ) the type of funding (i.e. grant, repayable contribution etc.) and the date given?",Canadian Alliance,Saskatoon--Rosetown--Biggar,Carol Skelton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1e7a0863-35c2-4ae6-93db-9f9a11425d40&Language=E&Section=ALL
4210287,ca.proc.d.2002-03-19.1984.6,2002-03-19,c74a4ed9-24d5-4e19-b654-4d20b89be2f6,105,"Ms. Raymonde Folco (Parliamentary Secretary to the Minister of Human Resources Development, Lib.)",,Routine Proceedings,Question No. 108—,,"Human Resources Development Canada, HRDC, is committed to being open and transparent in providing information to Canadians about the management of grants and contributions.
HRDC has been asked to provide the complete list of grants and contributions by federal constituency for 2000-01 and 2001-02.
Information regarding grants and contributions from HRDC is not normally tracked by federal constituency. Considerable effort has been expended in developing a new database to ensure complete and accurate information that can be compiled and made available to Canadians. The new database will be the source of information for future releases of information about HRDC’s grants and contributions by fiscal year.
Information is being compiled for fiscal year 2000-01 and will be posted on HRDC’s Internet site by June 2002.
The information for fiscal year 2001-02 is not yet available as the fiscal year ends on March 31, 2002. Once the information is available for 2001-02, it will be compiled and posted on HRDC’s Internet site shortly thereafter.",Liberal,Laval West,Raymonde Folco,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c74a4ed9-24d5-4e19-b654-4d20b89be2f6&Language=E&Section=ALL
4210288,ca.proc.d.2002-03-19.1984.7,2002-03-19,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions Passed as Orders for Returns,,"Mr. Speaker, if Question No. 105 could be made an order for return, the return would be tabled immediately.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4210289,ca.proc.d.2002-03-19.1984.8,2002-03-19,,,,,Routine Proceedings,Questions Passed as Orders for Returns,,Is that agreed?,,,The Deputy Speaker,
4210290,ca.proc.d.2002-03-19.1984.9,2002-03-19,,,,intervention,Routine Proceedings,Questions Passed as Orders for Returns,,Agreed.,,,Some hon. members,
