basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4546380,ca.proc.d.2012-11-27.14858.0,2012-11-27,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8)(b) I have the honour to table, in both official languages, the government's response to 13 petitions.",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4546381,ca.proc.d.2012-11-27.14858.1,2012-11-27,c7660459-7e05-4540-b825-ce3958285806,208,"Hon. James Moore (Minister of Canadian Heritage and Official Languages, CPC)",,Routine Proceedings,Museums Act,," moved for leave to introduce Bill C-49, An Act to amend the Museums Act in order to establish the Canadian Museum of History and to make consequential amendments to other Acts.
 (Motions deemed adopted, bill read the first time and printed) ",Conservative,Port Moody--Westwood--Port Coquitlam,James Moore,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c7660459-7e05-4540-b825-ce3958285806&Language=E&Section=ALL
4546382,ca.proc.d.2012-11-27.14858.2,2012-11-27,9fe262f2-84db-4d3f-aa4e-99d4228a1911,25,"Mr. Leon Benoit (Vegreville—Wainwright, CPC)",,Routine Proceedings,Committees of the House,Natural Resources,"Mr. Speaker, I have the honour to present, in both official languages, the fourth report of the Standing Committee on Natural Resources entitled “Resource Development in Northern Canada”.
Pursuant to Standing Order 109, the committee requests the government table a comprehensive response to this report.
I want to commend all members of the committee for putting together a report that really does reflect what witnesses said, and will lead to better things for this industry in the future.",Conservative,Vegreville--Wainwright,Leon Benoit,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fe262f2-84db-4d3f-aa4e-99d4228a1911&Language=E&Section=ALL
4546383,ca.proc.d.2012-11-27.14858.3,2012-11-27,c846297d-8bc7-4e69-b6eb-31d0e19f7ec1,554,"Mr. Jack Harris (St. John's East, NDP)",,Routine Proceedings,Petitions,Access to Medicines,"Mr. Speaker, I have the honour to present a petition signed by numerous residents of St. John's, Newfoundland and Labrador, and many other parts of the province in support of Bill C-398.
The petitioners are calling upon the House to pass Bill C-398 without significant amendment to facilitate the immediate and sustainable flow of life-saving, generic medicines to developing countries. 
This is a reform to Canada's access to medicine regime, which is intended to provide affordable, life-saving, generic medicines to developing countries. However, the provisions were unnecessarily complicated and the regime has been used only once. To provide for this, there needs to be reform. This needs to happen. It is a part of the drugs for all campaign, which deserves consideration by this House.",New Democratic Party,St. John's East,Jack Harris,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c846297d-8bc7-4e69-b6eb-31d0e19f7ec1&Language=E&Section=ALL
4546384,ca.proc.d.2012-11-27.14858.4,2012-11-27,1a1a9dee-c228-40fc-b926-42f8441d84f0,121,"Hon. Ralph Goodale (Wascana, Lib.)",,Routine Proceedings,Petitions,Motherwell Homestead,"Mr. Speaker, I have two sets of petitions to file today. There are three petitions signed by hundreds of people from all across Saskatchewan with respect to the historic Motherwell Homestead, the national historic site near Abernethy, Saskatchewan.
These petitioners are commenting on the huge importance of that historic site and calling upon the Government of Canada to continue funding for the Motherwell Homestead.",Liberal,Wascana,Ralph Goodale,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1a1a9dee-c228-40fc-b926-42f8441d84f0&Language=E&Section=ALL
4546385,ca.proc.d.2012-11-27.14858.5,2012-11-27,1a1a9dee-c228-40fc-b926-42f8441d84f0,121,"Hon. Ralph Goodale (Wascana, Lib.)",,Routine Proceedings,Petitions,Agriculture and Agri-Food,"Mr. Speaker, the second set of petitions, again signed by hundreds of people from across Saskatchewan and, in this case, from different parts of the country as well, draw to the attention of the House the importance of the Prairie shelterbelt program and the historic tree farm at Indian Head, which has been functioning there since 1901. 
The petitioners call upon the Government of Canada to continue adequate funding for the shelterbelt program and for the tree farm.",Liberal,Wascana,Ralph Goodale,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1a1a9dee-c228-40fc-b926-42f8441d84f0&Language=E&Section=ALL
4546386,ca.proc.d.2012-11-27.14858.6,2012-11-27,9fe262f2-84db-4d3f-aa4e-99d4228a1911,25,"Mr. Leon Benoit (Vegreville—Wainwright, CPC)",,Routine Proceedings,Petitions,Abortion,"Mr. Speaker, I am honoured to present, on behalf of constituents, a petition calling for some restrictions to be put on abortion in Canada.
The petitioners note that Canada is the only country in the western world, in the company of China and North Korea, when it comes to having no restrictions on abortion legislation.
The petitioners call on the House of Commons to enact legislation that restricts abortion to the greatest extent possible.",Conservative,Vegreville--Wainwright,Leon Benoit,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fe262f2-84db-4d3f-aa4e-99d4228a1911&Language=E&Section=ALL
4546387,ca.proc.d.2012-11-27.14858.7,2012-11-27,4f75a958-c69f-4762-a668-856a7ee16207,1816,"Mr. Raymond Côté (Beauport—Limoilou, NDP)",,Routine Proceedings,Petitions,Gatineau Park,"Mr. Speaker, I am honoured to rise in the House to present a petition signed by many people entitled “Together, let's protect Gatineau Park”. The petitioners are calling on the House of Commons to pass legislation to provide Gatineau Park with the legal protection it needs to preserve it for future generations.",New Democratic Party,Beauport--Limoilou,Raymond Côté,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4f75a958-c69f-4762-a668-856a7ee16207&Language=E&Section=ALL
4546388,ca.proc.d.2012-11-27.14858.8,2012-11-27,ed1028ae-42dc-4294-9b39-4c5daff5fc74,286,"Mr. David Tilson (Dufferin—Caledon, CPC)",,Routine Proceedings,Petitions,Abortion,"Mr. Speaker, I have a petition to the House of Commons, signed by a number of petitioners mainly from Orangeville in my riding, but also from Grand Valley, Waldemar and Hillsburgh.
The petitioners are saying that whereas Canada is the only nation in the western world, in the company of China and North Korea, without any laws restricting abortion; and whereas Canada's Supreme Court has said it is Parliament's responsibility to enact abortion legislation, these petitioners call upon the House of Commons in Parliament assembled, to speedily enact legislation that restricts abortion to the greatest extent possible.",Conservative,Dufferin--Caledon,David Tilson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ed1028ae-42dc-4294-9b39-4c5daff5fc74&Language=E&Section=ALL
4546389,ca.proc.d.2012-11-27.14858.9,2012-11-27,37174f12-1dc0-44f0-8065-4c09cf9ebca1,557,"Ms. Megan Leslie (Halifax, NDP)",,Routine Proceedings,Petitions,Access to Medicines,"Mr. Speaker, I am very proud to table a petition organized by the Grandmothers' Advocacy Network. 
The grandmothers point out that in sub-Saharan Africa their sister grandmothers are burying their adult children and caring for many of the 15 million children who have been left orphaned by AIDS.
The petition talks about Canada's access to medicines regime and says that CAMR was intended to provide affordable life-saving generic medicines to developing countries, but because its provisions are unnecessarily complicated, it has been used only once since 2004.
The petitioners are asking that the new bill that is before the House, Bill C-398, which would correct these problems, be passed with support from across the House. The petitioners are calling upon all MPs to do that work.",New Democratic Party,Halifax,Megan Leslie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37174f12-1dc0-44f0-8065-4c09cf9ebca1&Language=E&Section=ALL
