basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4544997,ca.proc.d.2012-11-20.14846.0,2012-11-20,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to nine petitions. ",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4544998,ca.proc.d.2012-11-20.14846.1,2012-11-20,000a129f-5449-40ed-94d2-7e21a262b0b1,8528,"Ms. Nycole Turmel (Hull—Aylmer, NDP)",,Routine Proceedings,Petitions,Gatineau Park,"Mr. Speaker, I have a petition signed by many citizens concerning the protection of Gatineau Park. 
It is the most visited park in Canada, and it is crucial that the government examine this issue and bring in legislation to protect the park for all time.",New Democratic Party,Hull--Aylmer,Nycole Turmel,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=000a129f-5449-40ed-94d2-7e21a262b0b1&Language=E&Section=ALL
4544999,ca.proc.d.2012-11-20.14846.2,2012-11-20,e6d671ec-9039-4ed6-bd6f-cca3ddd257e1,8790,"Mr. Ted Hsu (Kingston and the Islands, Lib.)",,Routine Proceedings,Petitions,Employment Insurance,"Mr. Speaker, I have two petitions today. The first is from my constituents who ask that the government consider keeping Kingston as an EI processing hub under the EI modernization bill. The reason for this is that my constituents believe that, first, there is no representation of employment insurance processing for eastern Ontario east of Toronto, and, second, that because there is already a processing centre in Kingston, this is probably the most cost-effective place to put an EI processing centre. If the jobs were moved elsewhere, there would have to be a lot of retraining and relocating, which would be an additional and unnecessary expense.",Liberal,Kingston and the Islands,Ted Hsu,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e6d671ec-9039-4ed6-bd6f-cca3ddd257e1&Language=E&Section=ALL
4545000,ca.proc.d.2012-11-20.14846.3,2012-11-20,e6d671ec-9039-4ed6-bd6f-cca3ddd257e1,8790,"Mr. Ted Hsu (Kingston and the Islands, Lib.)",,Routine Proceedings,Petitions,Experimental Lakes Area,"Mr. Speaker, my second petition is from constituents who are asking that the government fund the Experimental Lakes Area so that freshwater ecosystems can be studied, understood and properly managed for the benefit of all Canadians, and that the government use the evidence and the data that comes from that research to protect freshwater for Canada and, indeed, provide the data to protect freshwater ecosystems around the world.",Liberal,Kingston and the Islands,Ted Hsu,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e6d671ec-9039-4ed6-bd6f-cca3ddd257e1&Language=E&Section=ALL
4545001,ca.proc.d.2012-11-20.14846.4,2012-11-20,50a18bf1-9be3-4563-b657-6af367453ba0,11,"Mr. Charlie Angus (Timmins—James Bay, NDP)",,Routine Proceedings,Petitions,41st General Election,"Mr. Speaker, I have a petition signed by the good people of the wonderful community of Peterborough.
The petitioners are concerned about the issues of electoral fraud that happened in the 41st federal general election. They are calling for a full investigation to find out who was behind this, to ensure there is sufficient resources for this investigation so that Canada's electoral system that was put at risk through the reports of widespread electoral fraud will be dealt with, and to ensure Canadians confidence in our democratic voting system can be reasserted.",New Democratic Party,Timmins--James Bay,Charlie Angus,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=50a18bf1-9be3-4563-b657-6af367453ba0&Language=E&Section=ALL
4545002,ca.proc.d.2012-11-20.14846.5,2012-11-20,86fed1de-3861-4448-8242-ad414073ef2e,550,"Ms. Joyce Murray (Vancouver Quadra, Lib.)",,Routine Proceedings,Petitions,Experimental Lakes Area,"Mr. Speaker, I have the honour to present five petitions on the issue of saving the funding for the Experimental Lakes Area. It has been a trust between the public and its government that these lakes would be used in this way and would be restored, and that the research would be made available to protect the environment Canada-wide and to help internationally. This is in the public interest. It is very much the government's role and responsibility. For the government to abdicate that role and toss this program aside is completely unacceptable. 
The petitioners are pointing that out. I have five petitions to that effect.",Liberal,Vancouver Quadra,Joyce Murray,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=86fed1de-3861-4448-8242-ad414073ef2e&Language=E&Section=ALL
4545003,ca.proc.d.2012-11-20.14846.6,2012-11-20,df92b768-cbe1-4222-9526-8f3fd5d9f540,596,"Mr. Bruce Hyer (Thunder Bay—Superior North, Ind.)",,Routine Proceedings,Petitions,Pay Equity for Women,"Mr. Speaker, I have two petitions today.
The first petition is signed by many residents of Thunder Bay and is on the issue of pay equity for working women. They note that women make up over 60% of the paid workforce and yet the reality is that women receive 21% less than men for doing the same work on average, and that 70% of women work in jobs which, despite being highly skilled, are sadly under-valued and frequently underpaid.
The petitioners are calling on the government to address this issue, which is long overdue.",Independent,Thunder Bay--Superior North,Bruce Hyer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=df92b768-cbe1-4222-9526-8f3fd5d9f540&Language=E&Section=ALL
4545004,ca.proc.d.2012-11-20.14846.7,2012-11-20,df92b768-cbe1-4222-9526-8f3fd5d9f540,596,"Mr. Bruce Hyer (Thunder Bay—Superior North, Ind.)",,Routine Proceedings,Petitions,Telecommunications,"Mr. Speaker, my second petition is with regard to the tabling of my cellphone freedom bill.
The petitioners from Quebec feel that it is important to take the step to provide more consumer choice and to promote competition in the domestic wireless market by unlocking network locks on their cellphones.",Independent,Thunder Bay--Superior North,Bruce Hyer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=df92b768-cbe1-4222-9526-8f3fd5d9f540&Language=E&Section=ALL
4545005,ca.proc.d.2012-11-20.14846.8,2012-11-20,fe517b95-bc62-4fe8-96aa-998994aefd48,173,"Mr. Tom Lukiwski (Parliamentary Secretary to the Leader of the Government in the House of Commons, CPC)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand.",Conservative,Regina--Lumsden--Lake Centre,Tom Lukiwski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fe517b95-bc62-4fe8-96aa-998994aefd48&Language=E&Section=ALL
4545006,ca.proc.d.2012-11-20.14846.9,2012-11-20,,,,,Routine Proceedings,Questions on the Order Paper,, Is that agreed?,,,The Speaker,
4545007,ca.proc.d.2012-11-20.14846.10,2012-11-20,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed.,,,Some hon. members,
4545008,ca.proc.d.2012-11-20.14846.11,2012-11-20,,,,stagedirection,Government Orders,First Nations Financial Transparency Act,,"The House proceeded to the consideration of Bill C-27, An Act to enhance the financial accountability and transparency of First Nations, as reported (with amendment) from the committee.",,,,
