basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4544099,ca.proc.d.2012-11-07.14784.0,2012-11-07,6519cfba-0080-419d-baa9-8ae6e56d032f,256,The Speaker,Interjection,,,,"It being Wednesday, we will have the singing of our national anthem, led today by the hon. member for Louis-Saint-Laurent.
[Members sang the national anthem]",Conservative,Regina--Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6519cfba-0080-419d-baa9-8ae6e56d032f&Language=E&Section=ALL
4544100,ca.proc.d.2012-11-07.14784.1,2012-11-07,8131817f-bf86-4739-9a70-6ef9de6f11b6,23,"Mr. André Bellavance (Richmond—Arthabaska, BQ)",,Statements by Members,Monarchy,,"Mr. Speaker, today the new $20 bill is going into circulation. The $20 is the most commonly used bill. The Queen's image appears on the new bill not just once, but three times.
To make room for that, whoever designed the new bill got rid of a quote from author Gabrielle Roy and an image of a sculpture by Bill Reid that stands in front of the Canadian embassy in Washington. The sculpture depicts the pride and traditions of the Haida people. I have no problem with the image of the Vimy Memorial being added to a banknote, but why get rid of these important cultural references just to add more images of the Queen?
Is there no limit to this government's obsession with the British monarchy? After all the wild spending on the jubilee, the War of 1812, portraits of the Queen, the “royal” designation for the armed forces and the sharing of diplomatic services, what is next—the return of the Union Jack and “God Save the Queen”?
Gabrielle Roy wrote, “Could we ever know each other in the slightest without the arts?” That is a good question for this Conservative government.",Bloc Québécois,Richmond--Arthabaska,André Bellavance,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8131817f-bf86-4739-9a70-6ef9de6f11b6&Language=E&Section=ALL
4544101,ca.proc.d.2012-11-07.14784.2,2012-11-07,07efb925-e6f4-4f2a-bd9f-bd5b0a297a8d,163,"Mr. Guy Lauzon (Stormont—Dundas—South Glengarry, CPC)",,Statements by Members,John Cleary,,"Mr. Speaker, the riding of Stormont—Dundas—South Glengarry, the province of Ontario and this wonderful country of Canada recently lost a great citizen. John Cleary was born on a farm in Lunenburg, Ontario, on August 31, 1932. John died on October 7, 2012, while living on a farm located just five miles from the very farm where he was born.
John did not move far from his roots but he sure moved mountains. He was first elected as a councillor in Cornwall township in 1972, became the deputy reeve in 1974 and served as reeve from 1976 to 1987. John was elected to the Ontario legislature in 1987 and served until 2003.
I am only one of many who have benefited from John's advice and wisdom. John, along with his ever-supportive wife Elizabeth and his children, served Stormont—Dundas—South Glengarry very well.
The best advice John ever gave me is the principle he lived by as an elected official. He said, “Guy, do not ever forget the people who elected you”. 
Rest in peace, John Cleary.",Conservative,Stormont--Dundas--South Glengarry,Guy Lauzon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=07efb925-e6f4-4f2a-bd9f-bd5b0a297a8d&Language=E&Section=ALL
4544102,ca.proc.d.2012-11-07.14784.3,2012-11-07,2347a7b8-8e45-4c51-bdc6-f6c32375ad50,189,"Mr. Brian Masse (Windsor West, NDP)",,Statements by Members,Ralph Earl Scofield,,"Mr. Speaker, sadly, Windsor lost a truly inspirational man in Ralph “Earl” Scofield who passed away peacefully this past Friday.
Earl was a senator with the Métis Nation of Ontario, a well-respected community leader and a lifetime member of the CanAm Indian Friendship Centre. He was a member of the CCF and a founding member of the NDP. He was also a World War II RCAF veteran who enrolled in the reserve army in 1943 at the age of just 16. He then served as an air gunner pilot, completing 17 missions in Germany and achieving the rank of flight sergeant air gunner.
This past August, Earl was recognized by the Métis Nation of Ontario with the Diamond Jubilee Medal for his contributions of Métis service in the defence of Canada. He was invited to lay a wreath during the 2012 National Remembrance Day ceremony on behalf of the Métis.
He will be deeply missed at our local Remembrance Day service this year, as he was always seated in the front row.
On behalf of the member for Windsor—Tecumseh and I, our thoughts and prayers are with Earl's wife, Mary Rose, and his family.
Earl was a great inspiration to all and a personal hero of mine. His legacy will no doubt inspire future generations. 
We thank Earl for his contributions to our country and community. He is already missed but will never be forgotten.",New Democratic Party,Windsor West,Brian Masse,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2347a7b8-8e45-4c51-bdc6-f6c32375ad50&Language=E&Section=ALL
4544103,ca.proc.d.2012-11-07.14784.4,2012-11-07,6222fa27-d631-48b9-9cec-bd5d6c2de441,430,"Hon. Laurie Hawn (Edmonton Centre, CPC)",,Statements by Members,Veterans Week,,"Mr. Speaker, the men and women of Canada's armed forces have served this nation with incomparable dedication. Time and time again, they have stepped forward to take a stand against tyranny and to help restore peace in times of conflict.
They left their towns and cities, their farms and fishing communities to make a difference, and they did: people like Ed Carter-Edwards who flew in Bomber Command and survived Buchenwald; men like Arthur Russell who stormed Red Beach at Dieppe; men who braved the North Atlantic.
Today's men and women in uniform are carrying on that tradition. Whether in the South African war, two world wars, Korea, the Gulf War, Afghanistan, Libya, many peacekeeping and peace support missions, Canadian men and women have answered the call without fail, more than 2.3 million since Confederation.
Sadly, more than 117,000 have given their lives to preserve the freedoms and values we cherish today. 
This Veterans Week, it is our duty to remember the sacrifices and achievements of these brave Canadians. The peace and security we continue to enjoy today is their legacy. It is a debt that can never be repaid but it is a debt that can never be forgotten. 
Lest we forget.",Conservative,Edmonton Centre,Laurie Hawn,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6222fa27-d631-48b9-9cec-bd5d6c2de441&Language=E&Section=ALL
4544104,ca.proc.d.2012-11-07.14784.5,2012-11-07,550141c4-bdc7-48ea-9e5e-6b40f5ad1bed,100,"Hon. Mark Eyking (Sydney—Victoria, Lib.)",,Statements by Members,Remembrance Day,,"Mr. Speaker, as an honorary Highlander, it gives me great pride to rise in this House today and recognize all Cape Bretoners who made the ultimate sacrifice for our freedom. 
As most Canadians are aware, Cape Breton has time and time again stepped up to the plate to defend not only our country but free others around the world. Their contribution is well recognized by Cape Breton's 26 local Legions. 
In this upcoming weekend, many schools, communities and Legions will pay tribute to our veterans and their sacrifices.
Whether in the army, navy, air force or merchant marines, approximately 50,000 Cape Bretoners put on the uniform to make peace around the world. Many did not come back and those who did come home were wounded both physically and mentally. Thousands are buried in foreign lands, such as Hong Kong, France, Belgium, Italy, Netherlands, South Africa and Korea. 
I, along with many, have visited these grave sites that make us proud to be Canadians.
I ask all members in the House to join me in applauding not only the Cape Bretoners but all Canadian soldiers who have fallen battle.",Liberal,Sydney--Victoria,Mark Eyking,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=550141c4-bdc7-48ea-9e5e-6b40f5ad1bed&Language=E&Section=ALL
4544105,ca.proc.d.2012-11-07.14784.6,2012-11-07,76139309-b711-421b-9378-f612f15fc80d,136,"Mr. Russ Hiebert (South Surrey—White Rock—Cloverdale, CPC)",,Statements by Members,Canada-U.S. Relations,,"Mr. Speaker, last night, our American cousins re-elected President Obama for another four-year term. Canada looks forward to continuing the close co-operation we have had with the Obama administration. In particular, we embrace the opportunity to continue the positive work that has already begun under the beyond the border initiative.
My riding of South Surrey—White Rock—Cloverdale hosts the busiest border crossings in western Canada and we understand the importance of working together. Making our border more secure, while facilitating the efficient flow of people and goods is critical to the economies of both Canada and the U.S.
Under beyond the border initiative, we have just launched the new shiprider program, allowing for joint maritime border enforcement to crack down on smugglers.
We look forward to closer regulatory co-operation as well, as Canada and the U.S. both work to create jobs and growth in our economies.
Canadians wish the President and the new Congress every success in their next term.",Conservative,South Surrey--White Rock--Cloverdale,Russ Hiebert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=76139309-b711-421b-9378-f612f15fc80d&Language=E&Section=ALL
4544106,ca.proc.d.2012-11-07.14784.7,2012-11-07,137d51b0-f7d5-4ad7-9bc0-529314cc2d99,8538,"Mr. Claude Patry (Jonquière—Alma, NDP)",,Statements by Members,Veterans' Week,,"Mr. Speaker, this Veterans Week, I would like to pay tribute to Mr. Jean-Paul Dufour, service number E100677, a resident of the Kénogami district of the City of Saguenay. Mr. Dufour is a World War II veteran and one of the few members of the Fusiliers Mont-Royal regiment to have survived the Normandy landing. 
This infantry soldier and prisoner of war deserves our recognition, as do all soldiers who fought to liberate France. 
For the sacrifices you made, your courage and bravery, Mr. Dufour, I thank you on behalf of myself, my colleagues, and all Canadians who, to this day, enjoy the freedoms and the democracy that you defended.
I would like to express my heartfelt gratitude to you, all veterans and the Canadian Forces.",New Democratic Party,Jonquière--Alma,Claude Patry,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=137d51b0-f7d5-4ad7-9bc0-529314cc2d99&Language=E&Section=ALL
4544107,ca.proc.d.2012-11-07.14784.8,2012-11-07,3a48d31a-42fc-4320-a84f-da61c251bccd,412,"Mr. Blaine Calkins (Wetaskiwin, CPC)",,Statements by Members,Canada-Poland Youth Internship Program,,"Mr. Speaker, I rise today to bring attention to the Canada-Poland youth internship program, CPYIP. This first of a kind bilateral internship exchange allows young Canadians an opportunity to seek an internship in the Polish Sejm and young Poles an opportunity to intern in the Canadian Parliament.
Thanks in large part to the establishment of the Youth Mobility Agreement between Canada and Poland in 2009, the Canada-Poland youth internship program is taking full advantage of the opportunity for youth from both countries to experience each other's respective democratic institutions, further enhancing cultural, economic, diplomatic and political ties.
The first group of interns from Poland, Anna Batowska and Arkadiusz Cygan, arrived in Ottawa in September and have been hard at work during this fall session.
I thank the members and executive of the Canada-Poland Youth Internship Society that oversees the Canadians end of the exchange, the Polish Heritage Foundation, the Canadian Polish Congress, the Polish Embassy and all of the generous donors for making this bilateral internship possible.
I think I speak on behalf of all parliamentarians when I say to the interns, “Welcome and enjoy your stay”.",Conservative,Wetaskiwin,Blaine Calkins,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3a48d31a-42fc-4320-a84f-da61c251bccd&Language=E&Section=ALL
4544108,ca.proc.d.2012-11-07.14784.9,2012-11-07,b15d7c05-f054-45fe-804e-54d178f2d3b4,603,"Mr. Randy Hoback (Prince Albert, CPC)",,Statements by Members,Retail Council of Canada,,"Mr. Speaker, the Retail Council of Canada and its members have a proud tradition of serving Canadians. That is not just service at the cash register. It is service that retailers deliver through working with the Government of Canada to develop and implement new policies to the benefit all consumers.
The retail sector is Canada's largest employer, providing jobs for more than two million Canadians. It generates sales in excess of $300 billion per year. The sector directly contributed $74.2 billion to Canada's gross domestic product in 2009.
Retailers are also innovators. The sector invests billions of dollars annually in new machinery and equipment, information and communication technologies, and in new infrastructure and enhanced logistics, all with one goal in mind: to better serve Canadians.
I invite members to join me in welcoming representatives of the RCC and Canada's retailers who are in Ottawa today. Let us thank them for helping to build stronger and more prosperous communities across Canada.",Conservative,Prince Albert,Randy Hoback,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b15d7c05-f054-45fe-804e-54d178f2d3b4&Language=E&Section=ALL
