basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3893709,ca.proc.d.1992-02-10.1,1992-02-10,,,,topic,PRIVATE MEMBERS' BUSINESS,,,,,,,
3893710,ca.proc.d.1992-02-10.1.1,1992-02-10,,,,subtopic,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,,,,,,
3893711,ca.proc.d.1992-02-10.1.1.1.1,1992-02-10,unmatched,,,,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"That this House urges the government to launch a royal commission into pricing practices in the pharmaceutical industry to determine the rate of mark-ups in price at each transaction, from manufacturer to wholesaler or distributor, from wholesaler or distributor to retailer, and from retailer to the public, in order to determine how such mark-ups affect the Canadian consumer.
He said: Mr. Speaker, first of all, I would like to explain why I presented this motion.

This motion has a very clear purpose which I hope will meet and satisfy not only the curiosity but the political interest of my colleagues in this Chamber.
The background is the following. First, the pharmaceutical industry in Canada is a substantial business. Its activities amount to some $4.5 billion every year.
Second, for certain products called patent drugs, the industry enjoys a substantial monopoly situation which could be strengthened and amplified if the present negotiations at GATT are successful. On that subject my colleague for York West will be intervening later.
Third, the whole question of mark-ups in the price of pharmaceutical products affects the consumer.
Finally, mark-ups in this industry also affect the taxpayer and the public purse.
For all these reasons I would like to present the following case which is based on a meeting held last May by the Liberal task force on the industrialization and economic renewal in Ontario. It took place here on the Hill with representatives of the Pharmaceutical Manufacturers Association of Canada.
On that occasion, we learned that according to the data at hand with the representatives of the association, the mark-ups are as follows: the one practised at the manufacturing level ranges between 15 and 60 per cent. As well there is apparently an inventory charge at the factory level of approximately 10 per cent. When the product leaves the factory gates and reaches the wholesaler, the mark-up at that point is anywhere between 7 and 10 per cent. When the product reaches the pharmacist, the mark-up is anywhere between 30 and 50 per cent, we were told, and to that, of course, is added the dispensing fee. The dispensing fee varies from province to province and ranges from $6 per dispensation to $11.
Why is this a public issue? It is a public issue in two respects. This is an industry that is federally regulated and, as you may recall, the last and rather intensive debate which took place in this House was on Bill C-22.
Second, the cost of prescription drugs is covered by provincial health care plans with public funds. The beneficiaries or the people who are covered by this provincial health care plan, will be mostly found among senior citizens and low income Canadians and Canadians who are under hospital care and who receive medical treatment and drugs while in hospital.
While it is not possible for me to indicate the precise amount of drug costs involved for these two major categories, I would be inclined to suggest that it is a fairly substantial sum.
Mr. Speaker, as a result of this brief overview you can see why the public purse is heavily affected by the mark-ups and by the cost of drugs.
Under the Ontario drug benefit plan, for instance, we learned that over the past decade the increase in expenditures has been 12 per cent for every year. That is

February 10, 1992
Private Members' Business
not a minor increase year by year in expenditures by the Ontario drug benefit plan.
The Manitoba minister of health and welfare, when he appeared in 1988 before the Senate committee on banking, trade and commerce, said that the expenditures on drugs in Manitoba were increasing at that time at the rate of 15 per cent per year. It is worth while noting that by contrast, while the drug costs are increasing over 10 per cent per year according to the data made available by Ontario and Manitoba, in the case of Ontario the hospital expenditures as an over-all figure have risen only by 4.5 per cent per year. So you can see that the percentage increase year to year in the cost of drugs is three times as high as the percentage of increase in the over-all hospital expenditures.
The House may recall, and I made a brief reference to this fact, that we had quite an intensive discussion at the time of the amendments to the Patent Act and under Bill C-22. The present law makes a provision for a review board to monitor drug prices. At this point you may want to ask, Mr. Speaker, why should we have a royal commission as proposed in this motion? In answer to that question I have to draw your attention to the fact that the mandate of the review board is considerably limited. It is limited to reviewing the price at which the manufacturer sells to the wholesaler. The review board has no authority to review the final price or mark-ups between the factory gate and the store shelf, so that reviewing the annual price increases of patented drugs takes place at that very factory gate snap shut situation, not at the level of the wholesaler, not at the level of the pharmacist, at the retail level.
In addition, and this was also the object of interesting discussions in the Senate, the review board can only review but not roll back prices. In other words, the board cannot determine whether the consumer has been given a fair shake or fair treatment.
For all of these reasons, a royal commission on drug pricing in Canada becomes a necessary step. It becomes a must if we want to give Canadians the assurance that they are treated fairly in the process of acquiring drugs at the retail level.
Let me review again the mark-ups because it is important. At the manufacturers' level, the mark-up is between 15 per cent and 60 per cent. In addition to that, there is an inventory charge of some 10 per cent. Once the product leaves the factory gate, the wholesaler's mark-up is between 7 per cent and 10 per cent. Once it reaches the pharmacist, the mark-up is between 30 per cent and 50 per cent. In addition to that, the pharmacist, for the task which consists of counting a certain number of tablets, typing a label which indicates the name of the patient and the general name of the drug, but which does not, however, reveal the content of it and that is a very serious shortcoming, I submit to you, charges a fee that ranges between $6 and $11 per prescription.
So it becomes clear that we must look at this pattern of mark-ups. They have to be confirmed, have to be examined, have to be studied. That will be the purpose of the commission, to compare them, to look at the mandate given to the review board, which we will find does not protect the consumer. The consumer is helpless because the review board is not empowered to do anything about most of the steps from the factory gate to the consumer.
It is true that it can look at the prices at the factory gate, but even there, where it has jurisdiction to review, it has no jurisdiction to roll back. So, Mr. Speaker, to make this intervention as short as possible and allow as many colleagues as possible to intervene, I will conclude by saying that the motion before you, in essence, asks for fairness in the settling of drug prices for Canadians.

",,,Hon.   Chas. L. Caccia@Davenport,
3893712,ca.proc.d.1992-02-10.1.1.1.2,1992-02-10,e2215b82-92bb-4ad0-91fb-632ad9f53a1b,ca.m.2460,Mr. Jim Edwards (Parliamentary Secretary to Minister of Consumer and Corporate Affairs and Minister of State (Agriculture)):,Parliamentary Secretary to the Minister of Consumer and Corporate Affairs; Parliamentary Secretary to the Minister of State (Agriculture),PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"Mr. Speaker, I am pleased to rise in my place today to respond to the motion from the hon. member for Davenport.
It was recommended that the government establish a royal commission on the pricing practices of the pharmaceutical industry.
I know that the hon. member is motivated by a genuine concern for the impact the drug prices have on consumers, and I know that he is concerned about the ability of provincial governments to respond to increasing prices.
February 10, 1992

As much as we can acknowledge the undoubted good intentions of this motion, I am afraid that the motion for a royal commission is misplaced.
Any royal commission, as we know, imposes a large expense on the public treasury. Clearly there are important issues which must be examined by commissions of inquiry, but if we are going to burden the taxpayer with the expense, first we had better make sure that we genuinely do need a commission.
I am afraid that when one looks at the proposal and at the state of the pharmaceutical industry in general, I cannot see that we should inflict upon taxpayers the cost of this kind of study.
To begin with, several items the hon. member would like to examine fall under provincial jurisdiction. I am sure that it was not the intention of the hon. member for Davenport to intrude on provincial responsibilities for pharmaceutical price controls at the retail level, but that is the effect of his motion.
In fact, hon. members are well aware that the provinces have demonstrated a great concern for drug pricing. The challenges vary from province to province.
Each province is more capable of focusing on its own needs than a federal inquiry would be. In fact, some provinces have recognized their own responsibility to investigate these matters.
Both Ontario and British Columbia have already conducted their own commissions into the areas that fall under their jurisdiction. I am certain that no one in this House would endorse a commission that would only duplicate that work.
Any federal inquiry would inevitably get bogged down into the complexities of provincial systems over which this House has no jurisdiction whatsoever.
The issue of provincial responsibilities brings me to another reason why I believe this House should vote against this motion.
Hon. members from both sides are no doubt aware that the minister of health and welfare is committed to working with the provinces to ensure reasonably priced drugs for Canadians. In fact, the minister met with his provincial counterparts on January 27 to discuss this matter and other issues of mutual concern.
Private Members' Business
I am reassured by the commitment of the Minister of National Health and Welfare that prices will be kept reasonable for consumers, and I am encouraged by his efforts to work with the provinces on the issue.
At the federal level, we have the Patented Medicine Prices Review Board. Since the Patent Act was amended in 1987, the board, regardless of any limits on its mandate, has kept price increases for patented drugs below the increase in the Consumer Price Index. The board will be given enhanced powers to keep prices of patented drugs reasonable.
At the same time that this government is working with the provinces to ensure reasonable drug prices, it is working to encourage more research and development in the Canadian pharmaceutical industry.
There have already been some remarkable results. Glaxo Canada, one of the largest research-based pharmaceutical companies in Canada announced on January 16 that it was moving ahead with plans to build a $70 million manufacturing plant in Mississauga.
Glaxo estimates that it will invest $275 million over the next five years on research and development. In 1991, the company invested $25 million in research and development and has doubled its employment over the past five years to more than 1,000 employees across the country.
Four days after the Glaxo announcement, Astra Pharma Incorporated said it was considering building a new $150 million research facility in Mississauga, creating about 50 new research jobs.
Astra is already committed to an R and D investment in Canada of about $95 million over a five-year period. Further investment in facilities and equipment at the company's Mississauga location is likely to reach $97 million.
Both commitments are expected to result in about 160 new jobs. At the same time Astra announced that it has rolled back the 1992 prices on its prescription drugs to the 1991 level. The price reduction would amount to about 4 per cent or 5 per cent on the company's prescription drugs.
At a time when the world-wide pharmaceutical industry is evolving quickly Canada must strive to play an important role in the growth of this industry.

February 10,1992
Private Members' Business
As we can see, new research means high-paying skilled jobs for the medical and scientific communities. New research means a more competitive Canadian pharmaceutical industry. New research means new products that will add to the comfort and health of Canadians.
Canadians want and deserve more research and development leading to better medicines and treatment.
We want to send a signal that Canada welcomes the investment that means jobs in the pharmaceutical industry. We want our intellectual property protection to be an incentive for investment.
I would like to remind the House that investment by the brand name pharmaceutical industry has increased substantially since patent protection was improved in 1987.
At that time the industry made a commitment to increase research and development expenditures to 8 per cent of sales by the end of 1991. Has the innovative pharmaceutical sector lived up to that commitment? Not only have they lived up to the commitment, they have surpassed it.
By the end of 1990, a year earlier than their commitment called for, the research and development to sales ratio of patent holders had risen to 8.8 per cent.
That is a substantial increase from the 4.9 per cent research and development to sales ratio which the industry exhibited before the act was amended. Total research and development has increased from $165.7 million in 1988 to $281.3 million in 1990.
We have come a long way in encouraging research and development investment in the Canadian pharmaceutical industry, but we can do more.
That is why the Minister of Industry, Science and Technology and the Minister of Consumer and Corporate Affairs recently endorsed multilateral trade proposals to strengthen patent protection for pharmaceuticals.
These proposals are contained in the draft text of the GATT agreement. They would allow pharmaceutical patent owners to enjoy the full term of protection now provided to patent owners in all other sectors of our economy.
Increased patent protection in Canada will bring increased medical research and development to Canada. This means new jobs and a more prosperous competitive Canadian pharmaceutical industry.
At the same time the generic industry must continue to play an important role in providing medicines to Canadians. The government is sensitive to the needs of the generic industry in adapting to the new pharmaceutical policy.
I remind the House that under the current system a drug typically enters the market 10 years after its patent is filed and the generic copy can enter seven years later.
The current GATT text that we have endorsed would add another three years to this period. In other words the generic products would come on the market after 20 years rather than after 17.
Generic drug manufacturers in Canada use competitive manufacturing technology to produce a broad line of drug products. This segment of the industry is expected to grow at a reasonable rate, in part because of a number of successful drugs that are coming to the end of their market exclusivity in Canada.
The generic drug manufacturers will be able to continue to produce drugs under their existing compulsory licences. Under the proposed changes to the patent protection announced in January they will still be able to market drugs once patents have expired.
In summary, first, the government has stated that if changes are made to the Patent Act it will grant new and enhanced powers to the Patented Medicine Prices Review Board.
Second, the government is consulting with the provinces to ensure drug costs are kept reasonable.
Third, the brand name pharmaceutical companies have stated that they would increase their level of R and D in Canada and their performance bears it out.
What would the effect of a royal commission be on this progress? We have all been in political life long enough to know the effect that commissions of inquiry have on work in progress. It is either slowed or stopped. The temptation is to place things on hold until the results of a commission are known.
Those are the reasons that I would urge the House not to support the well-intentioned motion before us.

February 10, 1992

",Progressive Conservative,,James (Jim) Stewart Edwards,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2215b82-92bb-4ad0-91fb-632ad9f53a1b&Language=E&Section=ALL
3893713,ca.proc.d.1992-02-10.1.1.1.3,1992-02-10,4245ebad-46f9-48c1-9931-e42f75ec53a5,ca.m.6256,Mr. Sergio Marchi (York West):,Liberal Party Caucus Chair,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"Mr. Speaker, let me say from the outset that I compliment my colleague, the member of Parliament for Davenport for putting forth this motion.
In terms of the drug pricing practices and policies, it is not only substantively well placed, but the timing could not have been better.
That is why I fully support the intent of the motion before the House of Commons for debate.
I say the timing could not be better because on January 14 the Minister for International Trade on behalf of the Canadian government basically agreed to a proposal put forth at the GATT negotiations in Geneva to grant and give brand name pharmaceutical companies essentially a 20-year monopoly on new drugs.
As you well know, Mr. Speaker, the existing legislation in Canada allows for a seven to ten-year protection for brand name drugs and allows at the same time a generic industry that has grown, flourished and matured and has become an integral part of the Canadian health care system to become a reality.
I think the move by the Minister for International Trade will seriously injure, if not completely undermine, that Canadian generic industry which essentially is a made-in-Canada for Canadians system that I think Canadians at large are indeed proud of.
We have to face the reality that we have to strike a balance between the large foreign multinational pharmaceutical companies and those generic companies in Canada when in fact 92 per cent of the pharmaceutical activity in this country is foreign owned. We have to take stock when we throw statistics out that indeed there are some 3,000 jobs involved in the generic industry, largely in Ontario but certainly also in western Canada and other places across the country. We simply cannot throw that to the wind.
When we talk about the generic industry, clearly Toronto, my home city, is a very leading part of that equation where we have the two largest generic industries in Canada, namely Novo Pharm and Apotex.
When we talk about the effect of that January 14 decision, it is clearly twofold. On the one hand, it has a very serious economic impact on the 3,000 jobs that I have just talked about in terms of stopping any further
Private Members' Business
research, all in Canada I might add, by our generic industry. It will stop any contemplated expansions. For instance, Apotex and Novo Pharm are in the mood to expand. Apotex was to have a $50 million research project going on in Winnipeg, Manitoba, which is now seriously in jeopardy. Clearly there is an economic impact in terms of jobs. Lord knows that we need each and every one of those 3,000 jobs, particularly as Canada and Canadians are gripped in one of the worst recessions that this country has ever faced.
The second impact of that impending decision is the whole question of the cost of drugs to Canadians. The government simply has to face, rather than ignore, that the generic industry and generic drugs have permitted a competitive and stabilizing force regarding the price of drugs.
The speaker who preceded me talked about the need for having a competitive pharmaceutical industry. It is quite ironic that a government member should be saying that the effect of the January 14 decision would not be to encourage greater competition, but would place on firmer ground the whole question of giving these multinationals a very large monopoly.
The fact that drug pricing has been moderated by the generic industry is an integral part of our health care system, whether the government likes it or whether it does not. We have to be cognizant that those prices will rise under a state of monopoly. It is natural. Governments and hospitals are now faced with spiralling health care costs. In my province the hospital association is requesting of the Government of Ontario some $600 million only to cover the debts incurred over the last number of years. St. Michael's Hospital, a leading hospital in Toronto, has to close departments because of financial constraints. This is not the time to be giving foreign multinational corporations a monopoly. I am not talking about stopping them at the border. Not at all. I think we should welcome that investment.
I am saying that there has to be a balance between those foreign multinational corporations which wish to invest and hopefully create some economic prosperity in this country. We also have to balance that with the generic drug industries that have helped keep prices down rather than increasing through the roof.

February 10, 1992
Private Members' Business
In addition to hospitals and governments, the individuals, our citizens, our consumers are also facing a very tough economic time. They are trying to hold on to their jobs or they are trying to get a job. It has really come down to two basic interests to Canadians, having a job and a livelihood and also trying to have protection for their health and an accessible, affordable system with which to do it.
At this time individuals cannot bear increased prices for their medicines. Are those who do not have a job and who become sick and those on fixed incomes and pensioners who have been granted a 75 cent a month increase on their pensions going to accept a 20 year monopoly on brand name drugs? Is this government not sensitive to the fact that in the last two to three years any new drug introduced on to the market has been incredibly expensive? On average 100 tablets costs between $100 and $200. Are we not to say that there is room for moderate influence? Are we not also prepared to say that a brand name pharmaceutical company should enjoy some protection on their research and development for discovering that drug? On average, that pharmaceutical company gets its money back after only two to three years. Therefore, a 10-year protection would seem to be plenty of time to get back those research moneys and also make a profit. But why 20 years?
In fact, if you think about the life of a drug, it is not going to be more than 20 years. Because of technology and research, after a drug has been on the market for 20 years there will be new discoveries. The generic industry coming in after 20 years is probably not going to be very lucrative or encouraging. After a 20-year life of that drug, rather than the generics replacing it there will be a new and improved brand name drug. Therefore, there really will be a monopoly on those drugs and through monopolies there will be an uncontrollable price on these drugs. The government has not spoken to how it will ensure fairness in that system.
Last, how were Canadians consulted? Did Canadians give the green light to the Minister for International Trade on January 14 to move on what has been an integral part of our health care system? In fact, I have a copy of a letter to the president of Apotex, Barry Sherman, dated Friday, January 10, from the government saying that it wished to consult. After one working day, on Tuesday, January 14, the Minister for International Trade chipped in and gave in on the generic drug licensing system in this country.
I say that is not consultation. Canadians have not been consulted. I am saying to you, Mr. Speaker, through this motion presented by the member for Davenport, that our health care system in this country helps to define what this country is all about, gives expression to the term ""Canadianism"" and Canadians will not let go of that very lightly. Therefore, the pricing of drugs in this country is a going concern and deserves the support of this House to put in practice the essence of the motion before us.

",Liberal,,Sergio Marchi,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4245ebad-46f9-48c1-9931-e42f75ec53a5&Language=E&Section=ALL
3893714,ca.proc.d.1992-02-10.1.1.1.4,1992-02-10,c164100b-ea4d-4967-8dd8-1f341c1c2b7b,ca.m.378,Mr. Gabriel Fontaine (Levis):,Chief Government Whip's assistant; Deputy Whip of the Progressive Conservative Party,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"Mr. Speaker, on November 22, the hon. member for Davenport raised the matter of drug prices in the House. He presented a motion, urging the government to launch a royal commission of inquiry into pricing practices in the pharmaceutical industry. Although I agree that the price of drugs in Canada deserves our special attention, with due respect for the hon. member, I wonder whether the current situation in the pharmaceutical industry is such that we need a royal commission of inquiry.
The Canadian government is not in the habit of starting this kind of process without good reason. In fact, a thorough analysis was carried out by the Commission of Inquiry on the Pharmaceutical Industry just seven years ago, in February 1985. Furthermore, since 1987, the Patented Medicine Prices Review Board, a regulatory agency with quasi-judicial powers, has a mandate to ensure that the prices of patented drugs are kept at reasonable levels.
Mr. Speaker, I wonder whether before putting his motion before the House, the hon. member took the time to read the board's latest annual report. According to the report for the year ended December 31, 1990, and I quote:
The prices of patented drugs generally complied with the board's
guidelines, which take into account the Consumer Price Index.
As far as I know, the situation has not changed drastically since then. I may remind hon. members that between December 1987 and December 1990, the average annual increase in the price of patented drugs was
3.1	per cent, while the average annual inflation rate was 4.7 per cent.
February 10, 1992

A preliminary review of 152 new drugs examined by the board in 1990 showed that for 100 of the drugs, companies had followed the guidelines on introductory prices for new patented drugs which came into effect in January 1990. The prices of 16 of the 52 remaining products were approved later on, either because the price had gone down or the change in price level was sufficiently below the cumulative change in the Consumer Price Index for the 1990 price to comply with the guidelines.
Review, verification of data and discussions with patentees are progressing for the remainder, according to the board's annual report. The current situation in the pharmaceutical industry has improved since the act to amend the Patent Act came into force in 1987.
At the time, there were some very gloomy predictions about the repercussions of this bill on the price of drug products. However, as reflected in the report of the Patented Medicine Prices Review Board, the pessimists were wrong. The pharmaceutical industry kept its word, as predicted by the Hon. Harvie Andre, then Minister of Consumer and Corporate Affairs.
On December 16, 1986, Mr. Andre told the legislative committee on Bill C-22, and I quote:
That improved patent protection would lead to an increase in
research and development in the Canadian pharmaceutical industry.
Spending on research and development throughout the industry rose from $165.7 million in 1988 to $281.3 million in 1990. In other words, the ratio of research and development to sales revenue increased from 6.1 per cent in 1988 to 8.8 per cent in 1990.
All this goes to prove that the amendments to the Patent Act passed in 1987 have benefited Canada and, as a result, all Canadians. Research and development in the industry has expanded faster than was expected. At the same time, consumers have been protected against unreasonable increases in the price of patented drugs.
On the eve of further changes arising from multilateral trade proposals made at the GATT talks, changes that will strengthen patent protection for pharmaceutical products, the Canadian government has promised to ensure that the prices of patented drugs will remain reasonable for Canadian consumers. It is important for
Private Members' Business
Canada's competitiveness and prosperity that our country should adopt a position that is in harmony with the multilateral proposals.
The new protection measures contained in the GATT agreement are one of the ways in which Canada can reinforce its position in the international market. We must remember that this is a market that puts a premium on research and innovation. While Canada must protect consumers, it must also transform its economy, which is now based mainly on the extraction and export of natural resources.
Canada must get in tune with a world economy based on value-added products. The pharmaceutical industry is very promising in this regard. It is therefore important for Canada to implement a legislative framework that favours basic research so as to provide for the creation and manufacture in Canada of innovative value-added products and also products that can be exported.
The present situation must be improved. Prosperity is not assured. We have seen countries lose their prosperity in a short time and that must not happen in Canada, Mr. Speaker. We have everything it takes to meet the productivity challenge. What is important now is that we be aware of the main problems, that we have the will to act and especially that we be prepared to implement a legislative framework for economic prosperity in Canada.
I think that the pharmaceutical industry is a good example of the kind of turnaround that must be achieved in all Canadian industries to ensure prosperity and maintain Canada's competitiveness in the world economy. Since changes were made to the Patent Act in 1987, the pharmaceutical industry's current expenditures on basic research have increased significantly. They rose from $53.5 million in 1989 to $70.1 million in 1990, an increase of 30.9 per cent.
The Patented Medicine Prices Review Board reported that in 1990, 47.5 per cent of current spending on research and development was in Quebec. In addition to investments, many jobs have been created since 1987, including 195 in research and development. It must be pointed out here that increasing basic research in Canada means definite benefits for Canada's health system and well-paying employment for science graduates from

February 10, 1992
Private Members' Business
our Canadian universities, not to mention the marketing of innovative new products internationally.
A country like ours, where a quarter of production and a third of employment depends on exports, must follow the main trends of the world economy. I am thinking in particular of the very rapid evolution of technology. Companies that can take advantage of it can increase their productivity. They can also make better products more quickly and at lower cost.
In this regard also, the Canadian pharmaceutical industry is a leader and Canada must therefore encourage its development at the same time as it protects consumers. Personally, Mr. Speaker, I am convinced that the mechanisms now in place in our Canadian system allow for consumer protection and will also enable our federal and provincial governments to benefit from the availability of drugs at very competitive prices.
I do not believe that it would be appropriate to launch an inquiry at this time.

",Progressive Conservative,,Gabriel Fontaine,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c164100b-ea4d-4967-8dd8-1f341c1c2b7b&Language=E&Section=ALL
3893715,ca.proc.d.1992-02-10.1.1.1.5,1992-02-10,b440f91f-56f0-442a-a749-6ebea334c64e,ca.m.6054,Mrs. Christine Stewart (Northumberland):,,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"Mr. Speaker, it is with pleasure that I rise to respond to the motion of my colleague, Motion No. 617, which urges the House to launch a royal commission into pricing practices of the pharmaceutical industry.
This is a very important issue and it does respond to the government's recent announcement of extending patent protection to the large brand name drug manufacturers in this country.
This will be to the detriment of the business of the generic drug industry which is represented in Ontario by two firms, Apotex and Novopharm.
I speak to this issue from an aspect of morality. Governments are very much influenced by the strength of various lobbies that address them, but too seldom do we address the morality issues. By extending patent protection to companies and by not following the advice of the motion put forward by my colleague we are not looking at the more important issue of accessibility of the public to much needed drug therapy.
By extending protection we are making drug therapy more expensive. We have seen that in the reduction of the number of drugs that are on the list of the province
of Ontario, for example. Because of the high costs of pharmaceuticals the government has had to strike off the list certain very beneficial drugs. This is not a benefit to us as a country. It relates very directly to our health care system as a whole.
The emphasis today is often on the distribution and the provision of aggressive high-tech but very expensive medical technology to people at the expense of preventive medicine which would benefit our whole country in reduced health care costs. It would certainly benefit far more individuals than our present system.
Obviously, from the many reports we have heard, our present system is under great stress and could falter because of the very high cost types of procedures we are having to support at the moment without reflection. My colleague's motion proposes that we set up a royal commission to review this. I do not accept the government's proposition that this motion is intruding into the provincial realm. It is a federal issue as well. We have the Patented Medicine Prices Review Board which is a federal board, but we are saying that we need to take a special look at this very important issue and set up a royal commission which I endorse whole-heartedly.
I also come to this issue from a different perspective, that is the perspective of the international community, Third World countries in particular. I was involved in trying to bring health care to Third World countries. I can tell the House that it was the generic firms of this country which provided the very necessary assistance, not the brand name pharmaceutical companies. Companies like Apotex and Novopharm assisted by providing thousands and thousands of doses of free medication, the most broadly used and very good quality medication, to people of our world, not just our country, who were most in need of therapeutic pharmaceuticals.
It distresses me that as we increase patent legislation and extend the patents to brand name companies, companies such as Apotex and Novopharm are forced to reduce expansion of their industry. This has a ripple effect of being very damaging, destructive and punitive to not only the many Canadians who need low price drugs but to the millions and millions of people who live in the Third World and can benefit from the generic drugs.
February 10, 1992

We have to review, revise and relook at our whole health system. One component of it that is very important is the pharmaceutical sector of therapy. We must decide how we can best serve in justice and equality the needs of all Canadians rather than put an emphasis on the very exclusive small sector of high-technology at the expense of pharmaceutical needs.

",Liberal,,Christine Susan Stewart,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b440f91f-56f0-442a-a749-6ebea334c64e&Language=E&Section=ALL
3893716,ca.proc.d.1992-02-10.1.1.1.6,1992-02-10,7b50d465-275c-40c4-aee8-6b8c3b99fca8,ca.m.8299,The Acting Speaker (Mr. DeBlois):,Assistant Deputy Chair of Committees of the Whole,PRIVATE MEMBERS' BUSINESS,PHARMACEUTICAL INDUSTRY,ESTABLISHMENT OF ROYAL COMMISSION INTO PRICING PRACTICES,"The time provided for the consideration of Private Members' Business has now expired.
Pursuant to Standing Order 96(3), the order is dropped to the bottom of the list of the order of precedence on the Order Paper.

",Progressive Conservative,,Charles Deblois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7b50d465-275c-40c4-aee8-6b8c3b99fca8&Language=E&Section=ALL
3893717,ca.proc.d.1992-02-10.2,1992-02-10,,,,topic,GOVERNMENT ORDERS,,,,,,,
3893718,ca.proc.d.1992-02-10.2.1,1992-02-10,,,,subtopic,GOVERNMENT ORDERS,PUBLIC SERVICE REFORM ACT,,,,,,
