basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3893088,ca.proc.d.1992-02-06.1,1992-02-06,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3893089,ca.proc.d.1992-02-06.1.1,1992-02-06,,,,subtopic,ROUTINE PROCEEDINGS,PUBLIC SERVICE STAFF RELATIONS BOARD,,,,,,
3893090,ca.proc.d.1992-02-06.1.1.1.1,1992-02-06,d590d6af-797b-4896-aa69-6365eb37655e,ca.m.9482,Mr. Jean-Guy Hudon (Parliamentary Secretary to President of the Queen's Privy Council for Canada and Minister responsible for Constitutional Affairs):,Parliamentary Secretary to the President of the Privy Council,ROUTINE PROCEEDINGS,PUBLIC SERVICE STAFF RELATIONS BOARD,TABLING OF 24TH ANNUAL REPORT,"Mr. Speaker, on behalf of the President of the Queen's Privy Council, I have the honour of tabling, in both official languages, the 24th annual report of the Public Service Staff Relations Board for the year ending March 31, 1991.

",Progressive Conservative,,Jean-Guy Hudon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d590d6af-797b-4896-aa69-6365eb37655e&Language=E&Section=ALL
3893091,ca.proc.d.1992-02-06.1.2,1992-02-06,,,,subtopic,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,,,,,,
3893092,ca.proc.d.1992-02-06.1.2.1,1992-02-06,40db217b-1580-4c83-b079-be605f3f2fab,ca.m.9759,Mr. Albert Cooper (Parliamentary Secretary to Minister of State and Leader of the Government in the House of Commons):,Parliamentary Secretary to the Leader of the Government in the House of Commons,ROUTINE PROCEEDINGS,GOVERNMENT RESPONSE TO PETITIONS,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to several petitions.
[Editor's Note: See today's Votes and Proceedings.]

",Progressive Conservative,,Albert Glen Cooper,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=40db217b-1580-4c83-b079-be605f3f2fab&Language=E&Section=ALL
3893093,ca.proc.d.1992-02-06.2,1992-02-06,,,,topic,INCOME TAX ACT,,,,,,,
3893094,ca.proc.d.1992-02-06.2.1,1992-02-06,,,,subtopic,INCOME TAX ACT,MEASURE TO AMEND,,,,,,
3893095,ca.proc.d.1992-02-06.2.1.1,1992-02-06,34dacdbd-ddac-405b-92ee-17eb9e2b8190,ca.m.9082,Mr. David D. Stupich (Nanaimo-Cowichan) moved,N.D.P. Caucus Chair,INCOME TAX ACT,MEASURE TO AMEND,,"for leave to introduce Bill C-329, an act to amend the Income Thx Act (exemption of wages from garnishment).

",New Democratic Party,,David Stupich,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=34dacdbd-ddac-405b-92ee-17eb9e2b8190&Language=E&Section=ALL
3893096,ca.proc.d.1992-02-06.2.1.2,1992-02-06,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,INCOME TAX ACT,MEASURE TO AMEND,,"Pursuant to Standing Order 68(2), the motion is deemed adopted.

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3893097,ca.proc.d.1992-02-06.2.1.3,1992-02-06,34dacdbd-ddac-405b-92ee-17eb9e2b8190,ca.m.9082,Mr. Stupich:,N.D.P. Caucus Chair,INCOME TAX ACT,MEASURE TO AMEND,,"Mr. Speaker, under section 224 of the Income Tkx Act, if the minister becomes aware of wages payable to a tax debtor, the minister has the right to seize up to 100 per cent of those wages until the debt is completely paid off.
This bill proposes to amend that section of the act so that a certain proportion of wages will be left to the tax debtor to live on in the meantime.

",New Democratic Party,,David Stupich,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=34dacdbd-ddac-405b-92ee-17eb9e2b8190&Language=E&Section=ALL
3893098,ca.proc.d.1992-02-06.2.1.4,1992-02-06,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,INCOME TAX ACT,MEASURE TO AMEND,,"Mr. Stupich moves that the bill be now read the first time and printed.
Pursuant to Standing Order 69(1), the motion is deemed adopted.
Bill read the first time and ordered to be printed.

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3893099,ca.proc.d.1992-02-06.2.2,1992-02-06,,,,subtopic,INCOME TAX ACT,EXTERNAL AFFAIRS AND INTERNATIONAL TRADE,,,,,,
3893100,ca.proc.d.1992-02-06.2.2.1.1,1992-02-06,40db217b-1580-4c83-b079-be605f3f2fab,ca.m.9759,Mr. Albert Cooper (Parliamentary Secretary to Minister of State and Leader of the Government in the House of Commons):,Parliamentary Secretary to the Leader of the Government in the House of Commons,INCOME TAX ACT,EXTERNAL AFFAIRS AND INTERNATIONAL TRADE,AUTHORIZATION FOR STANDING COMMITTEE TO TRAVEL,"Mr. Speaker, I will attempt today to move two motions that I was unsuccessful with yesterday.
The first one is a travel motion on the arms export subcommittee. I move:
That, notwithstanding the order made on December 3, 1991, the subcommittee on arms export of the Standing Committee of External Affairs and International Trade be authorized to travel to Winnipeg and Victoria from March 23 to 27, 1992 instead of February 10 to 14, 1992.

",Progressive Conservative,,Albert Glen Cooper,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=40db217b-1580-4c83-b079-be605f3f2fab&Language=E&Section=ALL
3893101,ca.proc.d.1992-02-06.2.2.1.2.1,1992-02-06,,,,stagedirection,,,,Motion agreed to.,,,,
3893102,ca.proc.d.1992-02-06.2.2.1.2.2,1992-02-06,,,,stagedirection,,,,Routine Proceedings,,,,
