basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3892860,ca.proc.d.1992-02-05.1,1992-02-05,,,,topic,STATEMENTS PURSUANT TO S. O. 31,,,,,,,
3892861,ca.proc.d.1992-02-05.1.1,1992-02-05,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,PENSIONS,,,,,,
3892862,ca.proc.d.1992-02-05.1.1.1,1992-02-05,50437767-f2c6-4e6a-a8d0-f5b5a851d3dc,ca.m.3949,Miss Deborah Grey (Beaver River):,,STATEMENTS PURSUANT TO S. O. 31,PENSIONS,,"Mr. Speaker, I rise today on behalf of my constituents in Beaver River and all Canadians to demand that the Conservative government immediately rescind the disgraceful scheme that gives members of Parliament and senators access to the most generous pension plan in the country.
From the outset the Reform Party has opposed this excessive plan that allows any member, no matter the age, to receive at least $23,390 a year after just six years in this Chamber. No Canadian citizen, no private sector worker, receives anywhere near the equivalent pension benefit. This must be stopped.
The Conservatives have failed to bring the deficit under control. The government must find the courage to reduce spending, starting with cuts to our own pensions. This is an outrage to ordinary Canadians whose tax bill has increased year after year under the Conservatives.
I realize, Mr. Speaker, that the government has a vested interest in maintaining these pensions because many of its members may be replaced, in fact by Reformers in the next election. Nonetheless this offensive pension scheme must be stopped and stopped now.

",Reform,,Deborah C. Grey,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=50437767-f2c6-4e6a-a8d0-f5b5a851d3dc&Language=E&Section=ALL
3892863,ca.proc.d.1992-02-05.1.2,1992-02-05,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,SRI LANKA,,,,,,
3892864,ca.proc.d.1992-02-05.1.2.1,1992-02-05,763896c8-a65b-4a59-8ac0-6b200fbb3ab9,ca.m.5069,Mr. Bill Attewell (Markham-Whitchurch-StoufF-ville):,,STATEMENTS PURSUANT TO S. O. 31,SRI LANKA,,"Mr. Speaker, today I want to again address an urgent issue, the plight of the Tamil people.
For 13 years the Thmils have been suffering at the hands of the Sri Lankan government. The time has come for their torment to stop. Canada must help put an end to the human rights abuses of the Tamil people.
Economic blockades that have lasted for 19 months must also end. Medical supplies are not getting through to the people who desperately need them. This is an urgent issue and Canada must take a leadership role in ensuring the peace, safety and respect of human rights for the Tamil people.

",Progressive Conservative,,Bill Attewell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=763896c8-a65b-4a59-8ac0-6b200fbb3ab9&Language=E&Section=ALL
3892865,ca.proc.d.1992-02-05.1.2.2,1992-02-05,7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39,ca.m.5024,Mr. Mark Assad (Gatineau-La Lievre):,,STATEMENTS PURSUANT TO S. O. 31,SRI LANKA,,"Mr. Speaker, supply management is one of the main pillars of Canadian agriculture. Our 20-year old milk quota system has been the most important factor in maintaining the family farm.
For the first time farmers could look forward to enjoying a stable income from work that kept them busy seven days a week.
As a result, it became more attractive for young people to take over the family farm. The system is a sensible one, based on the spirit of co-operation and mutual benefit that is so important to farm communities across the country.
Tbday this spirit of co-operation is threatened by the appalling negligence and complacence of a government that failed to stand firm at the GATT talks, and thus abused the trust of our fanners.

",Liberal,,Mark Joseph Assad,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39&Language=E&Section=ALL
3892866,ca.proc.d.1992-02-05.1.3,1992-02-05,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,EASTERN TOWNSHIPS,,,,,,
3892867,ca.proc.d.1992-02-05.1.3.1,1992-02-05,22726402-f17c-4482-a389-314d214c935c,ca.m.6625,Mrs. Gabrielle Bertrand (Brome-Missisquoi):,,STATEMENTS PURSUANT TO S. O. 31,EASTERN TOWNSHIPS,,"Mr. Speaker, I am sure that you, as a history buff, would be interested to know that in a day or two we will be celebrating an important 200th anniversary in the history of my riding and my region.
It was on February 7, 1792 that Sir Alured Clarke, Lieutenant Governor of Lower Canada, launched his now famous proclamation on behalf of the King of England, addressed to all those wishing to settle on Crown lands in the Province of Lower Canada. This proclamation granted concessions and letters patent to thousands of Loyalist settlers from the United States.
This led to the founding of a number of townships named Brome, Sutton, Famham, Bolton, Potton, Stan-bridge, Magog, and so forth, names that still designate a number of municipalities in my riding, which together form what we call the Eastern Townships.
I want to take this opportunity to pay tribute to the descendants of those Loyalists, those pioneers who gave my part of Quebec the distinctiveness it still has today.

",Progressive Conservative,,Gabrielle Bertrand,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=22726402-f17c-4482-a389-314d214c935c&Language=E&Section=ALL
3892868,ca.proc.d.1992-02-05.1.4,1992-02-05,,,,subtopic,STATEMENTS PURSUANT TO S. O. 31,GENERAL AGREEMENT ON TARIFFS AND TRADE,,,,,,
3892869,ca.proc.d.1992-02-05.1.4.1,1992-02-05,865481e2-e37f-4e94-9ed4-c78ac3eeea08,ca.m.5931,Mr. Phillip Edmonston (Chambly):,,STATEMENTS PURSUANT TO S. O. 31,GENERAL AGREEMENT ON TARIFFS AND TRADE,,"Mr. Speaker, the GATT negotiations are coming to a close. The very future of Quebec's dairy, egg and poultry industries is at stake.
GATT article XI protects our supply management system. It is now clear that the government has failed utterly in its efforts to have this clause clarified and reinforced.
Throughout the agricultural sector in Canada-not just in Quebec-uncertainty will replace price stability. In other words, the pillars of our agricultural policy are threatened.
After the free trade disaster and the GST, Quebec and Ontario farmers are about to become the next victims of this government's destructive policies.
The Minister of Consumer and Corporate Affairs bet his shirt that he would stand solidly with our Canadian
farmers. Mr. Speaker, we don't want his shirt. We want him to really stand up for our agricultural sector.

",New Democratic Party,,Philip Edmonston,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=865481e2-e37f-4e94-9ed4-c78ac3eeea08&Language=E&Section=ALL
