basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4222278,ca.proc.d.2002-06-12.634.0,2002-06-12,,,,,,,,"As is our practice on Wednesday we will now sing O Canada, and we will be led by the hon. member for Ancaster—Dundas—Flamborough—Aldershot.",,,The Speaker,
4222279,ca.proc.d.2002-06-12.634.1,2002-06-12,1765e045-d625-48e2-a187-227dcb3b2613,3820,"Ms. Yolande Thibeault (Saint-Lambert, Lib.)",,Statements By Members,Millennium Scholarships,,"Mr. Speaker, it is with pride that I pay tribute today to four remarkable students from my riding who received millennium excellence awards.
Congratulations to Nicholas Dion and Cindy Gauthier, from Champlain Regional College, Stéphanie Dufresne, from Collège Durocher de Saint-Lambert, and Guillaume Garant-Rousseau, from the École internationale St-Edmond in Greenfield Park.
This is the third consecutive year that the Canada Millennium Scholarship Foundation has rewarded academic success in order to promote excellence in meeting the challenges of the new world economy and ensuring Canada's future prosperity.
Once again, all my congratulations, and be proud that you are among the nation's top students.",Liberal,Saint-Lambert,Yolande Thibeault,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1765e045-d625-48e2-a187-227dcb3b2613&Language=E&Section=ALL
4222280,ca.proc.d.2002-06-12.634.2,2002-06-12,cb60b9db-e3bd-48d9-af20-0b0702a06589,95,"Mr. John Duncan (Vancouver Island North, Canadian Alliance)",,Statements By Members,National Memorial,,"Mr. Speaker, the Manitoba government is planning to mark the anniversary of the September 11 attacks on the World Trade Center with a memorial cairn at the International Peace Garden located on the Canada-U.S. border.
On December 12 I asked the federal government to erect a national memorial to the 24 Canadian victims of the attack. The Minister of Canadian Heritage confirmed that she had no plans to do this.
Canadians were attacked on September 11 and would like an opportunity to express their remembrances at a national memorial, a simple symbol of caring. Britain is planning such a memorial and Canadians expect Canada to do no less than our friends and allies to honour Canadian victims.
Once again I urge the government to raise a permanent national memorial. It should not be left to a provincial government to take the initiative to do what the federal government has yet to do and should have done a long time ago.",Canadian Alliance,Vancouver Island North,John Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cb60b9db-e3bd-48d9-af20-0b0702a06589&Language=E&Section=ALL
4222281,ca.proc.d.2002-06-12.634.3,2002-06-12,270eed77-cf5d-4c14-9ee8-2e8ad61fba99,304,"Mr. Bryon Wilfert (Oak Ridges, Lib.)",,Statements By Members,Amyotrophic Lateral Sclerosis Month,,"Mr. Speaker, I rise today to speak about ALS, sometimes called Lou Gehrig's disease. June is ALS month across Canada and today I am proud to wear a blue cornflower, the floral emblem of the ALS Society of Canada.
Imagine individuals not being able to walk, write, smile, talk, or even breathe on their own and yet their mind usually remains alert. This is what is happening to ALS victims. More than 1,500 Canadians suffer from this disease. It can strike anyone and results in complete paralysis and death, generally within three to five years of diagnosis. Each day two to three Canadians die of ALS. Although promising research continues there is still no known cure.
Throughout the month of June ALS volunteers will be asking the public for donations to fund research to fight this devastating disease. I urge my colleagues and all Canadians to make a generous donation so the dream of finding a cure soon becomes a reality.",Liberal,Oak Ridges,Bryon Wilfert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=270eed77-cf5d-4c14-9ee8-2e8ad61fba99&Language=E&Section=ALL
4222282,ca.proc.d.2002-06-12.634.4,2002-06-12,437e0e04-8adb-4ea5-8eb9-4ec5554d6dd8,2399,"Mr. Lynn Myers (Waterloo—Wellington, Lib.)",,Statements By Members,Depository Services Program,,"Mr. Speaker, this August the Depository Services Program at Communication Canada will celebrate its 75th anniversary.
For the past 75 years the DSP has safeguarded the public's access to government information by locating, identifying, collecting, organizing and maintaining the public's long term access to government publications in print and digital formats.
Established in 1927 the DSP is one of Canada's earliest public-private partnerships, supplying libraries in Canada and abroad with the latest government publications in all formats. For the library community this partnership provides libraries with the ability to expand their networking and resource sharing capabilities for government information beyond their local, regional and provincial networks to other geographic areas and to other types of libraries.
Today the DSP is at the centre of a network of over 790 libraries in Canada and of another 147 institutions around the world holding collections of Canadian government publications. Every time a person consults a Government of Canada publication at a local or university level the Depository Services Program is behind it, providing that service.
On behalf of all members I wish to congratulate the DSP on its proud Canadian contribution and achievement.",Liberal,Waterloo--Wellington,Lynn Myers,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=437e0e04-8adb-4ea5-8eb9-4ec5554d6dd8&Language=E&Section=ALL
4222283,ca.proc.d.2002-06-12.634.5,2002-06-12,835d5b44-2322-450f-af2b-8270b62d6b7d,4646,"Mr. Gary Pillitteri (Niagara Falls, Lib.)",,Statements By Members,Millennium Scholarships,,"Mr. Speaker, I wish to bring to the attention of the House five brilliant young constituents who recently received the Canadian millennium scholarship excellence award. The scholarships are based on academic merit, community involvement, leadership and innovation.
Aaida Mamuji of Westlane Secondary School and Mai Nguyen of Stamford Collegiate received the top national award. Ashley Bredin of Stamford Collegiate and Matthew Law, a resident of Niagara-on-the-Lake attending Ridley College, received the provincial award. Melissa Agnew of Stamford Collegiate and Anita Kappukatt of St. Michael received the local award.
All these young people, in addition to their excellent academic achievements, also gave proof of care for the community in which they live. I trust my colleagues will join me in saluting their achievements, their dedication to community service and excellence in education.",Liberal,Niagara Falls,Gary Pillitteri,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=835d5b44-2322-450f-af2b-8270b62d6b7d&Language=E&Section=ALL
4222284,ca.proc.d.2002-06-12.634.6,2002-06-12,371336d4-a92b-4661-94b4-14d8939d7e94,296,"Mr. Maurice Vellacott (Saskatoon—Wanuskewin, Canadian Alliance)",,Statements By Members,Willow Cree Educational Complex,,"Mr. Speaker, grade 8 students at the Willow Cree Educational Complex on the Beardy's and Okemasis Reserve in my constituency have earned two regional awards, with one of the students heading to Newfoundland and Labrador in July to participate in a national competition.
Classroom teacher Virginia Moberly encouraged her students to enter the Saskatchewan regional fair that was held in Saskatoon in May. Students Jeannine Gardipy and Yvonne Cameron received the highest points in grades 8 to 9 out of 94 displays and had their project selected to go to the Canadian national heritage fair, which is taking place in St. John's in early July.
Another student from Moberly's class, Trevor Cameron, earned a finalist award, winning the first nations history award at the heritage fair. Trevor Cameron earned his award with a display entitled “Our People: Willow Cree Warrior” which is a look at band members who fought for Canada by serving with the Canadian armed forces in the two world wars and other military conflicts.
I wish to congratulate this teacher and Jeannine Gardipy, Yvonne Cameron and Trevor Cameron for a job well done.",Canadian Alliance,Saskatoon--Wanuskewin,Maurice Vellacott,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=371336d4-a92b-4661-94b4-14d8939d7e94&Language=E&Section=ALL
4222285,ca.proc.d.2002-06-12.634.7,2002-06-12,a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1,96,"Mr. Wayne Easter (Malpeque, Lib.)",,Statements By Members,P.E.I. Business Hall of Fame,,"Mr. Speaker, I wish to congratulate three Islanders inducted into the P.E.I. Business Hall of Fame on June 5.
Ralph Callbeck operated the first superstore in P.E.I. Callbeck's Limited sold everything from groceries to auto accessories. He was well known for extending credit and underwriting farm crops on the basis of trust alone. The award was accepted by his son Bill.
Keith Rogers was instrumental in bringing wireless radio to the island and in 1924 CFCY officially received its call letters and has been providing Islanders with news ever since. The award was accepted by his granddaughter Kathy.
Joseph Gaudin, following World War II, became instrumental in the credit union movement as well as working with the North Rustico Fishermen's Co-operative. His community work earned him membership in the Credit Union Hall of Fame.
I wish to congratulate Joseph Gaudin and the families of Ralph Callbeck and Keith Rogers for receiving this honour. It is well deserved.",Liberal,Malpeque,Wayne Easter,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1&Language=E&Section=ALL
4222286,ca.proc.d.2002-06-12.634.8,2002-06-12,c5f77127-0638-4954-87f1-a72013918339,3681,"Ms. Jocelyne Girard-Bujold (Jonquière, BQ)",,Statements By Members,Suzanne Veillette,,"Mr. Speaker, I wish to pay tribute to Suzanne Veillette, a resident of Jonquière, who recently received an award of recognition from the Association pour la recherche au collégial.
For many years, Ms. Veillette has conducted research on the living conditions of regional citizens, as well as on regional youth issues. She has also done a number of studies concerning Cegep students enrolled in work-study programs.
Because of her association with the Jonquière Cegep's Groupe ÉCOBES, her knowledge, and the excellence of her research, Ms. Veillette is often invited to take part in international symposia.
This award, which is presented annually, recognizes the full range of Ms. Veillette's work, but is also a tribute to the entire Saguenay--Lac-Saint-Jean Cegep community.
Once again, my hearty congratulations to Suzanne Veillette, who does Quebec and the Saguenay region proud.",Bloc Québécois,Jonquière,Jocelyne Girard-Bujold,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5f77127-0638-4954-87f1-a72013918339&Language=E&Section=ALL
4222287,ca.proc.d.2002-06-12.634.9,2002-06-12,44647433-13cb-467e-8632-d49b131d5bb6,166,"Mr. Dominic LeBlanc (Beauséjour—Petitcodiac, Lib.)",,Statements By Members,Tourism,,"Mr. Speaker, Beauséjour--Petitcodiac is the home of some of New Brunswick's most interesting and important tourism destinations. The Government of Canada has played an important role in developing these attractions.
The Atlantic Canada Opportunities Agency has been vital to the growth of this industry all across the Atlantic region by supporting major tourism icons such as the Bouctouche Dunes, the Pays de la Sagouine, the Hopewell Rocks, and the Monument Lefebvre National Historic Site in Memramcook. Les Ateliers du Verso or la Savonnerie is a soapery that was founded in Sainte-Anne-de-Kent in 1996. It has been designated Canada's soap econo-museum.
Speaking of visitors, last year la Savonnerie had more than 30,000 visitors which forced the business to more than double its production space, and that with the help of ACOA. Les Ateliers du Verso and its owners Pierre Pelletier and Isabelle Gagné are just one example of the kind of entrepreneurial spirit that permeates the tourism industry and is generating jobs and creating economic growth all across Atlantic Canada.",Liberal,Beauséjour--Petitcodiac,Dominic LeBlanc,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=44647433-13cb-467e-8632-d49b131d5bb6&Language=E&Section=ALL
4222288,ca.proc.d.2002-06-12.634.10,2002-06-12,cc015e10-abd6-4c9f-a6cd-647c41372648,4022,"Mr. Philip Mayfield (Cariboo—Chilcotin, Canadian Alliance)",,Statements By Members,Financial Information Strategy,,"Mr. Speaker, the Liberal government has been dragging its feet on using industry standard accounting procedures. Do the ministers not want to know how to spend taxpayers' money wisely?
The financial information strategy was launched in 1995 but the auditor general says that the government is not only late on delivering but is not following through. Its commitment is weak and the progress is slow. After seven years government departments still do not speak the same accounting language linking cost to performance.
Government managers cannot make the needed changes to improve their stewardship of tax dollars without political leadership. With millions if not billions of dollars spent on lost reports, verbal contracts, auditors finding empty files and Liberal Party donors linked to untendered contracts, it is no wonder the government does not want to improve record keeping and provide all the federal departments and agencies with the most modern accounting tools available.
Canadians deserve better. We must kick-start the financial information strategy. It is our money so let us do it.",Canadian Alliance,Cariboo--Chilcotin,Philip Mayfield,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cc015e10-abd6-4c9f-a6cd-647c41372648&Language=E&Section=ALL
4222289,ca.proc.d.2002-06-12.634.11,2002-06-12,73a945d9-cef6-4a0d-8535-59a1d7d38990,3425,"Mrs. Carolyn Parrish (Mississauga Centre, Lib.)",,Statements By Members,Health,,"Mr. Speaker, I wish to acknowledge a true Canadian success story of which we can all be very proud.
On Monday Health Partners International of Canada inaugurated a new distribution centre in Mississauga, Ontario. From this new centre Health Partners International co-ordinates the shipment of donated medicines, vaccines and health care products to needy patients in developing countries. The centre also delivers aid in response to natural disasters around the world.
Over the past decade Canadian research-based pharmaceutical companies have donated almost $100 million dollars worth of products for this effort. This includes more than $15 million dollars that will be donated this year alone.
I wish to congratulate Canada's research-based pharmaceutical companies and Health Partners International for this program, a program that exemplifies the universal desire of Canadians to help the less fortunate around the world.",Liberal,Mississauga Centre,Carolyn Parrish,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=73a945d9-cef6-4a0d-8535-59a1d7d38990&Language=E&Section=ALL
4222290,ca.proc.d.2002-06-12.634.12,2002-06-12,40e50704-8f9f-4468-93fd-1abf14fff088,4361,"Ms. Wendy Lill (Dartmouth, NDP)",,Statements By Members,Nancy Riche,,"Mr. Speaker, it is a great honour for me to rise in the House today to celebrate the life, work and contributions of Nancy Riche, the outgoing secretary treasurer of the Canadian Labour Congress.
Nancy Riche has held her current position for over three years and before that was the executive vice-president of the CLC since 1986. Nancy has fought passionately for women's rights, public health care, unemployment insurance, workplace safety, fair trade and social justice. And she never gives up.
As a Newfoundlander through and through she has a comic turn to her phrase which has brought many a house down in laughter. Nancy can chair a meeting better than anyone in the country, present company included. She has a clarity of purpose and a fire in her eye which literally burns through resistance and gets right to the core of the issue, which for Nancy is always equality and fairness for the working people of this country.
The New Democratic Party wishes to salute the efforts of this amazing woman, this fighter for social justice. We wish her good luck in all that she does in what we are sure will be an even more colourful future.",New Democratic Party,Dartmouth,Wendy Lill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=40e50704-8f9f-4468-93fd-1abf14fff088&Language=E&Section=ALL
4222291,ca.proc.d.2002-06-12.634.13,2002-06-12,eb05c123-3a3e-4bfe-b4a3-d60e292d8387,159,"Ms. Francine Lalonde (Mercier, BQ)",,Statements By Members,World Food Summit,,"Mr. Speaker, yesterday the countries participating in the World Food Summit adopted a final declaration reiterating their commitment to a 50% reduction in the number of starving people in the world by the year 2015, that is from 800 million to 400 million.
It is imperative for the wealthy countries to comply with their commitment to allocate 0.7% of their GDP to development aid. At the rate things are going at present, this objective will be attained only 62 years from now.
Canada is well down in the ranking of wealthy countries, as far as international aid is concerned, and must waste no time adopting an action plan in order to attain the objective the UN has set. This objective was set by Lester Pearson in a 1969 report “The State of Food and Agriculture”.
Thirty-three years later, Canada's aid has been cut in half. The Liberal government must stop all this talk about its generosity. Action must be taken and taken quickly, because millions of women and children are dying.",Bloc Québécois,Mercier,Francine Lalonde,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eb05c123-3a3e-4bfe-b4a3-d60e292d8387&Language=E&Section=ALL
4222292,ca.proc.d.2002-06-12.634.14,2002-06-12,37b14340-0543-4dd1-86cd-0f5dfbe99332,3465,"Ms. Marlene Catterall (Ottawa West—Nepean, Lib.)",,Statements By Members,University of Ottawa Heart Institute,,"Mr. Speaker, I am privileged today to pay tribute to a family in Ottawa West--Nepean for exemplifying the community service of which Canadians are so proud.
Zeev and Sara Vered this past week have generously supported the new chair in cardiology at the University of Ottawa Heart Institute, ensuring that the institute can continue to sustain leading edge research. Their sons are equally involved in supporting worthwhile causes throughout the region. Tonight Sara Vered will be presented the Gilbert Greenberg Award for distinguished service at the Soloway Jewish Community Centre.
I wish to congratulate and thank the Vered family on behalf of all who benefit from their generosity.",Liberal,Ottawa West--Nepean,Marlene Catterall,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=37b14340-0543-4dd1-86cd-0f5dfbe99332&Language=E&Section=ALL
