basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4223607,ca.proc.d.2002-06-20.635.0,2002-06-20,,,,,,Buckingham Palace,,"I have the honour to inform the House that a communication has been received which is as follows:

The Queen has been deeply touched by the many messages of sympathy received after the death of her mother, Queen Elizabeth. Her Majesty would like to thank all those who have so kindly sent words of comfort to her and to her family.

The message was signed by Sir Robin Janvrin, Private Secretary to the Queen.",,,The Speaker,
4223608,ca.proc.d.2002-06-20.635.1,2002-06-20,4ac38ab4-c480-4dde-8f12-a80ff2b4f215,185,"Mr. Pat Martin (Winnipeg Centre, NDP)",,Routine Proceedings,Canada Business Corporations Act,,"
moved for leave to introduce Bill 479, an act to amend the Canada Business Corporations Act.

Mr. Speaker, the bill is very simple and straightforward. It simply seeks to limit the services that an auditor can provide to a business or a corporation. Many of us were very concerned after the Enron scandal that the auditing firm was providing other financial services to the same company and therefore putting itself in a conflict of interest.
This bill would limit through the Business Corporations Act the services that auditors can provide. If they were providing any other financial services for a period of two years, they would not be able to provide the audit for that company.
(Motions deemed adopted, bill read the first time and printed)",New Democratic Party,Winnipeg Centre,Pat Martin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4ac38ab4-c480-4dde-8f12-a80ff2b4f215&Language=E&Section=ALL
4223609,ca.proc.d.2002-06-20.635.2,2002-06-20,f3694e1f-fbcd-4623-aa70-b60bd0e2d1ee,4697,"Mr. Eugène Bellemare (Ottawa—Orléans, Lib.)",,Routine Proceedings,Parliament of Canada Act,,"
moved for leave to introduce Bill C-480, An Act to amend the Parliament of Canada Act (oath or solemn affirmation).

Mr. Speaker, the bill being introduced at first reading today provides for a new condition to be added to the oath taking ceremony for each member of the House of Commons, as stated in the amendment to the Parliament of Canada Act I am now proposing. This new condition would be a solemn affirmation of loyalty to Canada.
The bill is an add on to the obligations of members of the House of Commons under the Constitution Act, 1867 where the fifth schedule stipulates that we must swear allegiance to Her Majesty the Queen.
I move today that an additionnal oath be taken by members of the House, an oath which is just as important as the existing one and which is the solemn affirmation of the loyalty we all owe to our country.
(Motions deemed adopted, bill read the first time and printed)",Liberal,Ottawa--Orléans,Eugène Bellemare,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f3694e1f-fbcd-4623-aa70-b60bd0e2d1ee&Language=E&Section=ALL
4223610,ca.proc.d.2002-06-20.635.3,2002-06-20,14695e74-40d6-4b43-8e3d-12f902ec8806,73,"Mr. Paul Crête (Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques, BQ)",,Routine Proceedings,Committees of the House,,"
moved that the Seventh Report of the Standing Committee on Human Resources Development and the Status of Persons with Disabilities, presented on March 21, 2002, be concurred in.

Mr. Speaker, as the motion indicates, this report, which was tabled on March 22, is a unanimous report on persons with disabilities. Last week, we debated this issue when the hon. member for Dartmouth, who worked very hard on this, brought forward a motion dealing with this issue.
At a time when we are discovering that the federal government seems to be taking a long time to recover money owed by its friends with respect to sponsorships, a committee has presented a unanimous report in an attempt to regularize and improve the condition of persons with disabilities, particularly with respect to the tax credit for persons with disabilities.
I believe all members of the House have met with people in their ridings who clearly established that Revenue Canada' s interpretation of the tax credit for persons with disabilities was much more restrictive and did not correspond in any way--",Bloc Québécois,Kamouraska--Rivière-Du-Loup--Témiscouata--Les Basques,Paul Crête,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=14695e74-40d6-4b43-8e3d-12f902ec8806&Language=E&Section=ALL
4223611,ca.proc.d.2002-06-20.635.4,2002-06-20,dea4864a-343e-49da-9aa3-0fd28dbe5854,3017,Mr. Charlie Penson,,Routine Proceedings,Committees of the House,,"Mr. Speaker, I rise on a point of order. I wonder if there would be consent to go to petitions and then go back to the order of business as it stands at the moment.",Canadian Alliance,Peace River,Charlie Penson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=dea4864a-343e-49da-9aa3-0fd28dbe5854&Language=E&Section=ALL
4223612,ca.proc.d.2002-06-20.635.5,2002-06-20,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,,,,Routine Proceedings,Committees of the House,,Is there unanimous consent to go to petitions before resuming debate?,,,The Acting Speaker (Mr. Bélair),
4223613,ca.proc.d.2002-06-20.635.6,2002-06-20,,,,intervention,Routine Proceedings,Committees of the House,,Agreed.,,,Some hon. members,
4223614,ca.proc.d.2002-06-20.635.7,2002-06-20,dea4864a-343e-49da-9aa3-0fd28dbe5854,3017,"Mr. Charlie Penson (Peace River, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, I have one petition to present today calling upon parliament to take steps to outlaw the materials which promote or glorify pedophilia and sado-masochistic activities involving children.
The petition has been signed by over 100 Peace River constituents, and I am pleased to present it today on their behalf.",Canadian Alliance,Peace River,Charlie Penson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=dea4864a-343e-49da-9aa3-0fd28dbe5854&Language=E&Section=ALL
4223615,ca.proc.d.2002-06-20.635.8,2002-06-20,7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39,5024,"Mr. Mark Assad (Gatineau, Lib.)",,Routine Proceedings,Petitions,,"Mr. Speaker, in the same vein, I have a petition from constituents in my area that calls upon parliament to protect children by taking all necessary steps to ensure that all materials which promote or glorify pedophiles and their activities involving children be outlawed.",Liberal,Gatineau,Mark Assad,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39&Language=E&Section=ALL
4223616,ca.proc.d.2002-06-20.635.9,2002-06-20,cb60b9db-e3bd-48d9-af20-0b0702a06589,95,"Mr. John Duncan (Vancouver Island North, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, I have two petitions signed by over 200 individuals from my riding of Vancouver Island North.
The petitioners are calling upon parliament to ensure all necessary steps are taken to protect our children from any material promoting child pornography and to make it clear that any such exploitation of children will be met with swift punishment.",Canadian Alliance,Vancouver Island North,John Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cb60b9db-e3bd-48d9-af20-0b0702a06589&Language=E&Section=ALL
