basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4221925,ca.proc.d.2002-06-11.2029.0,2002-06-11,3ff4b93f-b8d1-4407-85ef-380671265959,4983,"Mr. Ghislain Lebel (Chambly, BQ)",,,Points of Order,,"Mr. Speaker, yesterday afternoon during question period, in the heat generated by all the scandal prevailing at this time to the detriment of the government, I let myself get carried away and said that the Prime Minister had violated his oath of office.
If this can salve the consciences of the Prime Minister, the House leader of the ruling party and my friends across the way, I humbly and sincerely withdraw those words.",Bloc Québécois,Chambly,Ghislain Lebel,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3ff4b93f-b8d1-4407-85ef-380671265959&Language=E&Section=ALL
4221926,ca.proc.d.2002-06-11.2029.1,2002-06-11,,,,,,Points of Order,,I thank the hon. member.,,,The Speaker,
4221927,ca.proc.d.2002-06-11.2029.2,2002-06-11,b68ab272-2335-4f0d-9d23-2148dd90f83c,68,"Hon. Denis Coderre (Minister of Citizenship and Immigration, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, pursuant to Standing Order 109, I have the honour to present today, in both official languages, the government's response to the third report of the Standing Committee on Citizenship and Immigration, a report entitled “Building a Nation: the Regulations under the Immigration and Refugee Protection Act”.
As well, pursuant to subsection 5(2) of the Immigration and Refugee Protection Act, I am pleased to table draft immigration and refugee protection regulations.",Liberal,Bourassa,Denis Coderre,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b68ab272-2335-4f0d-9d23-2148dd90f83c&Language=E&Section=ALL
4221928,ca.proc.d.2002-06-11.2029.3,2002-06-11,c18998a2-e425-42bc-a39f-0e59d383c569,241,"Mrs. Karen Redman (Parliamentary Secretary to the Minister of the Environment, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to nine petitions.",Liberal,Kitchener Centre,Karen Redman,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c18998a2-e425-42bc-a39f-0e59d383c569&Language=E&Section=ALL
4221929,ca.proc.d.2002-06-11.2029.4,2002-06-11,20900943-4d26-4f59-b0ba-6330e09cef71,140,"Mr. Charles Hubbard (Miramichi, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present, in both official languages, the fifth report of the Standing Committee on Agriculture and Agri-Food entitled “The Future Role of the Government in Agriculture”. Pursuant to Standing Order 109, your committee requests that the government provide a comprehensive response within 150 days of the tabling of this report in the House of Commons.
I would like to point out that this is a unanimous report except for one minor provision. It was worked on by all political parties in the House. The committee met in 15 places across Canada and produced a report some eight chapters in length with 33 recommendations.
I would like to thank the members of the committee, the clerk, Suzanne Verville and the researchers, Jean-Denis Fréchette and Frédéric Forge.
In the report we advocate a significant amount of money toward the agriculture community, some $1.3 billion. We worked closely with the other two committees that also studied the agricultural community. It is a matter of national security that we have a sufficient and successful food supply for people.
The agricultural community is in great stress across our country. The farmers are of great significance. They are well trained and have excellent programs but they need the support of our government. In working closely with nature of course, we have to recognize today that the rains we have in Canada will help our community.
We look forward to action in the agriculture area.",Liberal,Miramichi,Charles Hubbard,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=20900943-4d26-4f59-b0ba-6330e09cef71&Language=E&Section=ALL
4221930,ca.proc.d.2002-06-11.2029.5,2002-06-11,661a3062-86d1-4ba3-9e70-81c866aa2fc3,9,Mr. David Anderson (Cypress Hills--Grasslands),,Routine Proceedings,Committees of the House,,"Mr. Speaker, I rise on a point of order. Following the excellent presentation by the chairman of the agricultural committee, I would like to seek unanimous consent that the fifth report of the Standing Committee on Agriculture and Agri-Food tabled earlier today be concurred in.",Canadian Alliance,Cypress Hills--Grasslands,David Anderson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=661a3062-86d1-4ba3-9e70-81c866aa2fc3&Language=E&Section=ALL
4221931,ca.proc.d.2002-06-11.2029.6,2002-06-11,,,,,Routine Proceedings,Committees of the House,,Does the hon. member for Cypress Hills--Grasslands have the unanimous consent of the House to propose this motion?,,,The Speaker,
4221932,ca.proc.d.2002-06-11.2029.7,2002-06-11,,,,intervention,Routine Proceedings,Committees of the House,,Agreed,,,Some hon. members,
4221933,ca.proc.d.2002-06-11.2029.8,2002-06-11,,,,intervention,Routine Proceedings,Committees of the House,,No,,,Some hon. members,
4221934,ca.proc.d.2002-06-11.2029.9,2002-06-11,a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1,96,"Mr. Wayne Easter (Malpeque, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present, in both official languages, the 10th report of the Standing Committee on Fisheries and Oceans entitled “Foreign Overfishing: Its Impacts and Solutions, Conservation on the Nose and Tail of the Grand Banks and the Flemish Cap”. I am most pleased to say that the report is supported by all parties and is therefore unanimous.
I would also like to thank the research staff and the staff of the committee for all their hard work in terms of the meetings we had across the country, for the hearings we had in Ottawa and in the writing of the report.
We recommend strong action on the part of the federal government, using various legislation available to it, to put an end to overfishing outside our 200 mile limit. We look forward to the government's positive response within 150 days.",Liberal,Malpeque,Wayne Easter,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1&Language=E&Section=ALL
