basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4225202,ca.proc.d.2002-10-04.1676.0,2002-10-04,,,,,,Points of Order,,"Before I call orders of the day I wish to indicate to the House that I am now prepared to rule on the point of order raised yesterday morning by the hon. member for Saskatoon--Rosetown--Biggar concerning Motion No. 2 on the order paper standing in the name of the Minister of State and the Leader of the Government in the House, relating to the reinstatement of business from the 1st session of the 37th Parliament.
I wish to thank the hon. member for Saskatoon--Rosetown--Biggar for raising the matter and the hon. Parliamentary Secretary to the Government House Leader, the hon. member for Fraser Valley, the hon. member for Lakeland and the hon. member for Prince George--Bulkley Valley for their comments and the hon. member for Pictou--Antigonish--Guysborough for his submission on this matter.
The hon. member for Saskatoon--Rosetown--Biggar, in raising the matter, argued that this motion for reinstatement of business contains four separate and distinct parts. She objected to the fact of having only one debate and one vote when the House is being asked to decide on four subjects and she asked the Speaker to divide the motion to permit separate decisions to be taken on each subject.
The government House leader pointed out through his parliamentary secretary that the unifying principle of the motion was to allow several matters to be taken up in this session at the point they had reached at the conclusion of the previous session.
The hon. member for Saskatoon—Rosetown—Biggar cited page 478 of Marleau and Montpetit which states:

When a complicated motion comes before the House (for example, a motion containing two or more parts each capable of standing on its own), the Speaker has the authority to modify it and thereby facilitate decision-making for the House.

The passage goes on to state that any member may object to a motion that contains two or more distinct propositions and he or she may request that the motion be divided and that each proposition be debated and voted on separately. Ultimately it is the Chair who must make the determination with a view to ensuring an orderly debate on the subject matter before the House.
The matter of dividing a complicated motion has previously arisen in the House. On June 15, 1964, Mr. Speaker MacNaughton, ruled on a request to divide a government motion regarding a new Canadian flag. After an erudite review of the precedents in British and Canadian parliamentary practice, the Speaker stated the following:

I must come to the conclusion that the motion before the House contains two propositions and since strong objections have been made to the effect that these two propositions should not be considered together, it is my duty to divide them.

I cite the Journals for Monday, June 15, 1964, at page 431.
On April 10, 1991, Mr. Speaker Fraser took a somewhat different approach when ruling on a request to divide a government motion to amend the standing orders of the House. Rather than intervening to divide the motion, he ruled that a single debate would be held on the motion, and its components would be separated into three questions for voting purposes.
Research into Canadian practice reveals few instances where a Speaker has moved to divide a motion. In my view, this indicates that the Chair must exercise every caution before intervening in the deliberations of the House in the manner requested in this instance.
After having carefully examined the precedents and after having reviewed the arguments on both sides of the question, I am inclined to agree that Government Business Item No. 2 does, indeed, present an instance where the Chair is justified in taking some action.
In light of the complex nature of Motion No. 2, it is my ruling that the issues related to the reinstatement of business from the first session to the second session will be debated together but will be the subject of two separate votes.
Specifically, one vote will be held on the matters of the laying on the table of evidence adduced by standing and special committees and the proposal for the reinstatement of government bills; and one vote will be held on matters related to the reappointment of the Special Committee on the Non-Medical Use of Drugs in Canada, the terms of its membership, its powers and its reporting date.
Finally, there is the matter of empowering the finance committee to travel in consideration of the prebudget consultations set out in Standing Order 83(1). In the view of the Chair, this motion is not, strictly speaking, a matter of reinstating unfinished business. Rather it is a motion to consider a sessional order relating to the work of a standing committee whose members have yet to be determined and which has yet to be organized. Our usual practice is to adopt travel motions on a case-by-case basis. I believe that this practice should apply in this case. The motion will therefore constitute a stand-alone motion to be debated and voted on separately.
I hope this ruling will permit the House to debate the matters raised originally in Motion No. 2 in an orderly fashion, to propose amendments, if members wish to do so, and to take decisions that reflect hon. members' differences on these topics.
I thank all hon. members for their attention and their assistance in this matter.",,,The Speaker,
4225203,ca.proc.d.2002-10-04.1676.1,2002-10-04,1e7a0863-35c2-4ae6-93db-9f9a11425d40,266,"Mrs. Carol Skelton (Saskatoon—Rosetown—Biggar, Canadian Alliance)",,,Points of Order,,"Mr. Speaker, I appreciate all the work you did. Seeing that we have a new proposal on the table, does it not require 48 hours on the table so we can draft our amendments to the motion?",Canadian Alliance,Saskatoon--Rosetown--Biggar,Carol Skelton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1e7a0863-35c2-4ae6-93db-9f9a11425d40&Language=E&Section=ALL
4225204,ca.proc.d.2002-10-04.1676.2,2002-10-04,,,,,,Points of Order,,"I think all I have done is sever the motion. Members, of course, were free to move amendments to what was there. I have divided the motion in two. I think the practical effect of my ruling, as the hon. member will see, is to take the last paragraph out of the motion. Everything else is there but we will have the opportunity to have two different votes, as I indicated in the ruling. When the matter comes to a vote, whenever the debate concludes, instead of just one division there will be two. It is a bonanza.",,,The Speaker,
4225205,ca.proc.d.2002-10-04.1676.3,2002-10-04,ebfe7da1-60e6-4404-a884-5b0a4324dc9c,277,"Mr. Chuck Strahl (Fraser Valley, Canadian Alliance)",,,Points of Order,,"Mr. Speaker, I was just wondering, at the start of your presentation on your ruling, was that an erudite review that was conducted to come to that conclusion?",Canadian Alliance,Fraser Valley,Chuck Strahl,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ebfe7da1-60e6-4404-a884-5b0a4324dc9c&Language=E&Section=ALL
4225206,ca.proc.d.2002-10-04.1676.4,2002-10-04,,,,,,Points of Order,,That is for the House to decide not for the Speaker.,,,The Speaker,
4225207,ca.proc.d.2002-10-04.1676.5,2002-10-04,efec68a7-e1fd-490f-8b6a-95313440440c,3358,"Hon. Don Boudria (Minister of State and Leader of the Government in the House of Commons, Lib.)",,Government Orders,Committee Business and Reinstatement of Government Bills,,"moved:

That, in order to provide for the resumption and continuation of the business of the House begun in the previous Session of Parliament it is ordered:


That any evidence adduced by any Standing or Special Committee on any matter not reported upon in the previous Session shall be deemed to have been laid upon the Table in the present Session;


That during the first thirty sitting days of the present Session of Parliament, whenever a Minister of the Crown, when proposing a motion for first reading of a public bill, states that the said bill is in the same form as a bill introduced by a Minister of the Crown in the previous Session, if the Speaker is satisfied that the said bill is in the same form as at prorogation, notwithstanding Standing Order 71, the said bill shall be deemed in the current Session to have been considered and approved at all stages completed at the time of prorogation of the previous Session.


That, in order to provide for the resumption and continuation of the business of the House begun in the previous Session of Parliament it is ordered:
That a special committee of the House be appointed to consider the factors underlying or relating to the non-medical use of drugs in Canada and make recommendations with respect to the ways and means by which the government can act, alone or in its relations with governments at other levels, in the reduction of the dimensions of the problems involved in such use;
That the membership of the committee be the same as the membership of the Special Committee on the Non-Medical Use of Drugs at the time of prorogation of the First Session of the present Parliament, provided that substitutions may be made from time to time, if required, in the manner provided for in Standing Order 114 (2);
That the committee shall have all of the powers granted to Standing Committees in Standing Order 108; and
That the committee shall present its final report no later than November 22, 2002.

Mr. Speaker, I am pleased to speak today to government Motion No. 2 which states, as you have indicated, a number of issues. I will not repeat them all but I will quote selectively from the motion to indicate its purpose.
The first component of course is to reinstate the bills as they were in the last session, or at least at the conclusion of the preceding stage. I will describe later how this has been done for many years and in many cases was not even subject to a division vote.
The second component is that a special committee of the House be appointed to look at the issue of the non-medical use of drugs. As a matter of fact this proposal was initially brought by an opposition member, to whom I pay tribute because he has been giving a lot of time to this issue, as of course have members on all sides of the House. Presumably then, reinstating that which was a good idea in the beginning must be, similarly, a good idea.
The third component is to empower the finance committee to travel and to hear the views of Canadians on what should be in the upcoming budget. Again, members from across the way have been clamouring for a budget. Presumably, getting the input from Canadians as quickly as possible in order to prepare a budget that reflects the views of Canadians must be a good idea, otherwise people would be left with the conclusion that there was a little less than total sincerity on the other side of the House when this was asked for. That would be a shocking thing, because it has not happened yet in the last 10 minutes, but is one that Canadians will associate with over the longer run I am sure. We will see later, when the time comes to vote on this. In a way I am pleased to see that this is subject to a separate vote because we will see if in fact the people across the way who said they wanted a budget really want one and, secondly, whether they care about if Canadians can contribute to the process. We will see. The vote will come and then of course we will be able to judge all that at the time.
Why is this motion needed? It is needed to expedite the business of the House at the beginning of the new session of Parliament. Under this procedure, bills and committee business on which valuable House time and energy have been expended in the last session may be proceeded with in the new session, the one we have just started, the second session of the 37th Parliament, without the duplication of work and the resultant waste of time and money.
Specifically, the purpose of the motion is to avoid wasting the time of parliamentarians on things that already have been considered. In other words, we have already done the work. Our work is precious and people across the way say they are in favour of modernization, so obviously doing the same work twice can hardly be considered modern.",Liberal,Glengarry--Prescott--Russell,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
4225208,ca.proc.d.2002-10-04.1676.6,2002-10-04,,,,intervention,Government Orders,Committee Business and Reinstatement of Government Bills,,Why did you prorogue?,,,An hon. member,
4225209,ca.proc.d.2002-10-04.1676.7,2002-10-04,efec68a7-e1fd-490f-8b6a-95313440440c,3358,Hon. Don Boudria,,Government Orders,Committee Business and Reinstatement of Government Bills,,"I am sure, then, that the people across the way, even the ones who are interrupting, must be in favour of modernization unless they are in favour of things being more Jurassic, but we will see.
The other purpose of course is to avoid wasting the time of members of the public who otherwise would have to return to the committees in order to present their briefs all over again.
Let me give a case in point: Bill C-15B. Over the last two days I have received 300 letters of support asking us to reinstate that bill. So let us see whether the people across the way take into account the views of Canadians. What about the environment, in which some people across say they are interested? What about getting Bill C-5, the species at risk bill from the last Parliament, back to the Senate and adopting it for the benefit of all Canadians? Also, of course, what about the taxpayers' money? Why repeat exactly the same debate and of course the committee hearings that already have taken place? But of course all that will be determined soon.
I should not generalize my statements by saying that all members across were against reinstatement. As a matter of fact, a number were quite cooperative and I want to pay tribute to them. Of course negotiations are held privately so I am not going to name individual political parties here, but a number of people had indicated their willingness to support it providing that there were concessions in the motion, many of which were put in, that were of benefit to both sides and so on. All of these things were taken care of very carefully. I do thank my very competent staff who assisted me in preparing all of this.
Now, about the procedure with bills. With adoption of this motion, which will be coming up shortly I trust—and could follow immediately on my speech if the hon. members opposite were in agreement—a minister introducing a bill exactly like a bill introduced in the last session, will, within the first 30 days of the new session, be able to make use of the right to ask that it be reinstated at the stage reached at the time of prorogation of the previous session, provided it had attained at least the stage of being referred to a committee.
It would seem to me that we could all agree on such a point. There is no crowd outside this morning protesting against this. If the Speaker deems it to be identical in form, the bill will be declared reinstated at the stage it had reached.
This procedure does not force a minister to reintroduce a bill. In other words, it is optional. It merely offers the possibility of doing so, within a given timeframe. After all, to be completely fair, parliamentarians are entitled to assume that, if a minister has not reintroduced his bill within a certain number of days, it is because that minister no longer wants to do so. That is why there is the 30-day deadline, a procedure that has been used for a long time.
When Parliament was prorogued, here is where we were at in connection with the government bills on the order paper: five had been passed by the House and were being examined in the Senate. For these, the House had already made its decision; the work was done. We have to respect the fact that this was the decision taken.
Four other bills had been referred to a standing House committee. Three more were awaiting second reading. Of course, for those that had reached second reading stage, we start all over again.
Consequently, according to the motion being moved, the five bills that had already gone through the House can to be reinstated and the Senate can begin immediately to deal with them. All of us want the Senate to be able to work as effectively and efficiently as the House. Moreover, the members opposite and the media have been known to say that the Senate does not do as much as the House. I do not agree, for the Senate does a good job. Be that as it may, the Senate could get down to work right away.
These bills include the one on species at risk, which I mentioned earlier, and the cruelty to animals bill. Speaking of the latter, I have received hundreds of letters about it. Maybe Canadians could phone their members this weekend, particularly the members of the Canadian Alliance, to tell them to stop dragging their feet on this issue, to move forward and resume work on it. We will see if they can.
It would be a real waste of time if parliamentarians had to repeat a debate that had already been finished, consultations that had already been done and votes that had already been taken. We agreed on that.
According to the my motion, the four bills that had been referred to committee could immediately be referred to the same committees for this session. In other words, if second reading had been completed, we would not do it again, because it had already been done. It is not really that complicated. As I mentioned, there are not many protesters outside this morning who are against this.
This group includes the bill to amend the Canadian Environmental Assessment Act. I think that there are a number of us who support this. It was considered and referred to a parliamentary committee. Obviously, not everyone is happy with it. There are some who are complaining.
If the information I have is accurate, the committee had finished with its consultations on the bill, had heard from witnesses and was about to begin the clause-by-clause review. Why would we make Canadians from across the country come back to appear before a committee that had finished its work?
The other aspect of my motion this morning would make the evidence already given by Canadians available to committees, even though it was from the previous session and we have just begun a new session.
It also includes the bill on assisted human reproduction. Once again, this is an important issue, a very controversial one, of course—as we all know—but whatever one thinks of the specific details, Canadians and parliamentarians are nonetheless entitled to express their views on something this important.
These bills will of course be returned to the House for comprehensive debate at report stage and third reading. There will be recorded divisions at that time, if they are requested. Naturally, the rights of parliamentarians will be fully respected.
The motion I am moving will allow House committees to concentrate on new issues. Rather than doing the same work twice, we will do it once and concentrate on the work that has not been done, because we still have work ahead of us.
We on the government side have just proposed a very comprehensive agenda, including all sorts of good things for Canadians. We do not want to redo work already done. We want to move ahead, and there is much to do. The Prime Minister has laid out a very important agenda in the excellent Speech from the Throne read earlier this week.",Liberal,Glengarry--Prescott--Russell,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
4225210,ca.proc.d.2002-10-04.1676.8,2002-10-04,,,,intervention,Government Orders,Committee Business and Reinstatement of Government Bills,,It is fantastic.,,,An hon. member,
4225211,ca.proc.d.2002-10-04.1676.9,2002-10-04,efec68a7-e1fd-490f-8b6a-95313440440c,3358,Hon. Don Boudria,,Government Orders,Committee Business and Reinstatement of Government Bills,,"Yes, there are some who agree that the Speech from the Throne is excellent. Incidentally, I thank the hon. member opposite for supporting the Prime Minister and the Speech from the Throne.
The fact is that the House expressed its opinion on that speech. We had a vote on the amendment to the amendment, and parliamentarians expressed strong support.
The motion will allow House committees to focus on new issues, rather than on legislation they have already reviewed. For example, the Standing Committee on Justice may want to examine the sensitive issue of marriage or conjugal relationship—whatever people may want to call it—involving persons of the same sex. We know that a court ruling was issued. We also know that it was appealed and that the Minister of Justice has sought the advice of his colleagues, who were duly elected by Canadians. This is an important issue.
This is of course a controversial issue. But the fact remains that such a controversial issue should be discussed by parliamentarians. This is what the Minister of Justice is asking us to do, instead of redoing the work that has already been done, and he is right about that.
Finally, my motion will not have any effect on the three bills that are awaiting third reading. The ministers responsible could decide to reintroduce these bills, to amend them or to not reintroduce them at all since, as I indicated earlier, we are starting all over in such cases.
Let us discuss for a moment the effect of the motion on committee business. The proposed motion will ensure that valuable work the committees began but did not complete can be continued in an expedited manner. It will be important for many committees. The environment and health committees had begun consultation on legislation that was before them when Parliament was prorogued. Under this motion they could resume their work, continue to consider the legislation and the evidence adduced before the committee at that time would be deemed to be before the committee at this time. That is very reasonable.
I know now that this could be part of the other component of the motion dealt with separately, which is okay, but the finance committee had already begun its annual prebudget consultation. If carried, the motion will ensure that the consultation that has taken place and the evidence thereto is adduced and forms part of the public record of the good work that the committee has done.
The public accounts committee, and this is request that came from the opposition, had been investigating the administration of certain contracts under the sponsorship programs. After the House prorogued, it demanded that the work which had been done not be stopped and that it continue. The motion that I propose does just that, that the evidence adduced before that committee continue for the purpose of reporting. Hon. members can see that I incorporated that in the motion after hearing through the media that that was a concern of an opposition member, the chairman of the committee, whom I congratulate for having raised this issue.
The Special Committee on Non-medical Use of Drugs spent a year gathering evidence on Canada's drug policy. I have to admit that this committee is the brainchild of one of my colleagues, the hon. member for Langley—Abbotsford, and I also thank him. We are reinstituting this committee under this motion along with the evidence that he has asked us to hear. That sounds pretty reasonable to me.
Just in case someone mistakenly thinks that I am creating a precedent here, I want to indicate to the members that in October 1999, when the second session of the 36th Parliament began, the House adopted a motion that was very similar to the one before the House today. That motion was adopted without debate three years ago, although some members expressed the opinion that they wanted to vote on it. There was a vote but there was no debate.
In March 1996 when the second session of the 35th Parliament began, the House adopted an almost identical motion again. In previous Parliaments similar motions have been adopted since 1991. Our party was not the government in 1991. Of course, the right hon. leader of the Progressive Conservative Party was a cabinet minister in the government that moved a virtually identical motion in 1991.
Further, Marleau and Montpetit says, at page 330 of our procedural manual, that following a prorogation this has been used in 1970, 1972, 1974 and 1986. That is in addition to the examples I raised of 1991, 1996 and 1999.
In 1977 and 1982 the House adopted amendments to the Standing Orders to carry over legislation to the next session. That particular measure lapsed eventually, but at one point we even had a measure right in our Standing Orders to do precisely this. The House unanimously agreed to Standing Order 86.1 which permitted us to do this for the private members' bills, as you very well know, Madam Speaker, because you are intimately familiar with the rules. The previous parliament adopted that exact measure for private members' bills under what we call Standing Order 81.
Surely the practice is longstanding. As I have said, we have done this for private members' bills and, of course, public bills. The procedure we propose in the motion is almost identical to the one that exists for private members' hour.
Therefore what is proposed is not unusual. I know if the hon. member across the tries very hard to think about modernization for just a moment, he will find that this is a very modern thing.
If we want to speak about modernization, we had a unanimous modernization committee report two years ago setting out 26 different amendments. I could read from it. I just happen to have a copy of it in front of me. It sets out all the modernization we have had and the ones which I want to propose to the House in the future. Let us see who is in favour of things more modern and let us see who the Jurassic ones are around here.
The procedure we are discussing today would simply allow ministers and committees to continue their work, the work left unfinished at the time of prorogation. The motion is fair, it is reasonable and it has been the practice of the House for over 30 years. It is identical, to the procedure for private members' hour. Furthermore, it is consistent with the rule changes proposed for adoption in the United Kingdom House of Commons.
The motion promotes the interest of the House. It promotes the interest of the opposition in many cases. It promotes the interest of members of Parliament and, of course, the Canadian public by not wasting the time of parliamentarians and taxpayer money. The motion would allow the House and its committees to move forward on important issues of the day, such as Kyoto and everything else, instead of stalling on things that have already been decided.
For this reason, I ask for the support of all hon. members. Perhaps today, if we can come to an agreement, we will not even have to vote on it. Let us come to an agreement. Let us support the measure, which has been supported many times by all parties in the House, in this procedural motion. Let us do so in a way that protects the interest of taxpayers, the House of Commons, and let us concentrate on the issues facing Canadians today.",Liberal,Glengarry--Prescott--Russell,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
