basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4227246,ca.proc.d.2002-10-23.1684.0,2002-10-23,,,,,,,,"As is our practice on Wednesday we will now sing O Canada, and we will be led by the hon. member for Dartmouth.",,,The Speaker,
4227247,ca.proc.d.2002-10-23.1684.1,2002-10-23,ac73db8c-69fa-47c1-a85e-9c9627004601,838,"Mr. Paul Harold Macklin (Northumberland, Lib.)",,Statements By Members,Frederick Robertson,,"Mr. Speaker, I rise today to pay tribute to a great citizen of my riding and a great Canadian who sadly has recently passed away.
Dr. Frederick G. Robertson was born March 7, 1909, in Belleville, Ontario. He came from a political family, his father being a member of the Ontario Legislature in the 1920s. He was a doctor and businessman, but it was as a member of this Parliament that Dr. Robertson made his greatest contributions to his community.
First elected in 1949 to the House of Commons, Dr. Robertson occupied positions that included Parliamentary Assistant to the Minister of National Health and Welfare. Dr. Robertson was also a delegate to the 14th Session Economic and Social Council of the United Nations. The dedication that he had to his constituency and to the fundamental needs and hopes of our citizens should serve as an example to us all.
I ask all members to join me today in paying tribute to a great Canadian, Dr. Fred Robertson.",Liberal,Northumberland,Paul MacKlin,
4227248,ca.proc.d.2002-10-23.1684.2,2002-10-23,cae316dd-8887-4133-8389-1de7355a66d8,2,"Mrs. Diane Ablonczy (Calgary—Nose Hill, Canadian Alliance)",,Statements By Members,Golden Jubilee Medal,,"Mr. Speaker, it is my pleasure to rise today to recognize a fine group of Canadians who I will proudly present with the Queen's Golden Jubilee Medal on Friday night in Calgary.
They are: Yvonne Armstrong; Dr. Nady el-Guebaly; Katherine Ann Ervin; Louise French; Nicholas Gafiuk; Clifford Gundry-White; Patricia Hinds; Lieutenant Colonel Elva Jolly; Acting Sub-Lieutenant Duff Kent; Glenda Irene Labelle; Shuvaloy Majumdar; Keith Millis; Benjamin Perrin; Dr. Jean Linse Pettifor; Major Sean Pollock, Retired; Earl Rose; David Salmon; Dr. Henry Schorr; John Walters; and Lou Winthers.
I wish to congratulate these deserving Canadians.",Canadian Alliance,Calgary Nose Hill,Diane Ablonczy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cae316dd-8887-4133-8389-1de7355a66d8&Language=E&Section=ALL
4227249,ca.proc.d.2002-10-23.1684.3,2002-10-23,46f04fa0-78a1-4a64-b11c-4bc961be578b,3736,"Mr. Gérard Binet (Frontenac—Mégantic, Lib.)",,Statements By Members,Jean-Luc Brassard,,"Mr. Speaker, today we pay tribute to one of Canada's best freestyle skiers: Jean-Luc Brassard, of Grande-Île, Quebec.
Last weekend, Jean-Luc made the difficult decision to stop competing in mogul events after ten years on the World Cup circuit.
Jean-Luc is undoubtedly one of the most accomplished and respected winter sports athletes in Canada. He won a gold medal at the 1994 Olympic Games in Lillehammer, was crowned world champion twice, in 1993 and again in 1997, and held the mogul cup title during three consecutive years.
He took part in four Olympic Winter Games, quite a feat for an athlete. He carried the flag for Canada in the opening ceremonies at the 1998 Nagano Winter Olympic Games.
Jean-Luc's involvement in various charitable campaigns, and fundraising activities for children in particular, is also well known.
Congratulations to this great Canadian athlete.",Liberal,Frontenac--Mégantic,Gérard Binet,
4227250,ca.proc.d.2002-10-23.1684.4,2002-10-23,c28783e7-2d89-4615-94e2-12ae59c33f28,4195,"Ms. Sophia Leung (Vancouver Kingsway, Lib.)",,Statements By Members,Taiwan Chambers of Commerce,,"Mr. Speaker, on October 19 I had the pleasure of attending the gala dinner of the 15th Congress of Taiwan Chambers of Commerce of North America.
With hundreds of delegates from 32 cities across North America in attendance, the President of the Taiwan Chamber of Commerce in B.C., Mr. Jason Ko, organized a first class convention that provided his members with an opportunity to exchange information and further promote business opportunities here in Canada.
It is through the work of business associations like the Taiwan Chamber of Commerce in B.C. that the Canadian economy continues to lead all other industrialized nations in economic growth.",Liberal,Vancouver Kingsway,Sophia Leung,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c28783e7-2d89-4615-94e2-12ae59c33f28&Language=E&Section=ALL
4227251,ca.proc.d.2002-10-23.1684.5,2002-10-23,841df8fe-dd6d-4dc2-8b8b-e99c22411b81,2219,"Mr. Andy Savoy (Tobique—Mactaquac, Lib.)",,Statements By Members,United Nations,,"Mr. Speaker, October 24 marks the 57th anniversary of the founding of the United Nations. This global institution has, for more than half a century, worked to save succeeding generations from war, reaffirm the faith in fundamental human rights, and promote social progress and quality of life.
The accomplishments of the UN since its inception are undeniable. We have seen great improvements in our handling of hostile situations. Human rights violations are taken far more seriously, and there is a growing standard of living throughout the world.
Communities throughout Canada and 188 UN member states around the world are celebrating United Nations Day. The UN is by no means a quick fix to the international problems we see today. It is however an essential instrument to deal with the various international issues we see develop daily. The UN serves an important purpose in the world today, and we should honour the work this institution has done.
I ask all members and people throughout Canada to honour this day and this fine institution which has and continues to make the world safer and more hospitable for all people.",Liberal,Tobique--Mactaquac,Andy Savoy,
4227252,ca.proc.d.2002-10-23.1684.6,2002-10-23,1e7a0863-35c2-4ae6-93db-9f9a11425d40,266,"Mrs. Carol Skelton (Saskatoon—Rosetown—Biggar, Canadian Alliance)",,Statements By Members,Agriculture,,"Mr. Speaker, thousands of citizens of the Rosetown area have signed an important petition calling for government action for our Prairie farmers. They fear financial disaster for the grain and livestock industries. In turn, they fear economic ruin for our fragile rural economies.
These Canadians are not looking for handouts. They are looking for the government to level the playing field with foreign competition. They do not want to be subsidized like farmers in Europe and the United States. They want fewer foreign subsidies to allow them to compete fairly. Higher food costs and dependence on foreign food supplies is a dangerous direction for us to be heading.
The thousands who took the time to sign the petition are hoping our government will take the time to provide our farmers with a fair international trading environment before we loose our agriculture industries.
Our farmers are the best in the world, and in a fair trading environment they would not just survive, they would thrive.",Canadian Alliance,Saskatoon--Rosetown--Biggar,Carol Skelton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1e7a0863-35c2-4ae6-93db-9f9a11425d40&Language=E&Section=ALL
4227253,ca.proc.d.2002-10-23.1684.7,2002-10-23,71f50573-518d-4cc5-993e-5243b33a1c1a,211,"Ms. Anita Neville (Winnipeg South Centre, Lib.)",,Statements By Members,Canadian Grain Commission,,"Mr. Speaker, it gives me great pleasure to inform the House that the first woman chief commissioner has been appointed to the Canadian Grain Commission.
Chris Hamblin helps manage a grain and seed operation with her husband Lorne and her brother and sister-in-law in Morris, Manitoba. A long time leader and activist in the western Canadian agricultural community, Chris is a former vice-president of Keystone Agriculture.
I know I speak on behalf of her widespread network of family and friends, farmers in the area and indeed on behalf of all Manitobans when I congratulate Chris. Chris has made Manitoba proud.
I am sure that Chris Hamblin will fulfill her duties as chief commissioner with the same dedication and skill that she has brought to her many other endeavours.",Liberal,Winnipeg South Centre,Anita Neville,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=71f50573-518d-4cc5-993e-5243b33a1c1a&Language=E&Section=ALL
4227254,ca.proc.d.2002-10-23.1684.8,2002-10-23,31840941-1c1e-47a8-ae6c-c688d1a34ee3,2773,"Mr. Odina Desrochers (Lotbinière—L'Érable, BQ)",,Statements By Members,The Media,,"Mr. Speaker, the very objective journalist from the National Post, Jonathan Kay, just found another reason to explain why the Montreal Expos are leaving: separatism.
The headline today in this Canadian newspaper read “Separatism killed the Expos”.
In hockey, was it separatism in Manitoba that caused the Winnipeg Jets to relocate to Phoenix?
In basketball, was it separatism in British Columbia that caused the Vancouver Grizzlys to relocate to Memphis?
I have an idea as a career move for Jonathan Kay; he should team up, as a sportscaster, with Don Cherry, another good friend of Quebeckers. The CBC could then boast about paying two great sports experts on national television with Quebec taxpayers' money.",Bloc Québécois,Lotbinière--L'Érable,Odina Desrochers,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=31840941-1c1e-47a8-ae6c-c688d1a34ee3&Language=E&Section=ALL
4227255,ca.proc.d.2002-10-23.1684.9,2002-10-23,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Halifax West, Lib.)",,Statements By Members,National Defence,,"Mr. Speaker, today the Minister of National Defence will be opening Damage Control Training Facility, or DCTF, Kootenay in Halifax, Nova Scotia.
The facility was built at a cost of $21 million and will provide Canadian Forces personnel with the opportunity to train for a variety of possible situations.
The facility will house 15 burn rooms; 2 flood rooms; a mock helicopter prop, complete with a simulated flight deck; a nuclear, biological and chemical contamination training area; a smoke maze; and even electrical panels for casualty power training.
I am delighted to see this sort of investment in the Canadian Forces in the Halifax area. I hope this announcement is the beginning of a long trend of more of the same.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
