basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4232451,ca.proc.d.2002-11-28.1705.0,2002-11-28,e059afdb-49fb-4515-975c-d4f1416e6020,1951,"Hon. Anne McLellan (Minister of Health, Lib.)",,Routine Proceedings,Health Care,,"Mr. Speaker, I have the pleasure today of tabling the document entitled “Building on Values: The Future of Health Care in Canada”.
On behalf of the Government of Canada, I would like to thank Mr. Romanow for his hard work and commitment and to reassure Canadians that this report will help the government, as we work with our colleagues, to provide Canadians with a renewed health care system that is there for them when they need it.",Liberal,Edmonton West,Anne McLellan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e059afdb-49fb-4515-975c-d4f1416e6020&Language=E&Section=ALL
4232452,ca.proc.d.2002-11-28.1705.1,2002-11-28,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to five petitions.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4232453,ca.proc.d.2002-11-28.1705.2,2002-11-28,84abb4e5-fc2d-4ed5-8adb-c1bd7893e779,18,"Mrs. Sue Barnes (London West, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present the first report of the Standing Committee on Finance regarding its order of reference of Tuesday, October 29, in relation to Bill C-3, an act to amend the Canada Pension Plan and the Canada Pension Plan Investment Board Act.
The committee has considered Bill C-3 and reports the bill without amendment.",Liberal,London West,Sue Barnes,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84abb4e5-fc2d-4ed5-8adb-c1bd7893e779&Language=E&Section=ALL
4232454,ca.proc.d.2002-11-28.1705.3,2002-11-28,cae8968d-ec08-4415-8747-d3967bf5fcc3,3482,"Mr. Peter Adams (Peterborough, Lib.)",,Routine Proceedings,Committees of the House,,"Mr. Speaker, I have the honour to present the twelfth report of the Standing Committee on Procedure and House Affairs regarding the membership and associate membership of some standing committees of the House, and I move that it be concurred in.",Liberal,Peterborough,Peter Adams,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cae8968d-ec08-4415-8747-d3967bf5fcc3&Language=E&Section=ALL
4232455,ca.proc.d.2002-11-28.1705.4,2002-11-28,efec68a7-e1fd-490f-8b6a-95313440440c,3358,"Hon. Don Boudria (Minister of State and Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Modernization Committee,,"Mr. Speaker, there have been consultations among all parties in the House of Commons and I wish to seek unanimous consent to move the following motion. For the benefit of members, it is about establishing the new modernization committee of the House of Commons. I move:

That a special committee of the House be appointed to consider and make recommendations on the modernization and improvement of the procedures of the House of Commons;
That the members of the committee shall be the Deputy Speaker, the House leaders and the caucus chairs of each of the officially recognized parties, provided that substitutions may be made from time to time, if required, in the manner provided in Standing Order 114(2);
That, notwithstanding any Standing Order, the chair of the committee shall be the Deputy Speaker and the vice-chairs shall be the Leader of the Government in the House of Commons and the House Leader of the Official Opposition;
That the committee shall have all the powers granted to standing committees in Standing Order 108 as well as the power to travel inside and outside Canada;
That the committee shall not adopt report without the unanimous agreement of all the members of the committee;
That the committee may make recommendations for changes to relevant statutes and, if it does so, such recommendations shall be deemed to have been made pursuant to an order adopted pursuant to Standing Order 68(4); and
That the committee shall present its final report no later than April 30, 2003.
",Liberal,Glengarry--Prescott--Russell,Don Boudria,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=efec68a7-e1fd-490f-8b6a-95313440440c&Language=E&Section=ALL
4232456,ca.proc.d.2002-11-28.1705.5,2002-11-28,,,,,Routine Proceedings,Modernization Committee,,Does the hon. government House leader have the unanimous consent of the House to propose this motion?,,,The Speaker,
4232457,ca.proc.d.2002-11-28.1705.6,2002-11-28,,,,intervention,Routine Proceedings,Modernization Committee,,Agreed.,,,Some hon. members,
4232458,ca.proc.d.2002-11-28.1705.7,2002-11-28,,,,,Routine Proceedings,Modernization Committee,,The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,,,The Speaker,
4232459,ca.proc.d.2002-11-28.1705.8,2002-11-28,,,,intervention,Routine Proceedings,Modernization Committee,,"Agreed.
(Motion agreed to)",,,Some hon. members,
4232460,ca.proc.d.2002-11-28.1705.9,2002-11-28,b37cad30-26f6-40c6-8e4c-dd3a0ba841bb,113,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, Canadian Alliance)",,Routine Proceedings,Petitions,,"Mr. Speaker, I have a petition signed by people from across Renfrew--Nipissing--Pembroke requesting that Parliament recognize that the Canadian Emergency Preparedness College is essential to training Canadians for emergency situations, that the facility should stay in Arnprior and that the government should upgrade the facilities in order to provide the necessary training to Canadians.",Canadian Alliance,Renfrew--Nipissing--Pembroke,Cheryl Gallant,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b37cad30-26f6-40c6-8e4c-dd3a0ba841bb&Language=E&Section=ALL
