basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4230814,ca.proc.d.2002-11-19.1698.0,2002-11-19,3176068f-62ee-4b2f-aacd-1131201c6db1,242,"Mr. Geoff Regan (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Madam Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to 100 petitions.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3176068f-62ee-4b2f-aacd-1131201c6db1&Language=E&Section=ALL
4230815,ca.proc.d.2002-11-19.1698.1,2002-11-19,270eed77-cf5d-4c14-9ee8-2e8ad61fba99,304,"Mr. Bryon Wilfert (Parliamentary Secretary to the Minister of Finance, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Madam Speaker, pursuant to Standing Order 34(1), I am honoured to present to the House, in both official languages, the report following the 12th annual bilateral meeting of the Canada-Japan Interparliamentary Group, held in Japan from September 24 to 29, 2002.",Liberal,Oak Ridges,Bryon Wilfert,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=270eed77-cf5d-4c14-9ee8-2e8ad61fba99&Language=E&Section=ALL
4230816,ca.proc.d.2002-11-19.1698.2,2002-11-19,91d00cd2-6ef4-4ac9-8a39-eeb38d6bc39a,284,"Mr. Myron Thompson (Wild Rose, Canadian Alliance)",,Routine Proceedings,Criminal Code,,"
moved for leave to introduce Bill C-306, an act to amend the Criminal Code (age of consent).

Madam Speaker, the bill is once again another attempt to simply change the Criminal Code to raise the age of sexual consent from 14 to 16 years of age. There have been calls from every corner of Canada to protect our children from sexual abuse. The bill answers those calls by stating clearly that it is no longer acceptable for adults to prey on our 14 year old children.
(Motions deemed adopted, bill read the first time and printed)",Canadian Alliance,Wild Rose,Myron Thompson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=91d00cd2-6ef4-4ac9-8a39-eeb38d6bc39a&Language=E&Section=ALL
4230817,ca.proc.d.2002-11-19.1698.3,2002-11-19,5f836f0f-8e82-4e2d-bc98-887b522140f2,3750,"Mr. Guy St-Julien (Abitibi—Baie-James—Nunavik, Lib.)",,Routine Proceedings,Petitions,,"Madam Speaker, I wish to present two petitions. The first is from the Inuit of Nunavik, in Povungnituk and Kangiqsualujjuaq, and is addressed to Parliament which, through one of its departments, ordered the killing of Inuit sled dogs from 1950 to 1969 in New Quebec, that is Nunavik.
The federal government did not hold public consultations with the Inuit communities in New Québec. The killing of these dogs has had a tragic social, economic and cultural impact on the Inuit in Nunavik. The traditional way of life revolving around sled dogs has in large part been eliminated as a result of the Government of Canada's policy of killing during that period.
In closing, no effort was made by the federal government to put in place corrective measures to help the Inuit of Nunavik maintain their way of life.
The second petition comes from the people of Kangirsuk, in New Quebec.",Liberal,Abitibi--Baie-James--Nunavik,Guy St-Julien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5f836f0f-8e82-4e2d-bc98-887b522140f2&Language=E&Section=ALL
4230818,ca.proc.d.2002-11-19.1698.4,2002-11-19,c36488c8-f2f3-45e5-80df-43c3d89e002c,3097,"Mr. Darrel Stinson (Okanagan—Shuswap, Canadian Alliance)",,Routine Proceedings,Petitions,,"Madam Speaker, today I am pleased to present a petition on behalf of the people of Okanagan—Shuswap. They call upon Parliament to oppose the passing of Bill C-415 from the previous session, presently known as Bill C-250, an act to amend the Criminal Code regarding hate propaganda. My constituents feel that this bill will diminish their freedom of speech.",Canadian Alliance,Okanagan--Shuswap,Darrel Stinson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c36488c8-f2f3-45e5-80df-43c3d89e002c&Language=E&Section=ALL
4230819,ca.proc.d.2002-11-19.1698.5,2002-11-19,80c817d1-aef2-4352-a497-c58cd1ee932e,2313,"Mr. Janko Peric (Cambridge, Lib.)",,Routine Proceedings,Petitions,,"Madam Speaker, I have the honour to present a petition with 70 signatures from my constituents in the riding of Cambridge. They wish to draw to the attention of the House that the majority of Canadians condemns the creation and use of child pornography. The petitioners call upon Parliament to take the necessary steps to outlaw all materials that promote and glorify child pornography.",Liberal,Cambridge,Janko Peric,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80c817d1-aef2-4352-a497-c58cd1ee932e&Language=E&Section=ALL
4230820,ca.proc.d.2002-11-19.1698.6,2002-11-19,a070553f-8f25-42a6-bb9b-ebfc37525f41,81,"Mr. Stockwell Day (Okanagan—Coquihalla, Canadian Alliance)",,Routine Proceedings,Petitions,,"Madam Speaker, I am pleased and proud to present signed petitions from 217 constituents of Okanagan—Coquihalla. These petitioners call upon Parliament to protect our children by taking all necessary steps to ensure that all materials which promote or glorify pedophilia or sado-masochistic activities involving children are outlawed.",Canadian Alliance,Okanagan--Coquihalla,Stockwell Day,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a070553f-8f25-42a6-bb9b-ebfc37525f41&Language=E&Section=ALL
4230821,ca.proc.d.2002-11-19.1698.7,2002-11-19,c5f47fb4-5831-465f-9df3-6a86d6500ce1,4830,"Mr. Benoît Serré (Timiskaming—Cochrane, Lib.)",,Routine Proceedings,Petitions,,"Madam Speaker, I have a petition signed by 2,000 constituents of Timiskaming—Cochrane who call upon Parliament to protect our children by taking all necessary steps to ensure that all materials which promote or glorify pedophilia activities involving children are outlawed.",Liberal,Timiskaming--Cochrane,Ben Serré,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5f47fb4-5831-465f-9df3-6a86d6500ce1&Language=E&Section=ALL
4230822,ca.proc.d.2002-11-19.1698.8,2002-11-19,c5f47fb4-5831-465f-9df3-6a86d6500ce1,4830,"Mr. Benoît Serré (Timiskaming—Cochrane, Lib.)",,Routine Proceedings,Petitions,,"Madam Speaker, I have another petition signed by 200 constituents who call upon Parliament to focus its legislative support on adult stem cell research. I would like to add that I concur with both petitions.",Liberal,Timiskaming--Cochrane,Ben Serré,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5f47fb4-5831-465f-9df3-6a86d6500ce1&Language=E&Section=ALL
4230823,ca.proc.d.2002-11-19.1698.9,2002-11-19,640aa965-9166-4aa6-b864-278dd1071a10,119,"Mr. Yvon Godin (Acadie—Bathurst, NDP)",,Routine Proceedings,Petitions,,"Mr. Speaker, I am pleased to present a petition signed by more than 700 residents of Acadie—Bathurst. We have had proof, in the period 1986-2000, that decontamination of the Tracadie firing range has not been properly carried out. The petitioners therefore call upon Parliament to properly decontaminate the entire areas of the Tracadie-Sheila firing range, in order to ensure it is completely safe, particularly for economic development of the region.",New Democratic Party,Acadie--Bathurst,Yvon Godin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=640aa965-9166-4aa6-b864-278dd1071a10&Language=E&Section=ALL
